1,0.10,0.0,0.14,0.25,0.07,0.38,0.11,0.05,0.03,0.18,0.0,0.17,0.17,0.08,0.17,0.20,-0.08,0.18,0.10,0.16,0.19,0.06,0.18,0.34,0.29,0.14,0.30,0.73,0.0,0.12
0.10,1,0.0,0.12,0.28,0.13,0.20,0.23,0.10,0.02,0.15,0.0,0.15,0.27,0.18,0.14,0.14,-0.06,0.15,0.85,0.13,0.25,0.17,0.13,0.33,0.22,0.18,0.14,0.35,0.0,0.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.12,0.0,1,0.36,0.04,0.45,0.25,0.25,0.33,0.27,0.0,0.46,0.56,0.20,0.39,0.10,-0.05,0.27,0.07,0.09,0.41,0.19,0.25,0.33,0.23,0.17,0.20,0.22,0.0,0.09
0.25,0.28,0.0,0.36,1,0.27,0.44,0.40,0.16,0.08,0.23,0.0,0.17,0.33,0.35,0.34,0.11,-0.02,0.23,0.28,0.10,0.43,0.34,0.35,0.49,0.22,0.16,0.23,0.34,0.0,0.16
0.07,0.13,0.0,0.04,0.27,1,0.04,0.08,0.29,0.03,0.17,0.0,0.97,0.35,0.71,0.06,0.06,0.03,0.17,0.10,-0.07,0.17,0.08,0.08,0.09,0.23,0.05,0.08,0.12,0.0,0.10
0.38,0.20,0.0,0.45,0.44,0.04,1,0.61,0.43,0.02,0.41,0.0,0.19,0.49,0.49,0.49,0.20,-0.03,0.41,0.16,0.28,0.42,0.18,0.36,0.27,0.16,0.30,0.45,0.48,0.0,0.09
0.11,0.23,0.0,0.25,0.40,0.08,0.61,1,0.33,0.00,0.26,0.0,0.14,0.41,0.48,0.50,0.09,-0.04,0.26,0.14,0.03,0.33,0.19,0.43,0.29,0.18,0.39,0.34,0.36,0.0,0.10
0.05,0.10,0.0,0.25,0.16,0.29,0.43,0.33,1,0.0,0.20,0.0,0.31,0.31,0.41,0.26,0.16,-0.03,0.20,0.03,0.19,0.40,0.24,0.16,0.05,0.10,0.07,0.31,0.21,0.0,0.18
0.03,0.02,0.0,0.33,0.08,0.03,0.02,0.00,0.0,1,0.08,0.0,0.49,0.16,0.03,0.21,-0.03,0.0,0.08,-0.03,-0.00,0.25,0.06,0.15,0.06,0.11,0.06,0.07,0.13,0.0,-0.08
0.18,0.15,0.0,0.27,0.23,0.17,0.41,0.26,0.20,0.08,1,0.0,0.18,0.26,0.34,0.32,0.30,0.07,1.00,0.10,0.15,0.31,0.23,0.32,0.21,0.27,0.26,0.26,0.28,0.0,0.10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
