1,0.29,0.21,0.30,0.34,0.36,0.19,0.37,0.20,0.0,0.0,0.25
0.29,1,0.25,0.18,0.22,0.18,0.30,0.22,0.26,0.0,0.0,0.36
0.21,0.25,1,0.26,0.36,0.20,0.23,0.11,0.17,0.0,0.0,0.18
0.30,0.18,0.26,1,0.35,0.32,0.24,0.21,0.46,0.0,0.0,0.23
0.34,0.22,0.36,0.35,1,0.45,0.31,0.27,0.38,0.0,0.0,0.46
0.36,0.18,0.20,0.32,0.45,1,0.34,0.61,0.26,0.0,0.0,0.26
0.19,0.30,0.23,0.24,0.31,0.34,1,0.11,0.31,0.0,0.0,0.36
0.37,0.22,0.11,0.21,0.27,0.61,0.11,1,0.08,0.0,0.0,0.24
0.20,0.26,0.17,0.46,0.38,0.26,0.31,0.08,1,0.0,0.0,0.19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.36,0.18,0.23,0.46,0.26,0.36,0.24,0.19,0.0,0.0,1
