1,0.02,0.03,0.16,0.07,0.04,0.27,0.15,0.28,0.20,0.18,0.07,0.0,0.18,0.01,0.03,0.06,0.16,0.06,0.0,0.08,0.02,0.09,0.06,0.01,0.18,0.04,0.27,0.03,0.01,0.14,0.0,0.23,0.17,0.23,0.09,0.0,0.15,0.15,-0.06,0.11,-0.03,0.20,0.06,0.02
0.02,1,0.40,0.10,0.03,0.01,0.03,0.08,0.13,0.05,0.09,0.05,0.0,0.04,0.06,0.11,0.04,0.03,-0.08,-0.06,0.04,0.02,0.03,0.03,0.01,0.02,0.30,0.04,0.01,0.03,0.04,0.0,0.11,0.04,0.10,0.02,0.0,0.09,0.08,0.08,0.03,0.05,0.02,0.04,0.07
0.03,0.40,1,0.12,0.07,0.13,0.14,0.32,0.23,0.35,0.40,0.04,0.0,0.18,0.05,0.04,0.29,0.24,0.01,-0.02,0.22,0.17,0.07,0.13,0.22,0.25,0.35,0.17,0.37,0.09,0.22,0.0,0.30,0.25,0.30,0.14,0.0,0.25,0.21,0.05,0.38,0.48,0.15,0.14,0.19
0.16,0.10,0.12,1,0.05,0.19,0.31,0.48,0.25,0.08,0.54,0.07,0.0,0.44,0.18,0.10,0.19,0.60,-0.00,0.21,0.40,0.17,0.11,0.29,0.12,0.57,0.30,0.22,0.40,0.10,0.31,0.0,0.56,0.49,0.56,0.28,0.0,0.42,0.54,0.05,0.28,0.20,0.34,0.06,0.16
0.07,0.03,0.07,0.05,1,0.05,0.04,0.10,0.06,0.03,0.10,-0.02,0.0,0.07,0.07,0.21,0.05,0.07,0.0,-0.01,0.10,0.05,0.03,0.08,0.06,0.09,0.08,0.01,0.06,-0.06,0.03,0.0,0.14,0.09,0.15,0.10,0.0,0.10,0.06,-0.01,0.07,0.15,0.09,0.21,0.10
0.04,0.01,0.13,0.19,0.05,1,0.20,0.23,0.20,0.06,0.26,0.00,0.0,0.29,0.16,0.08,0.12,0.25,-0.00,0.02,0.31,0.10,0.15,0.18,0.07,0.24,0.15,0.21,0.19,0.06,0.24,0.0,0.24,0.37,0.25,0.12,0.0,0.21,0.25,-0.13,0.05,0.12,0.07,0.07,0.24
0.27,0.03,0.14,0.31,0.04,0.20,1,0.43,0.23,0.22,0.49,0.01,0.0,0.46,0.25,0.13,0.14,0.43,0.06,0.04,0.28,0.15,0.21,0.31,0.17,0.43,0.19,0.22,0.22,0.12,0.26,0.0,0.49,0.44,0.50,0.14,0.0,0.49,0.29,0.04,0.24,0.24,0.18,0.14,0.14
0.15,0.08,0.32,0.48,0.10,0.23,0.43,1,0.44,0.21,0.90,0.06,0.0,0.76,0.22,0.25,0.23,0.72,0.09,0.04,0.63,0.30,0.24,0.38,0.37,0.74,0.48,0.34,0.83,0.16,0.56,0.0,0.88,0.79,0.88,0.25,0.0,0.95,0.66,0.09,0.47,0.34,0.45,0.11,0.25
0.28,0.13,0.23,0.25,0.06,0.20,0.23,0.44,1,0.18,0.40,0.01,0.0,0.33,0.18,0.06,0.17,0.37,0.12,0.01,0.28,0.14,0.14,0.48,0.12,0.39,0.21,0.16,0.33,0.08,0.22,0.0,0.47,0.41,0.47,0.19,0.0,0.43,0.34,0.11,0.33,0.13,0.41,0.04,0.21
0.20,0.05,0.35,0.08,0.03,0.06,0.22,0.21,0.18,1,0.15,0.07,0.0,0.15,0.08,0.10,0.05,0.17,0.09,0.01,0.08,0.10,0.13,0.16,0.09,0.24,0.20,0.07,0.29,0.01,0.12,0.0,0.19,0.16,0.20,0.12,0.0,0.17,0.13,-0.04,0.18,0.22,0.20,0.11,0.10
0.18,0.09,0.40,0.54,0.10,0.26,0.49,0.90,0.40,0.15,1,0.05,0.0,0.82,0.23,0.17,0.25,0.80,0.09,0.05,0.74,0.28,0.23,0.42,0.33,0.85,0.44,0.33,0.54,0.19,0.46,0.0,0.95,0.80,0.95,0.26,0.0,0.92,0.73,0.09,0.50,0.34,0.34,0.07,0.26
