0.07,0.08,0.06,0.12,0.03,0.09,0.30,0.07,0.26,0.08,1,-0.01,0.0,0.10,-0.05,0.15,0.10,0.03,-0.01,0.09,0.10,0.09,-0.04,0.02,0.11,0.14,0.14,0.01,0.23,0.0,0.06,0.0,0.12,0.01,0.26,-0.02,0.20,0.09,0.02,0.07,0.24,0.03,0.09,0.0,0.14,0.01,0.05,0.08,0.0,0.05,0.10,0.0
0.26,0.36,0.12,0.31,0.18,0.34,0.11,0.40,0.25,0.23,-0.01,1,0.0,0.25,0.07,0.46,0.13,0.25,0.22,0.07,0.32,0.43,0.02,0.16,0.21,0.51,0.41,0.15,0.41,0.0,0.46,0.0,0.20,0.11,0.30,0.25,0.51,0.44,0.14,0.19,0.38,0.06,0.30,0.0,0.48,0.25,0.11,0.18,0.0,0.41,0.15,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.18,0.11,0.31,0.13,0.20,0.10,0.56,0.17,0.13,0.10,0.25,0.0,1,0.17,0.44,0.12,0.21,0.08,0.06,0.17,0.13,0.19,0.27,0.54,0.18,0.41,0.07,0.27,0.0,0.31,0.0,0.11,0.14,0.33,0.09,0.12,0.20,0.15,0.14,0.33,0.03,0.15,0.0,0.18,0.26,0.02,0.05,0.0,0.31,0.17,0.0
0.03,0.13,0.11,0.13,0.05,0.24,0.12,0.22,0.18,0.08,-0.05,0.07,0.0,0.17,1,0.24,0.13,0.18,0.05,0.07,0.07,0.07,0.00,0.06,0.11,0.11,0.19,0.23,0.40,0.0,0.24,0.0,0.16,0.09,0.22,0.07,0.15,0.12,0.18,-0.06,0.18,0.15,0.12,0.0,0.11,0.11,0.07,0.14,0.0,0.22,0.11,0.0
0.29,0.46,0.19,0.41,0.33,0.40,0.24,0.90,0.29,0.40,0.15,0.46,0.0,0.44,0.24,1,0.27,0.37,0.22,0.30,0.40,0.33,0.09,0.27,0.40,0.51,0.86,0.16,0.50,0.0,0.90,0.0,0.23,0.37,0.41,0.24,0.29,0.49,0.18,0.27,0.47,0.17,0.24,0.0,0.47,0.53,0.14,0.18,0.0,0.85,0.13,0.0
0.18,0.25,0.22,0.11,0.27,0.24,0.09,0.19,0.14,0.15,0.10,0.13,0.0,0.12,0.13,0.27,1,0.07,0.14,0.13,0.45,0.15,0.03,0.23,0.15,0.18,0.24,0.16,0.23,0.0,0.25,0.0,0.11,0.21,0.17,0.76,0.21,0.19,0.11,0.17,0.31,0.13,0.08,0.0,0.27,0.20,0.03,0.10,0.0,0.24,0.02,0.0
0.14,0.29,0.10,0.31,0.13,0.16,0.07,0.43,0.07,0.12,0.03,0.25,0.0,0.21,0.18,0.37,0.07,1,0.16,0.13,0.26,0.14,0.05,0.14,0.15,0.24,0.37,0.18,0.25,0.0,0.37,0.0,0.39,0.11,0.21,0.10,0.22,0.32,0.09,0.03,0.38,0.06,0.17,0.0,0.22,0.43,0.14,0.16,0.0,0.41,0.06,0.0
0.05,0.16,0.18,0.22,0.16,0.20,0.20,0.26,0.10,0.38,-0.01,0.22,0.0,0.08,0.05,0.22,0.14,0.16,1,0.19,0.17,0.27,0.04,0.01,0.06,0.51,0.24,0.20,0.26,0.0,0.29,0.0,0.19,0.22,0.11,0.07,0.15,0.30,0.16,0.20,0.14,0.19,0.19,0.0,0.41,0.22,0.10,0.05,0.0,0.27,0.15,0.0
0.04,0.11,0.04,0.14,0.10,0.08,0.21,0.20,0.12,0.13,0.09,0.07,0.0,0.06,0.07,0.30,0.13,0.13,0.19,1,0.17,0.03,0.03,0.01,0.20,0.15,0.36,0.06,0.13,0.0,0.23,0.0,0.15,0.35,0.11,0.04,0.10,0.09,0.07,0.12,0.06,0.12,0.13,0.0,0.20,0.14,0.23,0.11,0.0,0.19,0.12,0.0
0.15,0.35,0.21,0.22,0.17,0.27,0.16,0.34,0.24,0.28,0.10,0.32,0.0,0.17,0.07,0.40,0.45,0.26,0.17,0.17,1,0.30,0.03,0.17,0.13,0.40,0.35,0.05,0.35,0.0,0.45,0.0,0.20,0.17,0.30,0.18,0.23,0.42,0.14,0.16,0.33,0.11,0.16,0.0,0.44,0.32,0.08,0.19,0.0,0.40,0.16,0.0
0.10,0.24,0.05,0.22,0.04,0.14,0.16,0.26,0.21,0.20,0.09,0.43,0.0,0.13,0.07,0.33,0.15,0.14,0.27,0.03,0.30,1,-0.03,0.12,0.16,0.46,0.27,0.08,0.28,0.0,0.33,0.0,0.13,0.16,0.20,0.10,0.09,0.34,0.09,0.18,0.14,0.02,0.19,0.0,0.48,0.15,0.11,0.18,0.0,0.29,0.18,0.0
-0.04,-0.03,-0.01,0.03,0.01,0.02,0.02,0.09,0.01,0.03,-0.04,0.02,0.0,0.19,0.00,0.09,0.03,0.05,0.04,0.03,0.03,-0.03,1,0.04,0.02,0.00,0.15,0.20,0.03,0.0,0.11,0.0,0.03,0.14,0.04,0.03,0.03,0.05,0.02,0.08,0.04,0.06,0.06,0.0,0.02,0.06,0.0,0.06,0.0,0.10,-0.05,0.0
0.47,0.22,0.05,0.13,0.01,0.17,0.15,0.25,0.08,0.12,0.02,0.16,0.0,0.27,0.06,0.27,0.23,0.14,0.01,0.01,0.17,0.12,0.04,1,0.07,0.28,0.20,0.15,0.09,0.0,0.30,0.0,0.12,0.10,0.05,0.17,0.07,0.30,0.04,0.03,0.31,0.13,0.18,0.0,0.31,0.13,0.01,0.07,0.0,0.26,0.24,0.0
0.21,0.23,0.05,0.19,0.11,0.21,0.19,0.26,0.22,0.13,0.11,0.21,0.0,0.54,0.11,0.40,0.15,0.15,0.06,0.20,0.13,0.16,0.02,0.07,1,0.16,0.25,0.06,0.12,0.0,0.20,0.0,0.09,0.31,0.20,0.03,0.27,0.14,0.06,0.20,0.14,0.09,0.16,0.0,0.14,0.20,0.21,0.06,0.0,0.20,0.10,0.0
0.20,0.45,0.04,0.27,0.13,0.33,0.17,0.42,0.20,0.18,0.14,0.51,0.0,0.18,0.11,0.51,0.18,0.24,0.51,0.15,0.40,0.46,0.00,0.28,0.16,1,0.50,0.10,0.40,0.0,0.60,0.0,0.18,0.15,0.21,0.17,0.20,0.51,0.12,0.21,0.27,0.11,0.25,0.0,0.91,0.29,0.21,0.12,0.0,0.54,0.11,0.0
0.22,0.49,0.19,0.35,0.31,0.36,0.19,0.81,0.24,0.34,0.14,0.41,0.0,0.41,0.19,0.86,0.24,0.37,0.24,0.36,0.35,0.27,0.15,0.20,0.25,0.50,1,0.17,0.46,0.0,0.87,0.0,0.25,0.28,0.30,0.25,0.26,0.48,0.16,0.18,0.37,0.14,0.26,0.0,0.44,0.52,0.11,0.15,0.0,0.82,0.10,0.0
0.22,0.14,0.18,0.16,0.05,0.24,0.04,0.13,0.10,0.17,0.01,0.15,0.0,0.07,0.23,0.16,0.16,0.18,0.20,0.06,0.05,0.08,0.20,0.15,0.06,0.10,0.17,1,0.27,0.0,0.18,0.0,0.16,0.10,0.07,0.12,0.43,0.15,0.22,0.58,0.22,0.40,0.15,0.0,0.07,0.07,-0.08,0.17,0.0,0.15,0.13,0.0
0.30,0.49,0.23,0.39,0.10,0.50,0.15,0.49,0.25,0.42,0.23,0.41,0.0,0.27,0.40,0.50,0.23,0.25,0.26,0.13,0.35,0.28,0.03,0.09,0.12,0.40,0.46,0.27,1,0.0,0.47,0.0,0.26,0.21,0.40,0.22,0.39,0.37,0.19,0.18,0.43,0.10,0.15,0.0,0.40,0.40,0.08,0.27,0.0,0.47,0.24,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37,0.52,0.17,0.38,0.36,0.41,0.33,0.86,0.25,0.38,0.06,0.46,0.0,0.31,0.24,0.90,0.25,0.37,0.29,0.23,0.45,0.33,0.11,0.30,0.20,0.60,0.87,0.18,0.47,0.0,1,0.0,0.28,0.53,0.40,0.33,0.29,0.56,0.17,0.18,0.44,0.17,0.28,0.0,0.52,0.91,0.13,0.17,0.0,0.99,0.17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.28,0.14,0.17,0.20,0.18,0.24,0.25,0.10,0.21,0.12,0.20,0.0,0.11,0.16,0.23,0.11,0.39,0.19,0.15,0.20,0.13,0.03,0.12,0.09,0.18,0.25,0.16,0.26,0.0,0.28,0.0,1,0.10,0.23,0.11,0.20,0.20,0.12,0.15,0.19,0.10,0.16,0.0,0.24,0.21,0.06,0.08,0.0,0.25,0.15,0.0
0.26,0.18,0.03,0.22,0.25,0.23,0.13,0.29,0.11,0.22,0.01,0.11,0.0,0.14,0.09,0.37,0.21,0.11,0.22,0.35,0.17,0.16,0.14,0.10,0.31,0.15,0.28,0.10,0.21,0.0,0.53,0.0,0.10,1,0.09,0.06,0.18,0.08,0.10,0.10,0.26,0.11,0.04,0.0,0.15,0.49,0.00,0.19,0.0,0.53,0.13,0.0
0.16,0.35,0.13,0.20,0.20,0.38,0.16,0.36,0.38,0.38,0.26,0.30,0.0,0.33,0.22,0.41,0.17,0.21,0.11,0.11,0.30,0.20,0.04,0.05,0.20,0.21,0.30,0.07,0.40,0.0,0.40,0.0,0.23,0.09,1,0.27,0.33,0.29,0.09,0.15,0.36,0.06,0.21,0.0,0.23,0.27,0.02,0.29,0.0,0.36,0.17,0.0
0.10,0.44,-0.07,0.19,0.23,0.12,0.06,0.18,0.04,0.10,-0.02,0.25,0.0,0.09,0.07,0.24,0.76,0.10,0.07,0.04,0.18,0.10,0.03,0.17,0.03,0.17,0.25,0.12,0.22,0.0,0.33,0.0,0.11,0.06,0.27,1,0.11,0.14,0.06,0.06,0.19,0.03,0.05,0.0,0.17,0.22,0.01,0.03,0.0,0.32,0.04,0.0
0.21,0.37,0.19,0.19,0.14,0.32,0.16,0.28,0.19,0.23,0.20,0.51,0.0,0.12,0.15,0.29,0.21,0.22,0.15,0.10,0.23,0.09,0.03,0.07,0.27,0.20,0.26,0.43,0.39,0.0,0.29,0.0,0.20,0.18,0.33,0.11,1,0.24,0.15,0.11,0.42,0.05,0.21,0.0,0.23,0.28,0.14,0.14,0.0,0.30,0.09,0.0
0.14,0.42,0.09,0.29,0.19,0.32,0.19,0.56,0.28,0.42,0.09,0.44,0.0,0.20,0.12,0.49,0.19,0.32,0.30,0.09,0.42,0.34,0.05,0.30,0.14,0.51,0.48,0.15,0.37,0.0,0.56,0.0,0.20,0.08,0.29,0.14,0.24,1,0.24,0.19,0.24,0.05,0.32,0.0,0.49,0.36,0.08,0.13,0.0,0.52,0.25,0.0
0.07,0.12,0.10,0.25,0.09,0.20,0.26,0.19,0.17,0.34,0.02,0.14,0.0,0.15,0.18,0.18,0.11,0.09,0.16,0.07,0.14,0.09,0.02,0.04,0.06,0.12,0.16,0.22,0.19,0.0,0.17,0.0,0.12,0.10,0.09,0.06,0.15,0.24,1,0.14,0.11,0.10,0.12,0.0,0.14,0.13,0.05,0.04,0.0,0.15,0.10,0.0
0.03,0.23,0.14,0.12,0.02,0.14,0.15,0.21,0.13,0.22,0.07,0.19,0.0,0.14,-0.06,0.27,0.17,0.03,0.20,0.12,0.16,0.18,0.08,0.03,0.20,0.21,0.18,0.58,0.18,0.0,0.18,0.0,0.15,0.10,0.15,0.06,0.11,0.19,0.14,1,0.17,0.05,0.31,0.0,0.08,0.17,-0.07,0.10,0.0,0.18,0.04,0.0
0.46,0.33,0.19,0.39,0.22,0.34,0.14,0.40,0.25,0.43,0.24,0.38,0.0,0.33,0.18,0.47,0.31,0.38,0.14,0.06,0.33,0.14,0.04,0.31,0.14,0.27,0.37,0.22,0.43,0.0,0.44,0.0,0.19,0.26,0.36,0.19,0.42,0.24,0.11,0.17,1,0.23,0.21,0.0,0.27,0.30,0.09,0.11,0.0,0.38,0.20,0.0
0.08,0.13,0.13,0.18,0.13,0.10,0.10,0.17,0.12,0.06,0.03,0.06,0.0,0.03,0.15,0.17,0.13,0.06,0.19,0.12,0.11,0.02,0.06,0.13,0.09,0.11,0.14,0.40,0.10,0.0,0.17,0.0,0.10,0.11,0.06,0.03,0.05,0.05,0.10,0.05,0.23,1,0.19,0.0,0.07,0.12,0.15,0.07,0.0,0.14,0.08,0.0
0.12,0.20,0.17,0.19,0.08,0.25,0.23,0.27,0.17,0.13,0.09,0.30,0.0,0.15,0.12,0.24,0.08,0.17,0.19,0.13,0.16,0.19,0.06,0.18,0.16,0.25,0.26,0.15,0.15,0.0,0.28,0.0,0.16,0.04,0.21,0.05,0.21,0.32,0.12,0.31,0.21,0.19,1,0.0,0.29,0.22,0.12,0.52,0.0,0.27,0.21,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.40,0.04,0.26,0.09,0.32,0.16,0.38,0.22,0.21,0.14,0.48,0.0,0.18,0.11,0.47,0.27,0.22,0.41,0.20,0.44,0.48,0.02,0.31,0.14,0.91,0.44,0.07,0.40,0.0,0.52,0.0,0.24,0.15,0.23,0.17,0.23,0.49,0.14,0.08,0.27,0.07,0.29,0.0,1,0.30,0.16,0.17,0.0,0.46,0.18,0.0
0.33,0.41,0.07,0.26,0.27,0.28,0.31,0.48,0.19,0.23,0.01,0.25,0.0,0.26,0.11,0.53,0.20,0.43,0.22,0.14,0.32,0.15,0.06,0.13,0.20,0.29,0.52,0.07,0.40,0.0,0.91,0.0,0.21,0.49,0.27,0.22,0.28,0.36,0.13,0.17,0.30,0.12,0.22,0.0,0.30,1,0.08,0.15,0.0,0.98,0.20,0.0
0.02,0.22,0.04,0.06,0.12,0.09,0.04,0.20,0.08,0.08,0.05,0.11,0.0,0.02,0.07,0.14,0.03,0.14,0.10,0.23,0.08,0.11,0.0,0.01,0.21,0.21,0.11,-0.08,0.08,0.0,0.13,0.0,0.06,0.00,0.02,0.01,0.14,0.08,0.05,-0.07,0.09,0.15,0.12,0.0,0.16,0.08,1,-0.03,0.0,0.11,0.12,0.0
0.05,0.19,0.13,0.21,0.12,0.14,0.22,0.19,0.40,0.22,0.08,0.18,0.0,0.05,0.14,0.18,0.10,0.16,0.05,0.11,0.19,0.18,0.06,0.07,0.06,0.12,0.15,0.17,0.27,0.0,0.17,0.0,0.08,0.19,0.29,0.03,0.14,0.13,0.04,0.10,0.11,0.07,0.52,0.0,0.17,0.15,-0.03,1,0.0,0.17,0.02,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36,0.49,0.16,0.37,0.33,0.38,0.34,0.81,0.25,0.32,0.05,0.41,0.0,0.31,0.22,0.85,0.24,0.41,0.27,0.19,0.40,0.29,0.10,0.26,0.20,0.54,0.82,0.15,0.47,0.0,0.99,0.0,0.25,0.53,0.36,0.32,0.30,0.52,0.15,0.18,0.38,0.14,0.27,0.0,0.46,0.98,0.11,0.17,0.0,1,0.18,0.0
0.11,0.20,0.12,0.23,0.14,0.21,0.13,0.11,0.23,0.09,0.10,0.15,0.0,0.17,0.11,0.13,0.02,0.06,0.15,0.12,0.16,0.18,-0.05,0.24,0.10,0.11,0.10,0.13,0.24,0.0,0.17,0.0,0.15,0.13,0.17,0.04,0.09,0.25,0.10,0.04,0.20,0.08,0.21,0.0,0.18,0.20,0.12,0.02,0.0,0.18,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
