0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.16,0.44,0.51,0.11,0.52,0.40,0.13,0.15,0.17,0.25,0.22,0.28,0.08,0.17,0.41,0.61,0.43,0.61,0.57,0.11,0.30,0.43,0.14,0.26,0.10
0.0,0.16,1,0.17,0.24,0.10,0.17,0.76,0.05,0.28,0.25,0.25,0.05,0.15,0.03,0.90,0.18,0.20,0.16,0.24,0.21,0.55,0.25,0.17,0.21,0.08,0.12
0.0,0.44,0.17,1,0.42,0.17,0.32,0.73,0.15,0.26,0.22,0.30,0.40,0.58,0.11,0.21,0.46,0.29,0.34,0.55,0.84,0.13,0.31,1.00,0.15,0.16,0.25
0.0,0.51,0.24,0.42,1,0.07,0.44,0.44,0.14,0.22,0.27,0.27,0.29,0.38,0.15,0.22,0.44,0.46,0.35,0.56,0.56,0.24,0.40,0.42,0.10,0.16,0.16
0.0,0.11,0.10,0.17,0.07,1,0.02,0.23,0.01,0.11,0.26,0.11,0.14,0.03,-0.03,0.03,0.04,-0.02,0.00,0.11,0.13,0.02,0.08,0.11,0.09,0.04,0.02
0.0,0.52,0.17,0.32,0.44,0.02,1,0.25,0.16,0.13,0.19,0.20,0.24,0.18,0.10,0.20,0.32,0.25,0.32,0.41,0.36,0.08,0.20,0.32,0.04,0.31,0.14
0.0,0.40,0.76,0.73,0.44,0.23,0.25,1,0.17,0.23,0.32,0.43,0.37,0.47,0.08,0.51,0.43,0.32,0.30,0.49,0.70,0.36,0.33,0.72,0.21,0.22,0.25
0.0,0.13,0.05,0.15,0.14,0.01,0.16,0.17,1,0.07,0.09,0.12,0.12,0.23,0.02,0.11,0.13,0.15,0.37,0.13,0.17,0.09,0.42,0.15,0.18,0.18,0.09
0.0,0.15,0.28,0.26,0.22,0.11,0.13,0.23,0.07,1,0.06,0.82,0.20,0.18,0.11,0.11,0.19,0.39,0.13,0.23,0.25,0.36,0.20,0.26,0.10,0.04,0.09
0.0,0.17,0.25,0.22,0.27,0.26,0.19,0.32,0.09,0.06,1,0.15,0.08,0.34,0.06,0.14,0.29,0.22,0.16,0.15,0.25,0.21,0.31,0.22,0.08,0.07,0.15
0.0,0.25,0.25,0.30,0.27,0.11,0.20,0.43,0.12,0.82,0.15,1,0.26,0.25,0.08,0.26,0.22,0.29,0.23,0.29,0.35,0.33,0.23,0.30,0.09,0.15,0.10
