1,0.17,0.0,0.27,0.24,0.29,0.10,0.28,0.17,0.19,0.0,0.08,0.03,0.35,-0.05,0.13,0.17
0.17,1,0.0,0.28,0.25,0.33,0.09,0.17,0.14,0.32,0.0,0.21,0.19,0.18,0.01,0.07,1.00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27,0.28,0.0,1,0.51,0.69,0.29,0.46,0.18,0.28,0.0,0.40,0.43,0.58,0.06,0.22,0.28
0.24,0.25,0.0,0.51,1,0.46,0.08,0.27,0.14,0.32,0.0,0.31,0.27,0.36,0.03,0.19,0.25
0.29,0.33,0.0,0.69,0.46,1,0.28,0.42,0.12,0.29,0.0,0.40,0.32,0.50,0.05,0.23,0.33
0.10,0.09,0.0,0.29,0.08,0.28,1,0.08,0.10,0.04,0.0,0.12,0.11,0.08,0.06,0.07,0.09
0.28,0.17,0.0,0.46,0.27,0.42,0.08,1,0.15,0.15,0.0,0.29,0.16,0.40,0.04,0.31,0.17
0.17,0.14,0.0,0.18,0.14,0.12,0.10,0.15,1,0.17,0.0,0.02,0.05,0.26,0.04,0.14,0.14
0.19,0.32,0.0,0.28,0.32,0.29,0.04,0.15,0.17,1,0.0,0.13,0.13,0.22,0.11,0.10,0.32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.21,0.0,0.40,0.31,0.40,0.12,0.29,0.02,0.13,0.0,1,0.36,0.28,0.01,0.18,0.21
0.03,0.19,0.0,0.43,0.27,0.32,0.11,0.16,0.05,0.13,0.0,0.36,1,0.24,0.05,0.19,0.19
0.35,0.18,0.0,0.58,0.36,0.50,0.08,0.40,0.26,0.22,0.0,0.28,0.24,1,0.11,0.22,0.18
-0.05,0.01,0.0,0.06,0.03,0.05,0.06,0.04,0.04,0.11,0.0,0.01,0.05,0.11,1,0.02,0.01
0.13,0.07,0.0,0.22,0.19,0.23,0.07,0.31,0.14,0.10,0.0,0.18,0.19,0.22,0.02,1,0.07
0.17,1.00,0.0,0.28,0.25,0.33,0.09,0.17,0.14,0.32,0.0,0.21,0.19,0.18,0.01,0.07,1
