1,0.10,0.09,0.20,0.04,0.06,0.19,0.24,0.0,0.08,0.12,0.09,0.10,0.12,0.0,0.08,0.07,0.07,0.0,0.08,0.08,0.16
0.10,1,0.18,0.45,0.20,0.12,0.21,0.20,0.0,0.52,0.56,0.18,0.16,0.05,0.0,0.07,0.10,0.41,0.0,0.06,0.23,0.22
0.09,0.18,1,0.22,0.05,0.15,0.21,0.27,0.0,0.12,0.38,0.07,0.16,0.02,0.0,0.33,0.01,0.18,0.0,0.40,0.32,0.26
0.20,0.45,0.22,1,0.27,0.31,0.23,0.24,0.0,0.28,0.49,0.22,0.19,0.08,0.0,0.16,0.20,0.42,0.0,0.09,0.16,0.48
0.04,0.20,0.05,0.27,1,0.07,0.26,0.06,0.0,0.42,0.23,0.28,0.13,0.14,0.0,0.33,0.09,0.18,0.0,0.04,0.38,0.21
0.06,0.12,0.15,0.31,0.07,1,0.05,0.12,0.0,0.01,0.04,0.16,0.22,0.04,0.0,0.08,0.06,0.29,0.0,0.14,0.35,0.24
0.19,0.21,0.21,0.23,0.26,0.05,1,0.13,0.0,0.10,0.15,0.10,0.08,0.11,0.0,0.35,0.08,0.25,0.0,0.22,0.19,0.13
0.24,0.20,0.27,0.24,0.06,0.12,0.13,1,0.0,0.43,0.31,0.05,0.13,0.03,0.0,0.20,0.15,0.29,0.0,0.14,0.16,0.27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.52,0.12,0.28,0.42,0.01,0.10,0.43,0.0,1,0.36,0.10,0.21,0.10,0.0,0.23,0.07,0.21,0.0,0.09,0.30,0.26
0.12,0.56,0.38,0.49,0.23,0.04,0.15,0.31,0.0,0.36,1,0.13,0.21,0.09,0.0,0.08,0.60,0.42,0.0,0.03,0.25,0.31
0.09,0.18,0.07,0.22,0.28,0.16,0.10,0.05,0.0,0.10,0.13,1,0.11,0.14,0.0,0.22,0.03,0.59,0.0,0.12,0.31,0.17
0.10,0.16,0.16,0.19,0.13,0.22,0.08,0.13,0.0,0.21,0.21,0.11,1,0.07,0.0,0.10,0.18,0.19,0.0,0.57,0.47,0.11
0.12,0.05,0.02,0.08,0.14,0.04,0.11,0.03,0.0,0.10,0.09,0.14,0.07,1,0.0,0.10,-0.08,0.10,0.0,-0.00,0.16,0.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.07,0.33,0.16,0.33,0.08,0.35,0.20,0.0,0.23,0.08,0.22,0.10,0.10,0.0,1,0.00,0.22,0.0,0.11,0.54,0.13
0.07,0.10,0.01,0.20,0.09,0.06,0.08,0.15,0.0,0.07,0.60,0.03,0.18,-0.08,0.0,0.00,1,0.03,0.0,0.01,0.18,0.05
0.07,0.41,0.18,0.42,0.18,0.29,0.25,0.29,0.0,0.21,0.42,0.59,0.19,0.10,0.0,0.22,0.03,1,0.0,0.08,0.28,0.32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.06,0.40,0.09,0.04,0.14,0.22,0.14,0.0,0.09,0.03,0.12,0.57,-0.00,0.0,0.11,0.01,0.08,0.0,1,0.67,0.11
0.08,0.23,0.32,0.16,0.38,0.35,0.19,0.16,0.0,0.30,0.25,0.31,0.47,0.16,0.0,0.54,0.18,0.28,0.0,0.67,1,0.21
0.16,0.22,0.26,0.48,0.21,0.24,0.13,0.27,0.0,0.26,0.31,0.17,0.11,0.06,0.0,0.13,0.05,0.32,0.0,0.11,0.21,1
