1,0.48,0.42,0.13,0.13,0.38,0.31,0.08,0.40,0.32,0.0,-0.00,0.37,0.31,0.55,1.00,0.42
0.48,1,0.69,0.17,0.20,0.39,0.45,0.23,0.50,0.28,0.0,0.03,0.58,0.48,0.73,0.48,0.49
0.42,0.69,1,0.24,0.26,0.50,0.39,0.33,0.95,0.41,0.0,0.05,0.67,0.57,0.70,0.42,0.49
0.13,0.17,0.24,1,0.16,0.12,0.23,0.19,0.14,0.17,0.0,0.15,0.24,0.19,0.22,0.13,0.28
0.13,0.20,0.26,0.16,1,0.24,0.19,0.19,0.26,0.34,0.0,-0.00,0.30,0.20,0.20,0.13,0.28
0.38,0.39,0.50,0.12,0.24,1,0.36,0.18,0.33,0.37,0.0,0.11,0.37,0.54,0.46,0.38,0.33
0.31,0.45,0.39,0.23,0.19,0.36,1,0.25,0.27,0.46,0.0,0.06,0.46,0.40,0.40,0.31,0.50
0.08,0.23,0.33,0.19,0.19,0.18,0.25,1,0.15,0.26,0.0,-0.01,0.23,0.24,0.20,0.08,0.15
0.40,0.50,0.95,0.14,0.26,0.33,0.27,0.15,1,0.30,0.0,0.00,0.47,0.39,0.50,0.40,0.46
0.32,0.28,0.41,0.17,0.34,0.37,0.46,0.26,0.30,1,0.0,-0.00,0.43,0.51,0.36,0.32,0.40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00,0.03,0.05,0.15,-0.00,0.11,0.06,-0.01,0.00,-0.00,0.0,1,0.06,0.09,0.07,-0.00,0.10
0.37,0.58,0.67,0.24,0.30,0.37,0.46,0.23,0.47,0.43,0.0,0.06,1,0.54,0.58,0.37,0.63
0.31,0.48,0.57,0.19,0.20,0.54,0.40,0.24,0.39,0.51,0.0,0.09,0.54,1,0.53,0.31,0.52
0.55,0.73,0.70,0.22,0.20,0.46,0.40,0.20,0.50,0.36,0.0,0.07,0.58,0.53,1,0.55,0.51
1.00,0.48,0.42,0.13,0.13,0.38,0.31,0.08,0.40,0.32,0.0,-0.00,0.37,0.31,0.55,1,0.42
0.42,0.49,0.49,0.28,0.28,0.33,0.50,0.15,0.46,0.40,0.0,0.10,0.63,0.52,0.51,0.42,1
