1,0.14,0.18,0.16,0.24,0.23,0.53,0.54,0.65,0.63,0.43,0.0,0.38,0.40,-0.04,0.48,0.35,0.38,0.34,0.19,0.18,0.48,0.29,0.55,0.44,0.55,0.35,0.0,0.25,0.21,0.02,0.62,0.08,0.41,0.18,0.31,0.10,0.51,0.37
0.14,1,0.05,0.10,0.09,0.10,0.30,0.28,0.14,0.29,0.18,0.0,0.19,0.14,0.00,0.39,0.03,0.25,0.27,0.17,0.09,0.13,0.33,0.10,0.20,0.15,0.14,0.0,0.25,0.31,0.01,0.16,0.02,0.16,0.09,0.29,0.05,0.15,0.19
0.18,0.05,1,0.09,0.16,0.12,0.12,0.13,0.26,0.25,0.14,0.0,0.13,0.05,0.0,0.19,0.05,0.12,0.11,0.09,0.09,0.06,0.09,0.18,0.15,0.20,0.15,0.0,0.09,0.15,-0.01,0.19,0.03,0.22,0.06,0.12,0.03,0.32,0.20
0.16,0.10,0.09,1,0.05,0.04,0.10,0.14,0.08,0.05,0.12,0.0,0.07,0.01,-0.05,0.08,0.03,0.12,0.05,0.07,0.16,0.07,0.04,0.10,0.13,0.14,0.04,0.0,0.04,0.02,-0.06,0.06,0.15,0.17,0.14,0.12,-0.05,0.15,0.10
0.24,0.09,0.16,0.05,1,0.55,0.16,0.18,0.22,0.28,0.50,0.0,0.33,0.15,0.02,0.32,0.11,0.09,0.25,0.24,0.06,0.15,0.17,0.11,0.24,0.22,0.10,0.0,0.15,0.14,0.02,0.23,0.06,0.17,0.08,0.24,0.10,0.25,0.27
0.23,0.10,0.12,0.04,0.55,1,0.19,0.30,0.18,0.29,0.22,0.0,0.33,0.19,-0.04,0.22,0.12,0.32,0.14,0.07,0.29,0.27,0.27,0.20,0.30,0.36,0.29,0.0,0.24,0.18,0.12,0.33,0.05,0.28,0.27,0.42,0.14,0.24,0.19
0.53,0.30,0.12,0.10,0.16,0.19,1,0.41,0.38,0.54,0.36,0.0,0.34,0.29,0.02,0.46,0.21,0.23,0.18,0.63,0.15,0.36,0.18,0.26,0.27,0.35,0.27,0.0,0.40,0.12,-0.06,0.47,0.11,0.18,0.13,0.22,0.03,0.36,0.26
0.54,0.28,0.13,0.14,0.18,0.30,0.41,1,0.39,0.35,0.48,0.0,0.32,0.41,-0.02,0.40,0.35,0.29,0.25,0.15,0.23,0.51,0.22,0.53,0.37,0.49,0.33,0.0,0.28,0.16,-0.01,0.57,0.13,0.26,0.17,0.27,0.04,0.37,0.27
0.65,0.14,0.26,0.08,0.22,0.18,0.38,0.39,1,0.55,0.37,0.0,0.40,0.36,0.02,0.45,0.34,0.30,0.21,0.06,0.25,0.33,0.23,0.33,0.40,0.42,0.28,0.0,0.26,0.13,0.01,0.50,0.29,0.29,0.17,0.31,0.11,0.60,0.26
0.63,0.29,0.25,0.05,0.28,0.29,0.54,0.35,0.55,1,0.37,0.0,0.35,0.28,-0.03,0.51,0.20,0.34,0.38,0.29,0.12,0.25,0.21,0.24,0.31,0.44,0.21,0.0,0.20,0.37,0.02,0.62,0.03,0.21,0.19,0.22,0.07,0.54,0.26
0.43,0.18,0.14,0.12,0.50,0.22,0.36,0.48,0.37,0.37,1,0.0,0.46,0.33,-0.00,0.39,0.24,0.36,0.48,0.25,0.08,0.35,0.40,0.30,0.43,0.44,0.31,0.0,0.48,0.16,0.13,0.44,0.06,0.25,0.22,0.37,0.15,0.41,0.36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38,0.19,0.13,0.07,0.33,0.33,0.34,0.32,0.40,0.35,0.46,0.0,1,0.26,-0.03,0.41,0.26,0.39,0.28,0.14,0.14,0.18,0.51,0.31,0.70,0.34,0.52,0.0,0.51,0.23,0.04,0.37,0.10,0.28,0.22,0.47,0.21,0.34,0.52
0.40,0.14,0.05,0.01,0.15,0.19,0.29,0.41,0.36,0.28,0.33,0.0,0.26,1,0.03,0.22,0.51,0.24,0.12,0.18,0.15,0.41,0.18,0.34,0.38,0.30,0.27,0.0,0.15,0.05,0.07,0.43,0.06,0.37,0.27,0.19,-0.03,0.18,0.18
-0.04,0.00,0.0,-0.05,0.02,-0.04,0.02,-0.02,0.02,-0.03,-0.00,0.0,-0.03,0.03,1,-0.04,-0.00,0.04,-0.01,0.04,-0.05,-0.00,-0.01,-0.05,-0.00,-0.01,0.02,0.0,-0.01,-0.05,0.0,-0.03,-0.05,-0.04,-0.00,0.04,0.0,0.02,-0.03
0.48,0.39,0.19,0.08,0.32,0.22,0.46,0.40,0.45,0.51,0.39,0.0,0.41,0.22,-0.04,1,0.18,0.32,0.53,0.20,0.19,0.28,0.22,0.32,0.33,0.35,0.25,0.0,0.33,0.35,-0.01,0.49,0.06,0.28,0.10,0.27,0.02,0.39,0.51
0.35,0.03,0.05,0.03,0.11,0.12,0.21,0.35,0.34,0.20,0.24,0.0,0.26,0.51,-0.00,0.18,1,0.28,0.10,0.22,0.11,0.55,0.22,0.32,0.30,0.29,0.23,0.0,0.21,0.07,0.06,0.32,0.15,0.22,0.23,0.24,-0.06,0.23,0.15
0.38,0.25,0.12,0.12,0.09,0.32,0.23,0.29,0.30,0.34,0.36,0.0,0.39,0.24,0.04,0.32,0.28,1,0.17,0.08,0.18,0.30,0.34,0.51,0.38,0.82,0.36,0.0,0.31,0.20,0.06,0.37,0.17,0.67,0.10,0.41,0.17,0.28,0.36
0.34,0.27,0.11,0.05,0.25,0.14,0.18,0.25,0.21,0.38,0.48,0.0,0.28,0.12,-0.01,0.53,0.10,0.17,1,0.06,0.13,0.12,0.31,0.19,0.23,0.31,0.22,0.0,0.16,0.30,0.02,0.27,0.11,0.19,0.09,0.21,0.13,0.37,0.27
0.19,0.17,0.09,0.07,0.24,0.07,0.63,0.15,0.06,0.29,0.25,0.0,0.14,0.18,0.04,0.20,0.22,0.08,0.06,1,0.03,0.18,0.06,0.18,0.14,0.14,0.20,0.0,0.07,0.15,0.06,0.23,0.10,0.12,0.12,0.07,0.02,0.11,0.35
0.18,0.09,0.09,0.16,0.06,0.29,0.15,0.23,0.25,0.12,0.08,0.0,0.14,0.15,-0.05,0.19,0.11,0.18,0.13,0.03,1,0.10,0.20,0.10,0.15,0.30,0.15,0.0,0.16,0.20,0.01,0.18,-0.07,0.12,0.06,0.03,0.02,0.18,0.05
0.48,0.13,0.06,0.07,0.15,0.27,0.36,0.51,0.33,0.25,0.35,0.0,0.18,0.41,-0.00,0.28,0.55,0.30,0.12,0.18,0.10,1,0.27,0.39,0.35,0.42,0.31,0.0,0.16,0.16,0.10,0.46,0.08,0.29,0.22,0.36,-0.06,0.23,0.20
0.29,0.33,0.09,0.04,0.17,0.27,0.18,0.22,0.23,0.21,0.40,0.0,0.51,0.18,-0.01,0.22,0.22,0.34,0.31,0.06,0.20,0.27,1,0.26,0.49,0.38,0.28,0.0,0.43,0.19,0.03,0.31,0.07,0.22,0.15,0.42,0.13,0.21,0.24
0.55,0.10,0.18,0.10,0.11,0.20,0.26,0.53,0.33,0.24,0.30,0.0,0.31,0.34,-0.05,0.32,0.32,0.51,0.19,0.18,0.10,0.39,0.26,1,0.40,0.51,0.28,0.0,0.24,0.18,0.05,0.39,0.14,0.49,0.28,0.30,0.08,0.24,0.26
0.44,0.20,0.15,0.13,0.24,0.30,0.27,0.37,0.40,0.31,0.43,0.0,0.70,0.38,-0.00,0.33,0.30,0.38,0.23,0.14,0.15,0.35,0.49,0.40,1,0.46,0.48,0.0,0.46,0.28,0.09,0.40,0.14,0.38,0.27,0.60,0.27,0.27,0.29
0.55,0.15,0.20,0.14,0.22,0.36,0.35,0.49,0.42,0.44,0.44,0.0,0.34,0.30,-0.01,0.35,0.29,0.82,0.31,0.14,0.30,0.42,0.38,0.51,0.46,1,0.39,0.0,0.35,0.28,0.10,0.57,0.17,0.57,0.15,0.40,0.17,0.39,0.38
0.35,0.14,0.15,0.04,0.10,0.29,0.27,0.33,0.28,0.21,0.31,0.0,0.52,0.27,0.02,0.25,0.23,0.36,0.22,0.20,0.15,0.31,0.28,0.28,0.48,0.39,1,0.0,0.37,0.25,0.12,0.30,0.11,0.27,0.11,0.53,0.20,0.21,0.19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.09,0.04,0.15,0.24,0.40,0.28,0.26,0.20,0.48,0.0,0.51,0.15,-0.01,0.33,0.21,0.31,0.16,0.07,0.16,0.16,0.43,0.24,0.46,0.35,0.37,0.0,1,0.26,0.19,0.24,0.10,0.28,0.21,0.26,0.35,0.20,0.31
0.21,0.31,0.15,0.02,0.14,0.18,0.12,0.16,0.13,0.37,0.16,0.0,0.23,0.05,-0.05,0.35,0.07,0.20,0.30,0.15,0.20,0.16,0.19,0.18,0.28,0.28,0.25,0.0,0.26,1,0.04,0.24,0.04,0.18,0.07,0.31,0.21,0.18,0.21
0.02,0.01,-0.01,-0.06,0.02,0.12,-0.06,-0.01,0.01,0.02,0.13,0.0,0.04,0.07,0.0,-0.01,0.06,0.06,0.02,0.06,0.01,0.10,0.03,0.05,0.09,0.10,0.12,0.0,0.19,0.04,1,0.05,-0.07,0.07,-0.08,0.06,-0.05,-0.05,0.01
0.62,0.16,0.19,0.06,0.23,0.33,0.47,0.57,0.50,0.62,0.44,0.0,0.37,0.43,-0.03,0.49,0.32,0.37,0.27,0.23,0.18,0.46,0.31,0.39,0.40,0.57,0.30,0.0,0.24,0.24,0.05,1,0.18,0.31,0.21,0.51,0.10,0.46,0.29
0.08,0.02,0.03,0.15,0.06,0.05,0.11,0.13,0.29,0.03,0.06,0.0,0.10,0.06,-0.05,0.06,0.15,0.17,0.11,0.10,-0.07,0.08,0.07,0.14,0.14,0.17,0.11,0.0,0.10,0.04,-0.07,0.18,1,0.11,0.02,0.11,0.03,0.15,0.03
0.41,0.16,0.22,0.17,0.17,0.28,0.18,0.26,0.29,0.21,0.25,0.0,0.28,0.37,-0.04,0.28,0.22,0.67,0.19,0.12,0.12,0.29,0.22,0.49,0.38,0.57,0.27,0.0,0.28,0.18,0.07,0.31,0.11,1,0.05,0.33,0.07,0.30,0.31
0.18,0.09,0.06,0.14,0.08,0.27,0.13,0.17,0.17,0.19,0.22,0.0,0.22,0.27,-0.00,0.10,0.23,0.10,0.09,0.12,0.06,0.22,0.15,0.28,0.27,0.15,0.11,0.0,0.21,0.07,-0.08,0.21,0.02,0.05,1,0.17,0.05,0.25,0.10
0.31,0.29,0.12,0.12,0.24,0.42,0.22,0.27,0.31,0.22,0.37,0.0,0.47,0.19,0.04,0.27,0.24,0.41,0.21,0.07,0.03,0.36,0.42,0.30,0.60,0.40,0.53,0.0,0.26,0.31,0.06,0.51,0.11,0.33,0.17,1,0.13,0.43,0.30
0.10,0.05,0.03,-0.05,0.10,0.14,0.03,0.04,0.11,0.07,0.15,0.0,0.21,-0.03,0.0,0.02,-0.06,0.17,0.13,0.02,0.02,-0.06,0.13,0.08,0.27,0.17,0.20,0.0,0.35,0.21,-0.05,0.10,0.03,0.07,0.05,0.13,1,0.07,0.04
0.51,0.15,0.32,0.15,0.25,0.24,0.36,0.37,0.60,0.54,0.41,0.0,0.34,0.18,0.02,0.39,0.23,0.28,0.37,0.11,0.18,0.23,0.21,0.24,0.27,0.39,0.21,0.0,0.20,0.18,-0.05,0.46,0.15,0.30,0.25,0.43,0.07,1,0.32
0.37,0.19,0.20,0.10,0.27,0.19,0.26,0.27,0.26,0.26,0.36,0.0,0.52,0.18,-0.03,0.51,0.15,0.36,0.27,0.35,0.05,0.20,0.24,0.26,0.29,0.38,0.19,0.0,0.31,0.21,0.01,0.29,0.03,0.31,0.10,0.30,0.04,0.32,1
