1,0.44,0.84,0.84,0.68,0.51,0.47,0.87,0.69,0.89,0.46,0.25,0.47,0.90,0.46,0.43
0.44,1,0.45,0.46,0.46,0.32,0.50,0.45,0.49,0.48,0.27,0.25,0.33,0.41,0.31,0.25
0.84,0.45,1,1.00,0.70,0.47,0.55,0.88,0.73,0.87,0.43,0.27,0.53,0.83,0.70,0.45
0.84,0.46,1.00,1,0.72,0.45,0.55,0.87,0.74,0.87,0.44,0.27,0.53,0.84,0.46,0.45
0.68,0.46,0.70,0.72,1,0.52,0.63,0.71,0.61,0.73,0.36,0.23,0.48,0.63,0.37,0.45
0.51,0.32,0.47,0.45,0.52,1,0.40,0.49,0.44,0.51,0.20,0.18,0.30,0.49,0.28,0.28
0.47,0.50,0.55,0.55,0.63,0.40,1,0.59,0.51,0.54,0.30,0.15,0.49,0.49,0.42,0.30
0.87,0.45,0.88,0.87,0.71,0.49,0.59,1,0.74,0.93,0.47,0.33,0.56,0.84,0.44,0.51
0.69,0.49,0.73,0.74,0.61,0.44,0.51,0.74,1,0.74,0.41,0.22,0.46,0.63,0.42,0.42
0.89,0.48,0.87,0.87,0.73,0.51,0.54,0.93,0.74,1,0.49,0.28,0.52,0.87,0.43,0.53
0.46,0.27,0.43,0.44,0.36,0.20,0.30,0.47,0.41,0.49,1,0.16,0.28,0.44,0.24,0.23
0.25,0.25,0.27,0.27,0.23,0.18,0.15,0.33,0.22,0.28,0.16,1,0.22,0.26,0.08,0.14
0.47,0.33,0.53,0.53,0.48,0.30,0.49,0.56,0.46,0.52,0.28,0.22,1,0.47,0.19,0.37
0.90,0.41,0.83,0.84,0.63,0.49,0.49,0.84,0.63,0.87,0.44,0.26,0.47,1,0.46,0.47
0.46,0.31,0.70,0.46,0.37,0.28,0.42,0.44,0.42,0.43,0.24,0.08,0.19,0.46,1,0.27
0.43,0.25,0.45,0.45,0.45,0.28,0.30,0.51,0.42,0.53,0.23,0.14,0.37,0.47,0.27,1
