1,0.21,0.15,0.20,0.18,0.09,0.14,0.19,0.13,0.13,0.16,0.15
0.21,1,0.56,0.60,0.65,0.52,0.61,0.34,0.56,0.69,0.51,0.45
0.15,0.56,1,0.36,0.45,0.26,0.34,0.28,0.32,0.29,0.51,0.46
0.20,0.60,0.36,1,0.40,0.29,0.46,0.21,0.41,0.48,0.41,0.36
0.18,0.65,0.45,0.40,1,0.42,0.39,0.46,0.32,0.30,0.39,0.45
0.09,0.52,0.26,0.29,0.42,1,0.35,0.36,0.29,0.39,0.27,0.32
0.14,0.61,0.34,0.46,0.39,0.35,1,0.22,0.34,0.53,0.35,0.31
0.19,0.34,0.28,0.21,0.46,0.36,0.22,1,0.19,0.31,0.23,0.22
0.13,0.56,0.32,0.41,0.32,0.29,0.34,0.19,1,0.45,0.38,0.26
0.13,0.69,0.29,0.48,0.30,0.39,0.53,0.31,0.45,1,0.41,0.29
0.16,0.51,0.51,0.41,0.39,0.27,0.35,0.23,0.38,0.41,1,0.60
0.15,0.45,0.46,0.36,0.45,0.32,0.31,0.22,0.26,0.29,0.60,1
