1,0.14,0.36,0.14,0.48,0.60,0.07,0.53,0.20,0.49,0.15,0.48,0.21
0.14,1,0.17,0.09,0.17,0.19,-0.06,0.13,0.17,0.17,0.18,0.09,0.21
0.36,0.17,1,0.33,0.39,0.42,0.17,0.45,0.06,0.31,0.21,0.31,0.17
0.14,0.09,0.33,1,0.17,0.21,0.10,0.11,-0.01,0.18,0.13,0.13,0.14
0.48,0.17,0.39,0.17,1,0.73,0.13,0.53,0.09,0.34,0.33,0.36,0.15
0.60,0.19,0.42,0.21,0.73,1,0.09,0.63,0.06,0.49,0.21,0.44,0.28
0.07,-0.06,0.17,0.10,0.13,0.09,1,0.01,0.10,0.08,0.07,0.10,0.01
0.53,0.13,0.45,0.11,0.53,0.63,0.01,1,0.05,0.36,0.27,0.37,0.14
0.20,0.17,0.06,-0.01,0.09,0.06,0.10,0.05,1,0.09,0.15,0.09,0.10
0.49,0.17,0.31,0.18,0.34,0.49,0.08,0.36,0.09,1,0.15,0.41,0.17
0.15,0.18,0.21,0.13,0.33,0.21,0.07,0.27,0.15,0.15,1,0.20,0.09
0.48,0.09,0.31,0.13,0.36,0.44,0.10,0.37,0.09,0.41,0.20,1,0.21
0.21,0.21,0.17,0.14,0.15,0.28,0.01,0.14,0.10,0.17,0.09,0.21,1
