1,0.15,0.12,0.12,0.09,0.12,-0.13,0.03,0.34,0.16,0.15,0.31,0.27
0.15,1,0.20,0.20,0.35,0.07,0.04,0.21,0.10,0.31,0.20,0.17,0.07
0.12,0.20,1,0.50,0.21,0.11,0.29,0.28,0.13,0.19,0.47,0.41,0.05
0.12,0.20,0.50,1,0.08,0.08,0.03,0.07,0.05,0.13,0.48,0.43,0.01
0.09,0.35,0.21,0.08,1,0.07,0.17,0.05,0.19,0.46,0.16,0.06,0.17
0.12,0.07,0.11,0.08,0.07,1,0.06,0.01,0.36,0.10,0.09,0.12,0.09
-0.13,0.04,0.29,0.03,0.17,0.06,1,0.06,0.08,0.16,0.06,0.03,0.12
0.03,0.21,0.28,0.07,0.05,0.01,0.06,1,0.04,0.11,0.04,0.13,0.05
0.34,0.10,0.13,0.05,0.19,0.36,0.08,0.04,1,0.28,0.11,0.14,0.31
0.16,0.31,0.19,0.13,0.46,0.10,0.16,0.11,0.28,1,0.36,0.24,0.13
0.15,0.20,0.47,0.48,0.16,0.09,0.06,0.04,0.11,0.36,1,0.36,0.05
0.31,0.17,0.41,0.43,0.06,0.12,0.03,0.13,0.14,0.24,0.36,1,0.03
0.27,0.07,0.05,0.01,0.17,0.09,0.12,0.05,0.31,0.13,0.05,0.03,1
