1,0.11,0.06,-0.11,0.16,0.26,0.15,0.06,0.10,0.13,0.08,0.16,0.15,0.11,0.23,0.09,0.12,0.19,0.14,0.10,0.07,0.10,0.15
0.11,1,0.11,0.11,0.29,0.16,0.39,0.29,0.16,0.39,0.34,0.18,0.18,0.20,0.44,-0.01,0.29,0.47,0.27,0.54,0.14,0.10,0.33
0.06,0.11,1,0.15,0.02,0.12,0.16,0.26,0.11,0.08,0.10,0.04,0.05,0.11,0.11,0.18,0.08,0.26,0.45,0.18,0.05,0.08,0.14
-0.11,0.11,0.15,1,0.05,0.07,0.10,0.04,0.16,0.16,0.09,0.10,0.06,0.21,0.01,0.0,0.16,0.07,0.19,0.02,0.06,0.03,0.21
0.16,0.29,0.02,0.05,1,0.09,0.17,0.13,0.25,0.23,0.11,0.55,0.14,0.47,0.39,0.02,0.35,0.26,0.20,0.18,0.04,0.05,0.21
0.26,0.16,0.12,0.07,0.09,1,0.10,0.11,0.01,0.17,0.15,0.12,0.26,0.12,0.08,0.13,0.02,0.13,0.47,0.10,0.00,0.01,0.19
0.15,0.39,0.16,0.10,0.17,0.10,1,0.25,0.09,0.47,0.23,0.12,0.13,0.16,0.23,-0.05,0.03,0.22,0.13,0.15,0.09,0.19,0.25
0.06,0.29,0.26,0.04,0.13,0.11,0.25,1,0.20,0.23,0.39,0.17,0.21,0.15,0.30,0.02,0.07,0.31,0.80,0.26,0.28,0.10,0.19
0.10,0.16,0.11,0.16,0.25,0.01,0.09,0.20,1,0.11,0.06,0.22,0.09,0.46,0.04,0.03,0.23,0.06,0.10,0.02,0.02,0.07,0.09
0.13,0.39,0.08,0.16,0.23,0.17,0.47,0.23,0.11,1,0.33,0.16,0.09,0.15,0.18,-0.01,0.21,0.39,0.15,0.21,0.07,0.13,0.46
0.08,0.34,0.10,0.09,0.11,0.15,0.23,0.39,0.06,0.33,1,0.05,0.27,0.13,0.38,0.08,0.21,0.42,0.32,0.32,0.18,0.14,0.36
0.16,0.18,0.04,0.10,0.55,0.12,0.12,0.17,0.22,0.16,0.05,1,0.05,0.81,0.11,-0.04,0.35,0.18,0.12,0.11,0.02,0.12,0.13
0.15,0.18,0.05,0.06,0.14,0.26,0.13,0.21,0.09,0.09,0.27,0.05,1,0.08,0.17,-0.06,0.17,0.12,0.07,0.12,0.15,0.07,0.15
0.11,0.20,0.11,0.21,0.47,0.12,0.16,0.15,0.46,0.15,0.13,0.81,0.08,1,0.08,-0.05,0.45,0.09,0.10,0.12,0.05,0.02,0.05
0.23,0.44,0.11,0.01,0.39,0.08,0.23,0.30,0.04,0.18,0.38,0.11,0.17,0.08,1,-0.02,0.25,0.29,0.14,0.33,0.10,0.06,0.16
0.09,-0.01,0.18,0.0,0.02,0.13,-0.05,0.02,0.03,-0.01,0.08,-0.04,-0.06,-0.05,-0.02,1,-0.05,0.01,0.12,0.02,-0.01,-0.04,0.06
0.12,0.29,0.08,0.16,0.35,0.02,0.03,0.07,0.23,0.21,0.21,0.35,0.17,0.45,0.25,-0.05,1,0.17,0.17,0.10,0.05,0.11,0.12
0.19,0.47,0.26,0.07,0.26,0.13,0.22,0.31,0.06,0.39,0.42,0.18,0.12,0.09,0.29,0.01,0.17,1,0.23,0.39,0.09,0.17,0.37
0.14,0.27,0.45,0.19,0.20,0.47,0.13,0.80,0.10,0.15,0.32,0.12,0.07,0.10,0.14,0.12,0.17,0.23,1,0.22,0.14,0.24,0.18
0.10,0.54,0.18,0.02,0.18,0.10,0.15,0.26,0.02,0.21,0.32,0.11,0.12,0.12,0.33,0.02,0.10,0.39,0.22,1,0.01,0.05,0.19
0.07,0.14,0.05,0.06,0.04,0.00,0.09,0.28,0.02,0.07,0.18,0.02,0.15,0.05,0.10,-0.01,0.05,0.09,0.14,0.01,1,0.01,0.07
0.10,0.10,0.08,0.03,0.05,0.01,0.19,0.10,0.07,0.13,0.14,0.12,0.07,0.02,0.06,-0.04,0.11,0.17,0.24,0.05,0.01,1,0.21
0.15,0.33,0.14,0.21,0.21,0.19,0.25,0.19,0.09,0.46,0.36,0.13,0.15,0.05,0.16,0.06,0.12,0.37,0.18,0.19,0.07,0.21,1
