1,0.00,0.08,0.10,0.08,0.0,0.04,0.41,0.13,0.16,-0.06,0.01,0.02
0.00,1,0.06,0.14,0.01,0.0,-0.03,0.16,0.01,-0.07,0.03,0.0,0.05
0.08,0.06,1,0.35,0.31,0.0,0.15,0.19,0.05,0.14,0.04,0.00,-0.03
0.10,0.14,0.35,1,0.20,0.0,0.10,0.31,0.26,0.13,0.25,0.05,-0.01
0.08,0.01,0.31,0.20,1,0.0,0.01,0.17,0.12,0.13,0.02,-0.06,-0.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,-0.03,0.15,0.10,0.01,0.0,1,0.07,0.03,0.07,0.24,0.09,0.0
0.41,0.16,0.19,0.31,0.17,0.0,0.07,1,0.29,0.14,0.02,0.22,0.01
0.13,0.01,0.05,0.26,0.12,0.0,0.03,0.29,1,0.34,0.04,0.01,0.01
0.16,-0.07,0.14,0.13,0.13,0.0,0.07,0.14,0.34,1,-0.03,-0.02,0.04
-0.06,0.03,0.04,0.25,0.02,0.0,0.24,0.02,0.04,-0.03,1,0.0,0.0
0.01,0.0,0.00,0.05,-0.06,0.0,0.09,0.22,0.01,-0.02,0.0,1,0.0
0.02,0.05,-0.03,-0.01,-0.04,0.0,0.0,0.01,0.01,0.04,0.0,0.0,1
