1,0.31,0.22,0.46,0.23,0.36,0.10,0.19,0.27,0.25,0.20,0.23,0.26,0.30,0.45,0.27,0.21,0.0,0.24,0.45,0.14,0.44,0.19,0.24,0.12,0.16
0.31,1,0.35,0.25,0.57,0.38,0.16,0.38,0.22,0.42,0.29,0.43,1.00,0.30,0.36,0.19,0.23,0.0,0.59,0.41,0.18,0.38,0.24,0.22,0.16,0.12
0.22,0.35,1,0.20,0.32,0.21,0.16,0.19,0.09,0.55,0.42,0.23,0.33,0.34,0.30,0.13,0.19,0.0,0.30,0.37,0.21,0.34,0.17,0.23,0.39,0.19
0.46,0.25,0.20,1,0.25,0.72,0.10,0.23,0.27,0.26,0.24,0.40,0.25,0.27,0.52,0.25,0.24,0.0,0.55,0.49,0.10,0.41,0.21,0.20,0.09,0.14
0.23,0.57,0.32,0.25,1,0.23,0.09,0.42,0.49,0.34,0.29,0.56,0.52,0.34,0.35,0.16,0.16,0.0,0.67,0.32,0.13,0.35,0.14,0.23,0.17,0.08
0.36,0.38,0.21,0.72,0.23,1,0.00,0.16,0.09,0.27,0.50,0.35,0.46,0.16,0.27,0.33,0.21,0.0,0.55,0.31,0.06,0.28,0.14,0.18,0.08,0.16
0.10,0.16,0.16,0.10,0.09,0.00,1,0.08,0.09,0.09,0.04,0.11,0.14,0.08,0.23,0.14,0.07,0.0,0.08,0.14,0.10,0.21,0.15,0.11,0.03,0.09
0.19,0.38,0.19,0.23,0.42,0.16,0.08,1,0.17,0.21,0.21,0.41,0.37,0.14,0.35,0.34,0.16,0.0,0.49,0.33,0.16,0.25,0.13,0.27,0.04,0.16
0.27,0.22,0.09,0.27,0.49,0.09,0.09,0.17,1,0.18,0.12,0.12,0.17,0.17,0.45,0.09,0.23,0.0,0.17,0.38,0.02,0.28,0.09,0.34,0.11,0.15
0.25,0.42,0.55,0.26,0.34,0.27,0.09,0.21,0.18,1,0.23,0.23,0.41,0.48,0.65,0.18,0.37,0.0,0.40,0.68,0.10,0.58,0.41,0.27,0.47,0.22
0.20,0.29,0.42,0.24,0.29,0.50,0.04,0.21,0.12,0.23,1,0.21,0.29,0.16,0.17,0.24,0.07,0.0,0.45,0.22,0.23,0.21,0.19,0.30,0.20,0.13
0.23,0.43,0.23,0.40,0.56,0.35,0.11,0.41,0.12,0.23,0.21,1,0.38,0.24,0.28,0.33,0.17,0.0,0.76,0.34,0.06,0.29,0.20,0.13,0.09,0.12
0.26,1.00,0.33,0.25,0.52,0.46,0.14,0.37,0.17,0.41,0.29,0.38,1,0.30,0.36,0.18,0.27,0.0,0.61,0.40,0.19,0.38,0.23,0.23,0.18,0.19
0.30,0.30,0.34,0.27,0.34,0.16,0.08,0.14,0.17,0.48,0.16,0.24,0.30,1,0.52,0.23,0.26,0.0,0.48,0.54,0.15,0.50,0.26,0.23,0.33,0.20
0.45,0.36,0.30,0.52,0.35,0.27,0.23,0.35,0.45,0.65,0.17,0.28,0.36,0.52,1,0.30,0.32,0.0,0.37,0.90,0.12,0.88,0.38,0.28,0.24,0.28
0.27,0.19,0.13,0.25,0.16,0.33,0.14,0.34,0.09,0.18,0.24,0.33,0.18,0.23,0.30,1,0.13,0.0,0.13,0.31,0.05,0.30,0.23,0.18,0.02,0.21
0.21,0.23,0.19,0.24,0.16,0.21,0.07,0.16,0.23,0.37,0.07,0.17,0.27,0.26,0.32,0.13,1,0.0,0.18,0.33,0.07,0.31,0.27,0.16,0.26,0.13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.59,0.30,0.55,0.67,0.55,0.08,0.49,0.17,0.40,0.45,0.76,0.61,0.48,0.37,0.13,0.18,0.0,1,0.36,0.08,0.39,0.23,0.21,0.17,0.16
0.45,0.41,0.37,0.49,0.32,0.31,0.14,0.33,0.38,0.68,0.22,0.34,0.40,0.54,0.90,0.31,0.33,0.0,0.36,1,0.10,0.82,0.41,0.29,0.28,0.31
0.14,0.18,0.21,0.10,0.13,0.06,0.10,0.16,0.02,0.10,0.23,0.06,0.19,0.15,0.12,0.05,0.07,0.0,0.08,0.10,1,0.17,0.19,0.16,-0.11,0.04
0.44,0.38,0.34,0.41,0.35,0.28,0.21,0.25,0.28,0.58,0.21,0.29,0.38,0.50,0.88,0.30,0.31,0.0,0.39,0.82,0.17,1,0.36,0.31,0.15,0.32
0.19,0.24,0.17,0.21,0.14,0.14,0.15,0.13,0.09,0.41,0.19,0.20,0.23,0.26,0.38,0.23,0.27,0.0,0.23,0.41,0.19,0.36,1,0.32,0.29,0.25
0.24,0.22,0.23,0.20,0.23,0.18,0.11,0.27,0.34,0.27,0.30,0.13,0.23,0.23,0.28,0.18,0.16,0.0,0.21,0.29,0.16,0.31,0.32,1,0.12,0.10
0.12,0.16,0.39,0.09,0.17,0.08,0.03,0.04,0.11,0.47,0.20,0.09,0.18,0.33,0.24,0.02,0.26,0.0,0.17,0.28,-0.11,0.15,0.29,0.12,1,0.16
0.16,0.12,0.19,0.14,0.08,0.16,0.09,0.16,0.15,0.22,0.13,0.12,0.19,0.20,0.28,0.21,0.13,0.0,0.16,0.31,0.04,0.32,0.25,0.10,0.16,1
