1,0.08,0.0,0.25,0.05,0.18,0.08,0.17,0.28,0.15,0.04,0.0,0.14,0.33,0.46,0.14
0.08,1,0.0,0.20,0.06,0.12,1.00,0.32,0.17,0.19,0.09,0.0,0.20,0.18,0.24,0.18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.20,0.0,1,0.04,0.08,0.20,0.03,0.15,0.12,-0.05,0.0,0.17,0.13,0.11,0.04
0.05,0.06,0.0,0.04,1,-0.02,0.06,0.03,0.09,0.01,0.04,0.0,0.09,0.05,0.09,0.08
0.18,0.12,0.0,0.08,-0.02,1,0.12,0.07,0.12,0.16,0.69,0.0,0.21,0.06,0.06,0.05
0.08,1.00,0.0,0.20,0.06,0.12,1,0.32,0.17,0.19,0.09,0.0,0.20,0.18,0.24,0.18
0.17,0.32,0.0,0.03,0.03,0.07,0.32,1,0.15,0.01,0.05,0.0,0.20,0.18,0.16,0.12
0.28,0.17,0.0,0.15,0.09,0.12,0.17,0.15,1,0.18,0.03,0.0,0.56,0.15,0.77,0.66
0.15,0.19,0.0,0.12,0.01,0.16,0.19,0.01,0.18,1,0.02,0.0,0.32,0.30,0.20,0.14
0.04,0.09,0.0,-0.05,0.04,0.69,0.09,0.05,0.03,0.02,1,0.0,0.01,0.06,0.04,0.21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.20,0.0,0.17,0.09,0.21,0.20,0.20,0.56,0.32,0.01,0.0,1,0.19,0.67,0.55
0.33,0.18,0.0,0.13,0.05,0.06,0.18,0.18,0.15,0.30,0.06,0.0,0.19,1,0.16,0.12
0.46,0.24,0.0,0.11,0.09,0.06,0.24,0.16,0.77,0.20,0.04,0.0,0.67,0.16,1,0.89
0.14,0.18,0.0,0.04,0.08,0.05,0.18,0.12,0.66,0.14,0.21,0.0,0.55,0.12,0.89,1
