1,0.11,0.13,0.14,0.0,0.06,0.08,0.17,0.09,0.03,0.47,0.06,0.10,0.06,0.0,0.06,0.07,0.09,0.0,0.07,0.05,0.13,0.12,0.10,0.0,0.10,0.10,0.0,0.05,0.10,0.07,-0.01,0.09,0.01,0.07,0.13,0.61,0.0,0.12,0.10,0.08,0.43,0.14,0.18,0.10
0.11,1,0.17,0.48,0.0,0.23,0.50,0.37,0.45,0.00,0.03,0.07,0.30,0.30,0.0,0.24,0.03,0.51,0.0,0.23,0.26,0.06,0.54,0.35,0.0,0.23,0.18,0.0,0.14,0.16,0.33,-0.02,0.49,0.12,0.22,0.54,0.01,0.0,0.48,0.49,0.97,0.14,0.10,0.24,0.08
0.13,0.17,1,0.20,0.0,0.38,0.27,0.38,0.11,0.04,0.09,0.13,0.12,0.14,0.0,0.02,0.07,0.18,0.0,0.05,0.51,0.21,0.19,0.08,0.0,0.10,0.07,0.0,0.90,0.08,0.16,-0.08,0.11,0.03,0.19,0.18,0.04,0.0,0.24,0.19,0.20,0.06,0.21,0.73,0.18
0.14,0.48,0.20,1,0.0,0.27,0.19,0.28,0.25,0.13,0.17,0.06,0.27,0.22,0.0,0.14,0.14,0.87,0.0,0.15,0.27,0.15,0.68,0.21,0.0,0.07,0.12,0.0,0.11,0.18,0.18,0.08,0.38,0.01,0.30,0.29,0.09,0.0,0.18,0.76,0.57,0.23,0.21,0.25,0.19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.23,0.38,0.27,0.0,1,0.33,0.38,0.36,0.06,0.24,0.01,0.37,0.19,0.0,0.16,0.17,0.34,0.0,0.30,0.97,0.15,0.41,0.18,0.0,0.40,0.04,0.0,0.16,0.06,0.42,-0.03,0.31,0.70,0.12,0.37,0.06,0.0,0.28,0.38,0.26,0.21,0.34,0.23,0.08
0.08,0.50,0.27,0.19,0.0,0.33,1,0.61,0.54,0.08,0.10,0.03,0.39,0.20,0.0,0.17,0.11,0.30,0.0,0.26,0.33,0.05,0.39,0.35,0.0,0.21,0.09,0.0,0.09,0.05,0.15,0.00,0.52,0.04,0.10,0.43,0.18,0.0,0.42,0.38,0.23,0.13,0.24,0.33,0.18
0.17,0.37,0.38,0.28,0.0,0.38,0.61,1,0.61,0.01,0.13,0.32,0.43,0.21,0.0,0.11,0.18,0.41,0.0,0.43,0.39,0.16,0.47,0.49,0.0,0.13,0.22,0.0,0.11,0.19,0.16,-0.03,0.59,0.14,0.28,0.36,0.04,0.0,0.50,0.33,0.42,0.07,0.33,0.48,0.08
0.09,0.45,0.11,0.25,0.0,0.36,0.54,0.61,1,0.02,0.04,0.05,0.99,0.22,0.0,0.05,0.23,0.26,0.0,0.33,0.40,0.19,0.96,0.48,0.0,0.15,0.08,0.0,0.14,0.11,0.17,-0.04,0.97,0.02,0.10,0.43,0.06,0.0,0.70,0.37,0.30,0.09,0.22,0.36,0.08
0.03,0.00,0.04,0.13,0.0,0.06,0.08,0.01,0.02,1,0.10,0.04,0.02,0.10,0.0,0.03,0.05,0.10,0.0,0.02,0.08,0.07,0.10,0.03,0.0,0.02,0.14,0.0,0.11,0.07,0.04,0.02,0.05,0.12,0.09,0.02,0.02,0.0,0.02,0.12,0.19,0.09,0.17,0.21,0.02
0.47,0.03,0.09,0.17,0.0,0.24,0.10,0.13,0.04,0.10,1,0.04,0.03,0.14,0.0,0.06,0.10,0.16,0.0,0.07,0.23,0.09,0.14,0.22,0.0,0.17,0.17,0.0,0.08,0.08,0.06,-0.00,0.11,0.17,0.12,0.05,0.07,0.0,0.04,0.23,0.16,0.08,0.17,0.08,0.06
0.06,0.07,0.13,0.06,0.0,0.01,0.03,0.32,0.05,0.04,0.04,1,0.07,0.05,0.0,0.03,0.04,0.07,0.0,-0.04,0.03,0.04,0.08,0.02,0.0,0.04,0.02,0.0,0.10,0.02,0.06,-0.04,0.04,0.08,0.01,0.03,0.08,0.0,0.08,0.06,0.06,0.06,0.00,0.04,0.06
0.10,0.30,0.12,0.27,0.0,0.37,0.39,0.43,0.99,0.02,0.03,0.07,1,0.37,0.0,0.08,0.23,0.28,0.0,0.35,0.37,0.10,0.95,0.38,0.0,0.11,0.06,0.0,0.15,0.10,0.21,-0.05,0.96,0.02,0.09,0.32,0.04,0.0,0.53,0.38,0.32,0.06,0.17,0.30,0.08
0.06,0.30,0.14,0.22,0.0,0.19,0.20,0.21,0.22,0.10,0.14,0.05,0.37,1,0.0,0.05,0.14,0.24,0.0,0.12,0.15,0.16,0.30,0.14,0.0,0.09,0.11,0.0,0.11,0.14,0.12,0.04,0.25,0.17,0.18,0.28,0.08,0.0,0.30,0.29,0.30,0.17,0.09,0.31,0.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.24,0.02,0.14,0.0,0.16,0.17,0.11,0.05,0.03,0.06,0.03,0.08,0.05,0.0,1,0.15,0.11,0.0,0.05,0.21,0.10,0.14,0.17,0.0,0.10,0.07,0.0,0.04,-0.05,0.05,-0.01,0.13,-0.04,0.06,0.14,0.01,0.0,0.09,0.12,0.27,0.00,0.11,0.09,0.06
0.07,0.03,0.07,0.14,0.0,0.17,0.11,0.18,0.23,0.05,0.10,0.04,0.23,0.14,0.0,0.15,1,0.14,0.0,0.05,0.17,0.07,0.22,0.10,0.0,0.05,0.13,0.0,0.09,0.05,0.08,0.02,0.35,0.04,0.15,0.13,0.08,0.0,0.19,0.22,0.10,0.14,0.14,0.18,0.13
0.09,0.51,0.18,0.87,0.0,0.34,0.30,0.41,0.26,0.10,0.16,0.07,0.28,0.24,0.0,0.11,0.14,1,0.0,0.20,0.26,0.18,0.80,0.34,0.0,0.12,0.12,0.0,0.13,0.22,0.17,0.07,0.47,0.07,0.31,0.32,0.08,0.0,0.28,0.89,0.63,0.15,0.14,0.28,0.26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.23,0.05,0.15,0.0,0.30,0.26,0.43,0.33,0.02,0.07,-0.04,0.35,0.12,0.0,0.05,0.05,0.20,0.0,1,0.41,0.13,0.32,0.41,0.0,0.65,0.05,0.0,0.12,0.15,0.74,-0.03,0.36,0.10,0.16,0.16,0.00,0.0,0.40,0.23,0.23,0.61,0.02,0.21,0.12
0.05,0.26,0.51,0.27,0.0,0.97,0.33,0.39,0.40,0.08,0.23,0.03,0.37,0.15,0.0,0.21,0.17,0.26,0.0,0.41,1,0.14,0.39,0.19,0.0,0.42,0.04,0.0,0.17,0.07,0.53,-0.05,0.28,0.85,0.10,0.38,0.08,0.0,0.28,0.32,0.27,0.27,0.36,0.22,0.09
0.13,0.06,0.21,0.15,0.0,0.15,0.05,0.16,0.19,0.07,0.09,0.04,0.10,0.16,0.0,0.10,0.07,0.18,0.0,0.13,0.14,1,0.19,0.15,0.0,0.07,0.19,0.0,0.24,0.55,0.15,-0.01,0.10,-0.03,0.10,0.11,-0.04,0.0,0.13,0.16,0.16,0.04,0.07,0.17,0.16
0.12,0.54,0.19,0.68,0.0,0.41,0.39,0.47,0.96,0.10,0.14,0.08,0.95,0.30,0.0,0.14,0.22,0.80,0.0,0.32,0.39,0.19,1,0.30,0.0,0.16,0.09,0.0,0.19,0.17,0.27,0.02,0.94,0.04,0.29,0.38,0.09,0.0,0.43,0.80,0.54,0.14,0.26,0.32,0.13
0.10,0.35,0.08,0.21,0.0,0.18,0.35,0.49,0.48,0.03,0.22,0.02,0.38,0.14,0.0,0.17,0.10,0.34,0.0,0.41,0.19,0.15,0.30,1,0.0,0.19,0.10,0.0,0.12,0.22,0.28,-0.01,0.43,0.00,0.11,0.28,0.12,0.0,0.43,0.35,0.33,0.33,0.13,0.32,0.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10,0.23,0.10,0.07,0.0,0.40,0.21,0.13,0.15,0.02,0.17,0.04,0.11,0.09,0.0,0.10,0.05,0.12,0.0,0.65,0.42,0.07,0.16,0.19,0.0,1,0.00,0.0,0.01,0.07,0.69,0.01,0.14,-0.09,0.08,0.18,0.02,0.0,0.08,0.30,0.20,0.45,0.51,0.12,0.15
0.10,0.18,0.07,0.12,0.0,0.04,0.09,0.22,0.08,0.14,0.17,0.02,0.06,0.11,0.0,0.07,0.13,0.12,0.0,0.05,0.04,0.19,0.09,0.10,0.0,0.00,1,0.0,0.13,0.11,0.10,-0.08,0.08,-0.03,0.08,0.20,0.02,0.0,0.12,0.12,0.11,0.12,0.31,0.17,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.14,0.90,0.11,0.0,0.16,0.09,0.11,0.14,0.11,0.08,0.10,0.15,0.11,0.0,0.04,0.09,0.13,0.0,0.12,0.17,0.24,0.19,0.12,0.0,0.01,0.13,0.0,1,0.19,0.05,-0.01,0.11,0.05,0.24,0.12,0.02,0.0,0.08,0.17,0.22,0.08,0.11,0.20,0.11
0.10,0.16,0.08,0.18,0.0,0.06,0.05,0.19,0.11,0.07,0.08,0.02,0.10,0.14,0.0,-0.05,0.05,0.22,0.0,0.15,0.07,0.55,0.17,0.22,0.0,0.07,0.11,0.0,0.19,1,0.08,-0.09,0.09,0.05,0.11,0.21,0.01,0.0,0.23,0.24,0.18,0.25,0.17,0.11,0.12
0.07,0.33,0.16,0.18,0.0,0.42,0.15,0.16,0.17,0.04,0.06,0.06,0.21,0.12,0.0,0.05,0.08,0.17,0.0,0.74,0.53,0.15,0.27,0.28,0.0,0.69,0.10,0.0,0.05,0.08,1,-0.02,0.13,0.05,0.07,0.16,0.01,0.0,0.08,0.18,0.27,0.65,0.13,0.16,0.19
-0.01,-0.02,-0.08,0.08,0.0,-0.03,0.00,-0.03,-0.04,0.02,-0.00,-0.04,-0.05,0.04,0.0,-0.01,0.02,0.07,0.0,-0.03,-0.05,-0.01,0.02,-0.01,0.0,0.01,-0.08,0.0,-0.01,-0.09,-0.02,1,0.03,0.0,0.00,0.00,0.0,0.0,-0.04,0.06,-0.00,-0.07,-0.01,0.00,-0.01
0.09,0.49,0.11,0.38,0.0,0.31,0.52,0.59,0.97,0.05,0.11,0.04,0.96,0.25,0.0,0.13,0.35,0.47,0.0,0.36,0.28,0.10,0.94,0.43,0.0,0.14,0.08,0.0,0.11,0.09,0.13,0.03,1,0.04,0.14,0.42,0.05,0.0,0.56,0.41,0.37,0.08,0.13,0.33,0.08
0.01,0.12,0.03,0.01,0.0,0.70,0.04,0.14,0.02,0.12,0.17,0.08,0.02,0.17,0.0,-0.04,0.04,0.07,0.0,0.10,0.85,-0.03,0.04,0.00,0.0,-0.09,-0.03,0.0,0.05,0.05,0.05,0.0,0.04,1,0.06,0.04,0.09,0.0,-0.02,0.09,0.07,0.10,-0.02,0.02,0.04
0.07,0.22,0.19,0.30,0.0,0.12,0.10,0.28,0.10,0.09,0.12,0.01,0.09,0.18,0.0,0.06,0.15,0.31,0.0,0.16,0.10,0.10,0.29,0.11,0.0,0.08,0.08,0.0,0.24,0.11,0.07,0.00,0.14,0.06,1,0.14,0.19,0.0,0.24,0.32,0.31,0.17,0.04,0.21,0.23
0.13,0.54,0.18,0.29,0.0,0.37,0.43,0.36,0.43,0.02,0.05,0.03,0.32,0.28,0.0,0.14,0.13,0.32,0.0,0.16,0.38,0.11,0.38,0.28,0.0,0.18,0.20,0.0,0.12,0.21,0.16,0.00,0.42,0.04,0.14,1,0.21,0.0,0.52,0.34,0.44,0.09,0.17,0.28,0.09
0.61,0.01,0.04,0.09,0.0,0.06,0.18,0.04,0.06,0.02,0.07,0.08,0.04,0.08,0.0,0.01,0.08,0.08,0.0,0.00,0.08,-0.04,0.09,0.12,0.0,0.02,0.02,0.0,0.02,0.01,0.01,0.0,0.05,0.09,0.19,0.21,1,0.0,0.05,0.08,0.03,0.08,0.09,0.12,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.48,0.24,0.18,0.0,0.28,0.42,0.50,0.70,0.02,0.04,0.08,0.53,0.30,0.0,0.09,0.19,0.28,0.0,0.40,0.28,0.13,0.43,0.43,0.0,0.08,0.12,0.0,0.08,0.23,0.08,-0.04,0.56,-0.02,0.24,0.52,0.05,0.0,1,0.35,0.39,0.10,0.15,0.49,0.02
0.10,0.49,0.19,0.76,0.0,0.38,0.38,0.33,0.37,0.12,0.23,0.06,0.38,0.29,0.0,0.12,0.22,0.89,0.0,0.23,0.32,0.16,0.80,0.35,0.0,0.30,0.12,0.0,0.17,0.24,0.18,0.06,0.41,0.09,0.32,0.34,0.08,0.0,0.35,1,0.63,0.14,0.19,0.32,0.24
0.08,0.97,0.20,0.57,0.0,0.26,0.23,0.42,0.30,0.19,0.16,0.06,0.32,0.30,0.0,0.27,0.10,0.63,0.0,0.23,0.27,0.16,0.54,0.33,0.0,0.20,0.11,0.0,0.22,0.18,0.27,-0.00,0.37,0.07,0.31,0.44,0.03,0.0,0.39,0.63,1,0.12,0.19,0.32,0.10
0.43,0.14,0.06,0.23,0.0,0.21,0.13,0.07,0.09,0.09,0.08,0.06,0.06,0.17,0.0,0.00,0.14,0.15,0.0,0.61,0.27,0.04,0.14,0.33,0.0,0.45,0.12,0.0,0.08,0.25,0.65,-0.07,0.08,0.10,0.17,0.09,0.08,0.0,0.10,0.14,0.12,1,0.15,0.05,0.06
0.14,0.10,0.21,0.21,0.0,0.34,0.24,0.33,0.22,0.17,0.17,0.00,0.17,0.09,0.0,0.11,0.14,0.14,0.0,0.02,0.36,0.07,0.26,0.13,0.0,0.51,0.31,0.0,0.11,0.17,0.13,-0.01,0.13,-0.02,0.04,0.17,0.09,0.0,0.15,0.19,0.19,0.15,1,0.20,0.50
0.18,0.24,0.73,0.25,0.0,0.23,0.33,0.48,0.36,0.21,0.08,0.04,0.30,0.31,0.0,0.09,0.18,0.28,0.0,0.21,0.22,0.17,0.32,0.32,0.0,0.12,0.17,0.0,0.20,0.11,0.16,0.00,0.33,0.02,0.21,0.28,0.12,0.0,0.49,0.32,0.32,0.05,0.20,1,0.10
0.10,0.08,0.18,0.19,0.0,0.08,0.18,0.08,0.08,0.02,0.06,0.06,0.08,0.04,0.0,0.06,0.13,0.26,0.0,0.12,0.09,0.16,0.13,0.12,0.0,0.15,0.05,0.0,0.11,0.12,0.19,-0.01,0.08,0.04,0.23,0.09,0.05,0.0,0.02,0.24,0.10,0.06,0.50,0.10,1
