1,0.02,0.22,0.05,0.23,0.0,0.07,0.06,0.13,0.18,0.04,0.18,0.08
0.02,1,0.24,0.38,0.19,0.0,0.46,0.24,0.16,0.20,0.45,0.37,0.20
0.22,0.24,1,0.49,0.78,0.0,0.58,0.19,0.43,0.37,0.42,0.94,0.27
0.05,0.38,0.49,1,0.40,0.0,0.71,0.25,0.19,0.27,0.83,0.50,0.14
0.23,0.19,0.78,0.40,1,0.0,0.49,0.24,0.50,0.44,0.37,0.77,0.17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.46,0.58,0.71,0.49,0.0,1,0.29,0.32,0.29,0.66,0.64,0.33
0.06,0.24,0.19,0.25,0.24,0.0,0.29,1,0.06,0.46,0.36,0.24,0.02
0.13,0.16,0.43,0.19,0.50,0.0,0.32,0.06,1,0.31,0.18,0.46,0.19
0.18,0.20,0.37,0.27,0.44,0.0,0.29,0.46,0.31,1,0.28,0.41,0.16
0.04,0.45,0.42,0.83,0.37,0.0,0.66,0.36,0.18,0.28,1,0.50,0.16
0.18,0.37,0.94,0.50,0.77,0.0,0.64,0.24,0.46,0.41,0.50,1,0.31
0.08,0.20,0.27,0.14,0.17,0.0,0.33,0.02,0.19,0.16,0.16,0.31,1
