1,0.26,0.17,0.42,0.36,0.25,0.38
0.26,1,0.43,0.43,0.62,0.27,0.62
0.17,0.43,1,0.29,0.43,0.14,0.38
0.42,0.43,0.29,1,0.44,0.43,0.54
0.36,0.62,0.43,0.44,1,0.35,0.64
0.25,0.27,0.14,0.43,0.35,1,0.36
0.38,0.62,0.38,0.54,0.64,0.36,1
