1,0.12,0.12,0.07,0.06,0.07,0.0,0.07,0.16,0.10,0.0,0.08,0.05,0.10,0.0,0.0,0.0,0.05,0.0,0.10,0.07,0.06,0.0,0.11,0.09,0.06,0.06,0.02,0.07,0.02,0.0,0.06,0.03,0.03,0.0,0.10,0.10,0.23,0.15,0.02,0.72,0.15,0.02,0.08,0.0,0.19,0.20,0.08,0.18,0.08,0.15,0.05,0.11
0.12,1,0.27,0.34,0.25,0.19,0.0,0.16,0.14,0.40,0.0,0.22,0.12,0.41,-0.01,0.0,0.0,0.39,0.0,0.41,0.28,0.08,-0.01,0.11,0.31,0.16,0.29,0.14,0.03,0.28,0.0,0.21,0.27,0.45,0.0,0.25,0.17,0.13,0.43,0.20,0.26,0.02,0.35,0.38,0.0,0.33,0.20,0.53,0.24,0.48,0.23,0.40,0.05
0.12,0.27,1,0.34,0.10,0.50,0.0,0.07,0.08,0.37,0.0,0.27,0.06,0.13,0.0,0.0,0.0,0.12,0.0,0.16,0.10,0.37,0.0,0.01,0.15,0.09,0.26,0.07,0.10,0.09,0.0,0.18,0.04,-0.08,0.0,0.16,0.17,0.21,0.18,0.22,0.45,-0.04,0.07,0.33,0.0,0.33,0.08,0.54,0.22,0.13,0.23,0.07,0.11
0.07,0.34,0.34,1,0.35,0.10,0.0,0.25,0.29,0.31,0.0,0.32,0.24,0.69,0.01,0.0,0.0,0.41,0.0,0.54,0.48,0.17,0.01,0.20,0.33,0.18,0.33,0.20,0.12,0.26,0.0,0.43,0.26,0.15,0.0,0.50,0.55,0.21,0.52,0.18,0.39,0.01,0.29,0.38,0.0,0.47,0.18,0.43,0.29,0.23,0.42,0.45,0.24
0.06,0.25,0.10,0.35,1,0.07,0.0,0.26,0.17,0.25,0.0,0.25,0.14,0.38,-0.01,0.0,0.0,0.42,0.0,0.54,0.51,0.07,-0.07,0.27,0.15,0.28,0.40,0.19,0.12,0.14,0.0,0.31,0.17,0.22,0.0,0.35,0.30,0.12,0.37,0.23,0.14,0.02,0.27,0.42,0.0,0.27,0.25,0.29,0.18,0.19,0.28,0.33,0.15
0.07,0.19,0.50,0.10,0.07,1,0.0,0.09,0.03,0.07,0.0,0.13,0.06,0.03,0.0,0.0,0.0,0.03,0.0,0.09,0.08,0.16,0.0,0.04,0.17,0.15,0.06,0.08,0.08,0.03,0.0,0.09,0.04,0.00,0.0,0.26,0.15,0.09,0.10,0.08,0.08,0.10,0.07,0.14,0.0,0.13,0.05,0.22,0.24,0.08,0.09,0.06,0.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.16,0.07,0.25,0.26,0.09,0.0,1,0.17,0.10,0.0,0.27,0.24,0.17,-0.01,0.0,0.0,0.14,0.0,0.28,0.25,0.13,0.02,0.20,0.36,0.23,0.29,0.14,0.01,0.05,0.0,0.30,0.15,0.22,0.0,0.32,0.16,0.12,0.37,0.05,0.18,0.09,0.24,0.21,0.0,0.39,0.25,0.14,0.16,0.19,0.31,0.21,0.07
0.16,0.14,0.08,0.29,0.17,0.03,0.0,0.17,1,0.13,0.0,0.26,0.09,0.19,0.01,0.0,0.0,0.16,0.0,0.30,0.25,0.24,0.02,0.14,0.26,0.15,0.33,0.12,0.15,0.18,0.0,0.22,0.18,0.18,0.0,0.41,0.17,0.20,0.42,0.13,0.12,0.20,0.09,0.18,0.0,0.19,0.25,0.16,0.12,0.11,0.29,0.31,0.23
0.10,0.40,0.37,0.31,0.25,0.07,0.0,0.10,0.13,1,0.0,0.11,0.08,0.33,-0.06,0.0,0.0,0.46,0.0,0.30,0.32,0.05,0.01,0.22,0.23,0.05,0.28,0.09,0.18,0.29,0.0,0.19,0.09,0.55,0.0,0.28,0.32,0.22,0.36,0.53,0.40,0.07,0.49,0.21,0.0,0.34,0.19,0.32,0.30,0.44,0.24,0.31,0.03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.22,0.27,0.32,0.25,0.13,0.0,0.27,0.26,0.11,0.0,1,0.32,0.19,-0.08,0.0,0.0,0.18,0.0,0.36,0.36,0.12,0.03,0.17,0.35,0.14,0.21,0.18,0.12,0.10,0.0,0.39,0.16,0.08,0.0,0.40,0.33,0.11,0.42,0.09,0.22,0.34,0.06,0.25,0.0,0.43,0.21,0.26,0.22,0.17,0.29,0.28,0.14
0.05,0.12,0.06,0.24,0.14,0.06,0.0,0.24,0.09,0.08,0.0,0.32,1,0.17,-0.03,0.0,0.0,0.13,0.0,0.21,0.17,0.05,0.05,0.09,0.11,0.05,0.03,0.04,0.11,0.10,0.0,0.20,0.15,0.04,0.0,0.15,0.25,0.20,0.21,0.14,0.09,0.02,0.07,0.10,0.0,0.36,0.08,0.13,0.18,0.11,0.18,0.11,0.08
0.10,0.41,0.13,0.69,0.38,0.03,0.0,0.17,0.19,0.33,0.0,0.19,0.17,1,-0.03,0.0,0.0,0.50,0.0,0.57,0.51,0.21,-0.03,0.33,0.22,0.24,0.44,0.17,0.08,0.17,0.0,0.27,0.27,0.20,0.0,0.35,0.32,0.16,0.52,0.16,0.20,0.00,0.31,0.25,0.0,0.25,0.22,0.33,0.14,0.42,0.20,0.39,0.19
0.0,-0.01,0.0,0.01,-0.01,0.0,0.0,-0.01,0.01,-0.06,0.0,-0.08,-0.03,-0.03,1,0.0,0.0,-0.00,0.0,0.05,0.01,0.09,0.31,-0.03,0.02,-0.04,-0.01,-0.00,0.07,-0.02,0.0,0.00,0.03,-0.02,0.0,0.00,-0.06,-0.02,0.03,-0.09,-0.06,0.06,-0.06,-0.06,0.0,0.03,-0.05,-0.00,-0.06,-0.10,0.04,0.03,0.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.39,0.12,0.41,0.42,0.03,0.0,0.14,0.16,0.46,0.0,0.18,0.13,0.50,-0.00,0.0,0.0,1,0.0,0.45,0.47,0.14,-0.01,0.15,0.18,0.09,0.28,0.13,0.06,0.37,0.0,0.23,0.19,0.27,0.0,0.26,0.34,0.11,0.56,0.18,0.26,-0.06,0.45,0.38,0.0,0.38,0.17,0.31,0.23,0.23,0.28,0.32,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10,0.41,0.16,0.54,0.54,0.09,0.0,0.28,0.30,0.30,0.0,0.36,0.21,0.57,0.05,0.0,0.0,0.45,0.0,1,0.66,0.14,0.03,0.23,0.46,0.21,0.45,0.28,0.06,0.23,0.0,0.44,0.30,0.15,0.0,0.67,0.34,0.09,0.75,0.25,0.20,0.02,0.22,0.30,0.0,0.44,0.20,0.24,0.23,0.24,0.33,0.65,0.20
0.07,0.28,0.10,0.48,0.51,0.08,0.0,0.25,0.25,0.32,0.0,0.36,0.17,0.51,0.01,0.0,0.0,0.47,0.0,0.66,1,0.18,-0.04,0.20,0.39,0.19,0.48,0.22,0.06,0.17,0.0,0.45,0.39,0.20,0.0,0.56,0.22,0.24,0.61,0.21,0.36,-0.05,0.32,0.30,0.0,0.58,0.21,0.45,0.13,0.44,0.54,0.46,0.35
0.06,0.08,0.37,0.17,0.07,0.16,0.0,0.13,0.24,0.05,0.0,0.12,0.05,0.21,0.09,0.0,0.0,0.14,0.0,0.14,0.18,1,0.11,0.05,0.19,0.06,0.09,0.16,-0.16,0.02,0.0,0.21,-0.07,-0.01,0.0,0.12,0.07,0.16,0.16,0.16,0.11,-0.04,0.02,0.28,0.0,0.31,0.21,0.21,0.09,0.02,0.18,0.07,0.03
0.0,-0.01,0.0,0.01,-0.07,0.0,0.0,0.02,0.02,0.01,0.0,0.03,0.05,-0.03,0.31,0.0,0.0,-0.01,0.0,0.03,-0.04,0.11,1,0.00,0.05,-0.01,0.02,-0.01,0.01,-0.00,0.0,0.07,0.04,0.06,0.0,0.04,0.00,-0.07,0.06,-0.04,-0.09,0.03,0.05,-0.01,0.0,0.03,-0.05,-0.01,0.11,-0.02,0.03,0.03,-0.03
0.11,0.11,0.01,0.20,0.27,0.04,0.0,0.20,0.14,0.22,0.0,0.17,0.09,0.33,-0.03,0.0,0.0,0.15,0.0,0.23,0.20,0.05,0.00,1,0.14,0.34,0.14,0.20,0.02,0.07,0.0,0.18,0.11,0.05,0.0,0.28,0.22,0.04,0.25,0.12,0.22,-0.11,0.17,0.12,0.0,0.20,0.13,0.12,0.31,0.40,0.13,0.21,0.08
0.09,0.31,0.15,0.33,0.15,0.17,0.0,0.36,0.26,0.23,0.0,0.35,0.11,0.22,0.02,0.0,0.0,0.18,0.0,0.46,0.39,0.19,0.05,0.14,1,0.11,0.33,0.27,0.07,0.24,0.0,0.43,0.22,0.15,0.0,0.56,0.22,0.15,0.57,0.14,0.18,0.08,0.13,0.18,0.0,0.36,0.23,0.14,0.13,0.26,0.25,0.35,0.15
