1,0.42,0.42,0.16,0.08,0.0,0.54,0.0,0.34,0.58,0.21
0.42,1,0.20,0.14,-0.01,0.0,0.16,0.0,0.47,0.30,0.07
0.42,0.20,1,0.13,0.04,0.0,0.36,0.0,0.16,0.46,0.28
0.16,0.14,0.13,1,0.01,0.0,0.11,0.0,0.12,0.16,0.05
0.08,-0.01,0.04,0.01,1,0.0,-0.03,0.0,-0.04,0.04,0.03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.54,0.16,0.36,0.11,-0.03,0.0,1,0.0,0.22,0.55,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34,0.47,0.16,0.12,-0.04,0.0,0.22,0.0,1,0.24,0.02
0.58,0.30,0.46,0.16,0.04,0.0,0.55,0.0,0.24,1,0.12
0.21,0.07,0.28,0.05,0.03,0.0,0.08,0.0,0.02,0.12,1
