1,0.64,0.61,0.78,0.34,0.06,0.0,0.19,0.37,0.36,0.29,0.34,0.38,0.66,0.31,0.45,-0.03,0.27,0.47,0.0,0.35,0.38,0.18,0.51,0.27,0.26,0.18,0.19,0.32,0.37,0.32,0.33,0.09,0.62,0.23,0.36,0.34,0.43,0.26,0.34,0.24,0.17
0.64,1,0.69,0.42,0.33,0.04,0.0,0.05,0.26,0.19,0.15,0.49,0.59,0.74,0.26,0.44,0.03,0.36,0.60,0.0,0.25,0.33,0.75,0.49,0.35,0.18,0.22,0.05,0.37,0.35,0.47,0.40,0.10,0.69,0.24,0.23,0.60,0.32,0.20,0.41,0.25,0.14
0.61,0.69,1,0.48,0.47,0.08,0.0,0.26,0.29,0.32,0.27,0.51,0.57,0.80,0.43,0.57,0.01,0.35,0.65,0.0,0.39,0.22,0.23,0.66,0.44,0.31,0.28,0.26,0.29,0.52,0.41,0.28,0.07,0.73,0.22,0.37,0.44,0.40,0.30,0.10,0.29,0.16
0.78,0.42,0.48,1,0.35,0.04,0.0,0.14,0.38,0.31,0.50,0.33,0.22,0.44,0.40,0.36,0.04,0.33,0.34,0.0,0.35,0.35,0.17,0.45,0.39,0.25,0.13,0.14,0.30,0.37,0.38,0.31,0.16,0.51,0.17,0.34,0.29,0.44,0.25,0.13,0.30,0.18
0.34,0.33,0.47,0.35,1,0.08,0.0,0.27,0.44,0.20,0.18,0.27,0.28,0.42,0.54,0.27,0.04,0.37,0.45,0.0,0.27,0.29,0.27,0.43,0.47,0.20,0.31,0.27,0.27,0.38,0.39,0.44,0.22,0.39,0.26,0.30,0.41,0.30,0.28,0.14,0.24,0.12
0.06,0.04,0.08,0.04,0.08,1,0.0,0.06,0.09,0.10,0.04,0.03,0.28,0.12,0.20,0.05,0.05,0.09,0.19,0.0,0.03,0.10,0.12,0.17,0.03,0.18,0.12,0.06,0.08,0.06,0.14,0.08,0.07,0.11,0.13,0.09,0.11,0.03,0.03,0.00,0.19,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.05,0.26,0.14,0.27,0.06,0.0,1,0.23,0.14,0.16,0.29,0.16,0.16,0.23,0.09,0.04,0.30,0.22,0.0,0.09,0.22,0.13,0.11,0.09,0.15,0.07,1.00,0.15,0.13,0.19,0.28,0.10,0.15,0.20,0.07,0.21,0.18,0.15,0.09,0.15,0.15
0.37,0.26,0.29,0.38,0.44,0.09,0.0,0.23,1,0.35,0.25,0.29,0.29,0.30,0.38,0.24,0.04,0.48,0.36,0.0,0.26,0.52,0.25,0.34,0.35,0.38,0.20,0.23,0.33,0.23,0.27,0.34,0.12,0.31,0.14,0.25,0.44,0.42,0.24,0.23,0.23,0.12
0.36,0.19,0.32,0.31,0.20,0.10,0.0,0.14,0.35,1,0.13,0.23,0.25,0.33,0.28,0.28,0.10,0.40,0.33,0.0,0.25,0.58,0.10,0.27,0.12,0.15,0.15,0.14,0.24,0.29,0.38,0.12,0.37,0.25,0.14,0.37,0.28,0.41,0.19,0.14,0.13,0.16
