1,0.0,0.74,0.51,0.43,0.41,0.84,0.36,0.57,0.33,0.83,0.31,0.54,0.0,0.33,0.31,0.54,0.54,0.31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.74,0.0,1,0.47,0.54,0.35,0.73,0.34,0.69,0.32,0.66,0.21,0.42,0.0,0.25,0.36,0.08,0.62,0.39
0.51,0.0,0.47,1,0.29,0.19,0.51,0.31,0.36,0.26,0.54,0.24,0.12,0.0,0.11,0.11,0.14,0.31,0.18
0.43,0.0,0.54,0.29,1,0.35,0.42,0.16,0.72,0.19,0.39,0.15,0.41,0.0,0.17,0.37,0.10,0.58,0.63
0.41,0.0,0.35,0.19,0.35,1,0.33,0.18,0.32,0.22,0.27,0.17,0.39,0.0,0.23,0.28,0.06,0.32,0.29
0.84,0.0,0.73,0.51,0.42,0.33,1,0.31,0.55,0.35,0.76,0.24,0.35,0.0,0.43,0.31,0.12,0.56,0.31
0.36,0.0,0.34,0.31,0.16,0.18,0.31,1,0.22,0.28,0.36,0.23,0.13,0.0,0.19,0.19,0.15,0.20,0.14
0.57,0.0,0.69,0.36,0.72,0.32,0.55,0.22,1,0.27,0.47,0.14,0.63,0.0,0.22,0.42,0.06,0.60,0.50
0.33,0.0,0.32,0.26,0.19,0.22,0.35,0.28,0.27,1,0.34,0.23,0.22,0.0,0.09,0.11,0.08,0.40,0.28
0.83,0.0,0.66,0.54,0.39,0.27,0.76,0.36,0.47,0.34,1,0.30,0.26,0.0,0.37,0.36,0.10,0.43,0.27
0.31,0.0,0.21,0.24,0.15,0.17,0.24,0.23,0.14,0.23,0.30,1,0.10,0.0,0.25,0.10,0.06,0.10,0.19
0.54,0.0,0.42,0.12,0.41,0.39,0.35,0.13,0.63,0.22,0.26,0.10,1,0.0,0.19,0.37,0.05,0.45,0.29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33,0.0,0.25,0.11,0.17,0.23,0.43,0.19,0.22,0.09,0.37,0.25,0.19,0.0,1,0.21,0.11,0.25,0.16
0.31,0.0,0.36,0.11,0.37,0.28,0.31,0.19,0.42,0.11,0.36,0.10,0.37,0.0,0.21,1,0.01,0.48,0.30
0.54,0.0,0.08,0.14,0.10,0.06,0.12,0.15,0.06,0.08,0.10,0.06,0.05,0.0,0.11,0.01,1,0.05,0.08
0.54,0.0,0.62,0.31,0.58,0.32,0.56,0.20,0.60,0.40,0.43,0.10,0.45,0.0,0.25,0.48,0.05,1,0.36
0.31,0.0,0.39,0.18,0.63,0.29,0.31,0.14,0.50,0.28,0.27,0.19,0.29,0.0,0.16,0.30,0.08,0.36,1
