1,0.23,0.19,0.21,0.32,0.30,0.24,0.09,0.22,0.23,0.0,0.29,0.10,0.27,0.22,0.23,0.14,0.10,0.07,0.0,0.21,0.14,0.27,0.25,0.12,0.21,0.28,0.20,0.06,0.04,0.20,0.29,0.22,0.17,0.29,0.12,0.28,0.39,0.17,0.26,0.21,0.13,0.0,0.46,0.16,0.41,0.18,0.32,0.12,0.11,0.11,0.33,0.35,0.10,0.12,0.12
0.23,1,0.29,0.29,0.11,0.24,0.33,0.19,0.49,0.18,0.0,0.36,0.16,0.17,0.16,0.21,0.20,0.20,0.10,0.0,0.17,0.20,0.19,0.20,0.26,0.38,0.19,0.38,0.08,0.16,0.11,0.20,0.17,0.20,0.31,0.19,0.19,0.62,0.25,0.25,0.19,0.15,0.0,0.32,0.25,0.09,0.10,0.11,0.26,0.24,0.22,0.45,0.27,0.22,0.30,0.03
0.19,0.29,1,0.37,0.13,0.30,0.43,0.12,0.44,0.34,0.0,0.34,0.43,0.21,0.23,0.33,0.29,0.17,0.11,0.0,0.31,0.13,0.46,0.29,0.40,0.60,0.32,0.50,0.25,0.15,0.49,0.33,0.20,0.34,0.43,0.23,0.14,0.43,0.49,0.28,0.30,0.33,0.0,0.25,0.20,0.27,0.17,0.13,0.14,0.30,0.19,0.24,0.36,0.27,0.19,0.34
0.21,0.29,0.37,1,0.16,0.39,0.56,0.18,0.30,0.62,0.0,0.50,0.33,0.18,0.25,0.59,0.37,0.28,0.33,0.0,0.71,0.25,0.45,0.52,0.50,0.47,0.46,0.66,0.12,0.18,0.23,0.30,0.32,0.24,0.46,0.30,0.36,0.36,0.46,0.30,0.65,0.65,0.0,0.23,0.49,0.39,0.42,0.16,0.19,0.53,0.48,0.33,0.37,0.49,0.38,0.08
0.32,0.11,0.13,0.16,1,0.17,0.23,0.07,0.09,0.10,0.0,0.14,0.14,0.09,0.28,0.24,0.11,0.12,0.12,0.0,0.24,0.07,0.25,0.16,0.13,0.28,0.12,0.13,0.01,0.25,0.08,0.13,0.49,0.16,0.25,0.11,0.20,0.15,0.17,0.13,0.12,0.11,0.0,0.33,0.14,0.06,0.16,1.00,0.07,0.11,0.23,0.27,0.18,0.11,0.13,0.03
0.30,0.24,0.30,0.39,0.17,1,0.46,0.10,0.26,0.36,0.0,0.81,0.30,0.15,0.16,0.49,0.23,0.24,0.55,0.0,0.30,0.24,0.49,0.33,0.36,0.42,0.42,0.39,0.19,0.10,0.15,0.78,0.30,0.25,0.39,0.38,0.33,0.40,0.21,0.25,0.44,0.33,0.0,0.32,0.25,0.28,0.20,0.17,0.24,0.33,0.24,0.28,0.78,0.27,0.23,0.13
0.24,0.33,0.43,0.56,0.23,0.46,1,0.17,0.34,0.48,0.0,0.48,0.33,0.21,0.23,0.53,0.38,0.30,0.21,0.0,0.44,0.44,0.55,0.46,0.53,0.70,0.41,0.57,0.17,0.32,0.30,0.45,0.29,0.40,0.53,0.26,0.40,0.45,0.42,0.37,0.54,0.47,0.0,0.31,0.34,0.21,0.34,0.23,0.39,0.36,0.21,0.38,0.50,0.39,0.41,0.20
0.09,0.19,0.12,0.18,0.07,0.10,0.17,1,0.16,0.30,0.0,0.18,0.11,0.10,0.17,0.09,0.13,0.32,0.11,0.0,0.21,0.22,0.24,0.21,0.13,0.23,0.22,0.22,0.07,0.07,0.11,0.15,0.04,0.10,0.25,0.28,0.10,0.14,0.15,0.08,0.19,0.18,0.0,0.15,0.08,0.03,0.06,0.07,0.05,0.08,0.19,0.07,0.14,0.19,0.12,0.01
0.22,0.49,0.44,0.30,0.09,0.26,0.34,0.16,1,0.25,0.0,0.32,0.24,0.15,0.18,0.29,0.28,0.18,0.09,0.0,0.29,0.18,0.26,0.30,0.29,0.41,0.24,0.42,0.20,0.14,0.26,0.22,0.30,0.25,0.29,0.32,0.26,0.45,0.48,0.29,0.27,0.25,0.0,0.32,0.20,0.22,0.13,0.09,0.27,0.27,0.18,0.41,0.25,0.31,0.28,0.19
0.23,0.18,0.34,0.62,0.10,0.36,0.48,0.30,0.25,1,0.0,0.48,0.22,0.15,0.24,0.41,0.43,0.30,0.12,0.0,0.65,0.34,0.37,0.60,0.57,0.39,0.39,0.50,0.08,0.54,0.13,0.31,0.18,0.16,0.44,0.24,0.25,0.33,0.31,0.20,0.67,0.63,0.0,0.26,0.43,0.28,0.47,0.10,0.36,0.59,0.54,0.40,0.29,0.33,0.33,0.10
