1,0.06,0.50,0.0,0.28,0.19,0.25,0.25,0.32,0.29,0.37,0.16,0.42,0.11,0.39,0.20,0.42,0.31,0.24,0.32,0.35,0.35,0.23,0.48,0.44,0.43,0.10,0.25,0.36,0.11,0.28,0.43,0.17,0.14,0.27
0.06,1,0.09,0.0,0.00,0.07,0.22,0.14,0.05,0.01,0.02,0.01,0.05,0.13,0.07,0.08,0.19,-0.01,-0.04,0.05,0.17,0.17,0.04,0.13,0.05,0.04,-0.10,0.09,0.04,-0.00,0.03,0.05,0.05,0.02,0.12
0.50,0.09,1,0.0,0.46,0.14,0.47,0.43,0.22,0.47,0.38,0.18,0.60,0.22,0.70,0.25,0.41,0.49,0.25,0.22,0.48,0.48,0.36,0.67,0.56,0.35,0.17,0.34,0.44,0.36,0.29,0.43,0.24,0.13,0.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,0.00,0.46,0.0,1,0.31,0.33,0.17,0.52,1.00,0.29,0.14,0.40,0.09,0.47,0.12,0.39,0.49,0.38,0.52,0.38,0.38,0.20,0.56,0.39,0.31,0.05,0.30,0.41,0.18,0.16,0.29,0.15,0.22,0.36
0.19,0.07,0.14,0.0,0.31,1,0.17,0.15,0.57,0.31,0.16,0.11,0.26,0.03,0.28,0.58,0.51,0.09,0.42,0.57,0.43,0.43,0.13,0.30,0.34,0.21,0.07,0.12,0.15,0.15,0.03,0.18,0.38,0.02,0.38
0.25,0.22,0.47,0.0,0.33,0.17,1,0.37,0.22,0.34,0.41,0.13,0.40,0.19,0.37,0.19,0.33,0.37,0.21,0.22,0.31,0.31,0.40,0.46,0.44,0.35,0.16,0.27,0.35,0.26,0.33,0.39,0.45,0.23,0.45
0.25,0.14,0.43,0.0,0.17,0.15,0.37,1,0.07,0.17,0.19,0.14,0.44,0.21,0.45,0.33,0.22,0.28,0.19,0.07,0.31,0.31,0.25,0.39,0.43,0.18,0.10,0.21,0.12,0.12,0.34,0.22,0.18,0.01,0.26
0.32,0.05,0.22,0.0,0.52,0.57,0.22,0.07,1,0.53,0.29,0.02,0.26,0.04,0.19,0.13,0.57,0.16,0.54,1.00,0.48,0.48,0.12,0.32,0.24,0.41,0.08,0.12,0.06,0.21,0.09,0.35,0.15,0.08,0.43
0.29,0.01,0.47,0.0,1.00,0.31,0.34,0.17,0.53,1,0.29,0.14,0.41,0.09,0.47,0.14,0.39,0.49,0.38,0.53,0.39,0.39,0.20,0.57,0.40,0.32,0.06,0.29,0.41,0.18,0.16,0.29,0.15,0.22,0.37
0.37,0.02,0.38,0.0,0.29,0.16,0.41,0.19,0.29,0.29,1,0.11,0.60,0.14,0.38,0.10,0.30,0.28,0.23,0.29,0.43,0.43,0.42,0.49,0.61,0.93,0.20,0.17,0.25,0.15,0.43,0.90,0.13,0.06,0.30
0.16,0.01,0.18,0.0,0.14,0.11,0.13,0.14,0.02,0.14,0.11,1,0.24,0.04,0.24,0.23,0.12,0.12,0.14,0.02,0.08,0.08,0.13,0.19,0.24,0.10,0.02,0.20,0.10,0.12,0.07,0.09,0.17,0.03,0.14
0.42,0.05,0.60,0.0,0.40,0.26,0.40,0.44,0.26,0.41,0.60,0.24,1,0.17,0.65,0.22,0.42,0.41,0.28,0.26,0.54,0.54,0.42,0.74,0.90,0.47,0.18,0.35,0.39,0.28,0.40,0.56,0.16,0.10,0.39
0.11,0.13,0.22,0.0,0.09,0.03,0.19,0.21,0.04,0.09,0.14,0.04,0.17,1,0.16,0.06,0.09,0.17,0.02,0.04,0.12,0.12,0.07,0.19,0.13,0.16,0.09,0.10,0.16,0.07,0.09,0.15,0.08,0.17,0.13
0.39,0.07,0.70,0.0,0.47,0.28,0.37,0.45,0.19,0.47,0.38,0.24,0.65,0.16,1,0.20,0.37,0.46,0.22,0.19,0.45,0.45,0.23,0.74,0.60,0.28,0.18,0.33,0.31,0.29,0.28,0.33,0.17,0.11,0.42
0.20,0.08,0.25,0.0,0.12,0.58,0.19,0.33,0.13,0.14,0.10,0.23,0.22,0.06,0.20,1,0.17,0.18,0.12,0.13,0.29,0.29,0.14,0.20,0.23,0.10,0.05,0.10,0.12,0.45,0.11,0.12,0.03,0.04,0.51
0.42,0.19,0.41,0.0,0.39,0.51,0.33,0.22,0.57,0.39,0.30,0.12,0.42,0.09,0.37,0.17,1,0.30,0.33,0.57,0.82,0.82,0.34,0.72,0.51,0.31,0.07,0.22,0.48,0.30,0.22,0.38,0.34,0.03,0.73
0.31,-0.01,0.49,0.0,0.49,0.09,0.37,0.28,0.16,0.49,0.28,0.12,0.41,0.17,0.46,0.18,0.30,1,0.13,0.16,0.28,0.28,0.29,0.48,0.39,0.26,0.05,0.24,0.17,0.16,0.21,0.29,0.43,0.15,0.33
0.24,-0.04,0.25,0.0,0.38,0.42,0.21,0.19,0.54,0.38,0.23,0.14,0.28,0.02,0.22,0.12,0.33,0.13,1,0.54,0.27,0.27,0.21,0.26,0.48,0.23,0.20,0.17,0.22,0.12,0.10,0.19,0.14,0.05,0.30
0.32,0.05,0.22,0.0,0.52,0.57,0.22,0.07,1.00,0.53,0.29,0.02,0.26,0.04,0.19,0.13,0.57,0.16,0.54,1,0.48,0.48,0.12,0.32,0.24,0.41,0.08,0.12,0.06,0.21,0.09,0.35,0.15,0.08,0.43
0.35,0.17,0.48,0.0,0.38,0.43,0.31,0.31,0.48,0.39,0.43,0.08,0.54,0.12,0.45,0.29,0.82,0.28,0.27,0.48,1,1.00,0.26,0.65,0.60,0.38,0.07,0.23,0.88,0.39,0.30,0.47,0.30,0.06,0.64
0.35,0.17,0.48,0.0,0.38,0.43,0.31,0.31,0.48,0.39,0.43,0.08,0.54,0.12,0.45,0.29,0.82,0.28,0.27,0.48,1.00,1,0.26,0.65,0.60,0.38,0.07,0.23,0.88,0.39,0.30,0.47,0.30,0.06,0.64
0.23,0.04,0.36,0.0,0.20,0.13,0.40,0.25,0.12,0.20,0.42,0.13,0.42,0.07,0.23,0.14,0.34,0.29,0.21,0.12,0.26,0.26,1,0.38,0.37,0.39,0.20,0.23,0.18,0.25,0.29,0.43,0.11,0.00,0.37
0.48,0.13,0.67,0.0,0.56,0.30,0.46,0.39,0.32,0.57,0.49,0.19,0.74,0.19,0.74,0.20,0.72,0.48,0.26,0.32,0.65,0.65,0.38,1,0.81,0.40,0.17,0.32,0.46,0.30,0.41,0.47,0.24,0.17,0.60
0.44,0.05,0.56,0.0,0.39,0.34,0.44,0.43,0.24,0.40,0.61,0.24,0.90,0.13,0.60,0.23,0.51,0.39,0.48,0.24,0.60,0.60,0.37,0.81,1,0.44,0.17,0.35,0.47,0.35,0.40,0.58,0.17,0.11,0.42
0.43,0.04,0.35,0.0,0.31,0.21,0.35,0.18,0.41,0.32,0.93,0.10,0.47,0.16,0.28,0.10,0.31,0.26,0.23,0.41,0.38,0.38,0.39,0.40,0.44,1,0.29,0.13,0.26,0.19,0.34,0.90,0.19,0.09,0.32
0.10,-0.10,0.17,0.0,0.05,0.07,0.16,0.10,0.08,0.06,0.20,0.02,0.18,0.09,0.18,0.05,0.07,0.05,0.20,0.08,0.07,0.07,0.20,0.17,0.17,0.29,1,0.04,0.04,0.26,0.24,0.27,0.09,0.13,0.12
0.25,0.09,0.34,0.0,0.30,0.12,0.27,0.21,0.12,0.29,0.17,0.20,0.35,0.10,0.33,0.10,0.22,0.24,0.17,0.12,0.23,0.23,0.23,0.32,0.35,0.13,0.04,1,0.25,0.09,0.29,0.19,0.11,0.02,0.29
