1,0.30,0.42,0.08,0.40,-0.02,0.42,0.05,0.0,0.19,0.10,0.07,0.25,0.0,0.51,0.23,0.21,0.34,0.27
0.30,1,0.41,0.07,0.42,0.13,0.42,0.05,0.0,0.20,0.06,0.06,0.21,0.0,0.36,0.41,0.31,0.17,0.23
0.42,0.41,1,0.11,0.54,0.11,0.52,0.05,0.0,0.21,0.08,0.15,0.33,0.0,0.46,0.30,0.28,0.20,0.31
0.08,0.07,0.11,1,0.11,0.13,0.06,0.02,0.0,0.24,0.00,0.10,0.11,0.0,0.11,0.07,0.10,0.16,0.10
0.40,0.42,0.54,0.11,1,0.15,0.81,0.11,0.0,0.25,0.13,0.24,0.40,0.0,0.43,0.53,0.43,0.64,0.31
-0.02,0.13,0.11,0.13,0.15,1,0.02,-0.03,0.0,0.12,0.0,0.00,-0.06,0.0,0.01,0.02,-0.02,0.10,-0.01
0.42,0.42,0.52,0.06,0.81,0.02,1,0.13,0.0,0.27,0.15,0.13,0.42,0.0,0.48,0.50,0.38,0.33,0.42
0.05,0.05,0.05,0.02,0.11,-0.03,0.13,1,0.0,0.00,0.12,0.06,0.35,0.0,0.05,0.09,0.03,0.11,0.13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.20,0.21,0.24,0.25,0.12,0.27,0.00,0.0,1,0.12,0.27,0.09,0.0,0.17,0.28,0.19,0.08,0.17
0.10,0.06,0.08,0.00,0.13,0.0,0.15,0.12,0.0,0.12,1,0.05,0.01,0.0,0.09,0.16,0.08,0.06,0.09
0.07,0.06,0.15,0.10,0.24,0.00,0.13,0.06,0.0,0.27,0.05,1,0.08,0.0,0.12,0.09,0.16,0.22,0.05
0.25,0.21,0.33,0.11,0.40,-0.06,0.42,0.35,0.0,0.09,0.01,0.08,1,0.0,0.28,0.30,0.23,0.19,0.20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.51,0.36,0.46,0.11,0.43,0.01,0.48,0.05,0.0,0.17,0.09,0.12,0.28,0.0,1,0.29,0.20,0.18,0.26
0.23,0.41,0.30,0.07,0.53,0.02,0.50,0.09,0.0,0.28,0.16,0.09,0.30,0.0,0.29,1,0.29,0.26,0.61
0.21,0.31,0.28,0.10,0.43,-0.02,0.38,0.03,0.0,0.19,0.08,0.16,0.23,0.0,0.20,0.29,1,0.28,0.18
0.34,0.17,0.20,0.16,0.64,0.10,0.33,0.11,0.0,0.08,0.06,0.22,0.19,0.0,0.18,0.26,0.28,1,0.14
0.27,0.23,0.31,0.10,0.31,-0.01,0.42,0.13,0.0,0.17,0.09,0.05,0.20,0.0,0.26,0.61,0.18,0.14,1
