1,0.25,0.39,0.30,0.18,0.34,0.28,0.0,0.36,0.23
0.25,1,0.18,0.13,0.09,0.15,0.43,0.0,0.30,0.26
0.39,0.18,1,0.27,0.17,0.12,0.42,0.0,0.34,0.13
0.30,0.13,0.27,1,0.18,0.13,0.26,0.0,0.37,0.07
0.18,0.09,0.17,0.18,1,0.19,0.29,0.0,0.22,0.11
0.34,0.15,0.12,0.13,0.19,1,0.13,0.0,0.23,0.05
0.28,0.43,0.42,0.26,0.29,0.13,1,0.0,0.30,0.19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36,0.30,0.34,0.37,0.22,0.23,0.30,0.0,1,0.18
0.23,0.26,0.13,0.07,0.11,0.05,0.19,0.0,0.18,1
