1,0.0,0.38,0.0,-0.00,0.40,0.14,0.22,0.25,0.11,0.06,0.14,0.16,0.21,0.25,0.0,0.10,0.20,0.25,0.0,0.15,0.15,0.08,0.0,0.08,0.20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38,0.0,1,0.0,-0.04,0.27,0.16,0.27,0.43,0.16,0.07,0.22,0.22,0.12,0.40,0.0,0.06,0.22,0.25,0.0,0.15,0.15,0.13,0.0,0.13,0.17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00,0.0,-0.04,0.0,1,-0.01,-0.02,0.03,0.02,0.05,-0.06,0.03,-0.04,0.05,0.01,0.0,0.03,-0.02,0.01,0.0,-0.02,-0.02,0.09,0.0,-0.00,0.06
0.40,0.0,0.27,0.0,-0.01,1,0.21,0.16,0.18,0.14,0.06,0.22,0.17,0.23,0.17,0.0,-0.22,0.30,0.26,0.0,0.24,0.15,0.30,0.0,0.15,0.15
0.14,0.0,0.16,0.0,-0.02,0.21,1,0.24,0.07,0.41,0.05,0.19,0.06,0.13,0.13,0.0,0.04,0.10,0.13,0.0,0.13,0.23,0.22,0.0,0.14,0.37
0.22,0.0,0.27,0.0,0.03,0.16,0.24,1,0.13,0.21,0.15,0.47,0.13,0.11,0.11,0.0,0.07,0.26,0.21,0.0,0.44,0.10,0.14,0.0,0.41,0.44
0.25,0.0,0.43,0.0,0.02,0.18,0.07,0.13,1,0.50,0.21,0.17,0.18,0.22,0.09,0.0,0.07,0.23,0.25,0.0,0.17,0.35,0.07,0.0,0.15,0.17
0.11,0.0,0.16,0.0,0.05,0.14,0.41,0.21,0.50,1,0.30,0.26,0.12,0.16,0.08,0.0,0.09,0.23,0.19,0.0,0.14,0.26,0.10,0.0,0.13,0.28
0.06,0.0,0.07,0.0,-0.06,0.06,0.05,0.15,0.21,0.30,1,0.11,0.03,0.10,0.19,0.0,0.03,0.04,0.05,0.0,0.08,0.04,0.05,0.0,0.06,0.02
0.14,0.0,0.22,0.0,0.03,0.22,0.19,0.47,0.17,0.26,0.11,1,0.15,0.13,0.17,0.0,0.07,0.31,0.23,0.0,0.34,0.15,0.18,0.0,0.42,0.38
0.16,0.0,0.22,0.0,-0.04,0.17,0.06,0.13,0.18,0.12,0.03,0.15,1,0.19,0.14,0.0,0.02,0.19,0.18,0.0,0.07,0.14,0.34,0.0,0.19,0.19
0.21,0.0,0.12,0.0,0.05,0.23,0.13,0.11,0.22,0.16,0.10,0.13,0.19,1,0.03,0.0,0.18,0.19,0.17,0.0,0.12,0.07,0.13,0.0,0.28,0.14
0.25,0.0,0.40,0.0,0.01,0.17,0.13,0.11,0.09,0.08,0.19,0.17,0.14,0.03,1,0.0,0.11,0.03,0.11,0.0,0.07,0.05,0.10,0.0,0.02,0.07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10,0.0,0.06,0.0,0.03,-0.22,0.04,0.07,0.07,0.09,0.03,0.07,0.02,0.18,0.11,0.0,1,-0.06,0.11,0.0,-0.05,0.18,0.10,0.0,0.00,0.07
0.20,0.0,0.22,0.0,-0.02,0.30,0.10,0.26,0.23,0.23,0.04,0.31,0.19,0.19,0.03,0.0,-0.06,1,0.41,0.0,0.40,0.18,0.23,0.0,0.35,0.22
0.25,0.0,0.25,0.0,0.01,0.26,0.13,0.21,0.25,0.19,0.05,0.23,0.18,0.17,0.11,0.0,0.11,0.41,1,0.0,0.24,0.09,0.18,0.0,0.30,0.44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.15,0.0,-0.02,0.24,0.13,0.44,0.17,0.14,0.08,0.34,0.07,0.12,0.07,0.0,-0.05,0.40,0.24,0.0,1,0.20,0.10,0.0,0.44,0.41
0.15,0.0,0.15,0.0,-0.02,0.15,0.23,0.10,0.35,0.26,0.04,0.15,0.14,0.07,0.05,0.0,0.18,0.18,0.09,0.0,0.20,1,0.07,0.0,0.11,0.17
0.08,0.0,0.13,0.0,0.09,0.30,0.22,0.14,0.07,0.10,0.05,0.18,0.34,0.13,0.10,0.0,0.10,0.23,0.18,0.0,0.10,0.07,1,0.0,0.22,0.17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.13,0.0,-0.00,0.15,0.14,0.41,0.15,0.13,0.06,0.42,0.19,0.28,0.02,0.0,0.00,0.35,0.30,0.0,0.44,0.11,0.22,0.0,1,0.22
0.20,0.0,0.17,0.0,0.06,0.15,0.37,0.44,0.17,0.28,0.02,0.38,0.19,0.14,0.07,0.0,0.07,0.22,0.44,0.0,0.41,0.17,0.17,0.0,0.22,1
