1,0.35,0.36,0.10,0.10,0.23,0.17
0.35,1,0.47,0.20,0.09,0.14,0.16
0.36,0.47,1,0.22,0.08,0.20,0.19
0.10,0.20,0.22,1,0.07,0.10,0.18
0.10,0.09,0.08,0.07,1,0.20,0.04
0.23,0.14,0.20,0.10,0.20,1,0.13
0.17,0.16,0.19,0.18,0.04,0.13,1
