1,0.38,0.70,0.34,0.22,0.22,0.17,0.31,0.11,0.12,0.30,0.49,0.70,0.18,0.33
0.38,1,0.47,0.60,0.24,0.18,0.26,0.25,0.19,0.21,0.39,0.50,0.36,0.18,0.07
0.70,0.47,1,0.47,0.22,0.27,0.31,0.39,0.16,0.19,0.23,0.55,0.76,0.21,0.28
0.34,0.60,0.47,1,0.19,0.18,0.10,0.31,0.31,0.15,0.26,0.37,0.44,0.10,0.11
0.22,0.24,0.22,0.19,1,0.10,0.68,0.27,0.32,0.08,0.33,0.30,0.19,0.18,0.14
0.22,0.18,0.27,0.18,0.10,1,0.13,0.26,0.08,0.09,0.21,0.19,0.21,0.07,0.19
0.17,0.26,0.31,0.10,0.68,0.13,1,0.22,0.11,0.03,0.26,0.28,0.18,0.10,0.03
0.31,0.25,0.39,0.31,0.27,0.26,0.22,1,0.26,0.13,0.16,0.23,0.31,0.11,0.10
0.11,0.19,0.16,0.31,0.32,0.08,0.11,0.26,1,0.06,0.39,0.18,0.08,0.15,0.25
0.12,0.21,0.19,0.15,0.08,0.09,0.03,0.13,0.06,1,0.14,0.12,0.22,0.05,0.15
0.30,0.39,0.23,0.26,0.33,0.21,0.26,0.16,0.39,0.14,1,0.31,0.14,0.09,0.30
0.49,0.50,0.55,0.37,0.30,0.19,0.28,0.23,0.18,0.12,0.31,1,0.54,0.12,0.17
0.70,0.36,0.76,0.44,0.19,0.21,0.18,0.31,0.08,0.22,0.14,0.54,1,0.20,0.29
0.18,0.18,0.21,0.10,0.18,0.07,0.10,0.11,0.15,0.05,0.09,0.12,0.20,1,0.36
0.33,0.07,0.28,0.11,0.14,0.19,0.03,0.10,0.25,0.15,0.30,0.17,0.29,0.36,1
