1,0.09,0.37,0.30,0.25,0.40,0.23
0.09,1,0.10,0.11,0.04,0.17,-0.06
0.37,0.10,1,0.20,0.27,0.25,0.37
0.30,0.11,0.20,1,0.21,0.56,0.18
0.25,0.04,0.27,0.21,1,0.20,0.26
0.40,0.17,0.25,0.56,0.20,1,0.21
0.23,-0.06,0.37,0.18,0.26,0.21,1
