1,0.38,0.32,0.27,0.40,0.20,0.45,0.76,0.42,0.30,0.11,0.01,0.16,0.37,0.59,0.45,0.37,0.32,0.0,0.61,0.0,0.0,0.46,0.35,0.67,0.59,0.16,0.23,0.0,0.72
0.38,1,0.25,0.20,0.56,0.19,0.40,0.25,0.26,0.36,0.06,-0.00,0.14,0.51,0.48,0.29,0.29,0.36,0.0,0.44,0.0,0.0,0.21,0.33,0.36,0.41,0.33,0.29,0.0,0.32
0.32,0.25,1,0.31,0.13,0.19,0.23,0.29,0.24,0.16,0.06,0.01,0.11,0.10,0.44,0.48,0.23,0.14,0.0,0.09,0.0,0.0,0.32,0.30,0.22,0.29,0.20,0.25,0.0,0.17
0.27,0.20,0.31,1,0.20,0.23,0.22,0.20,0.36,0.09,0.01,0.00,0.14,0.10,0.46,0.45,0.39,0.11,0.0,0.04,0.0,0.0,0.24,0.34,0.22,0.22,0.06,0.12,0.0,0.21
0.40,0.56,0.13,0.20,1,0.25,0.42,0.23,0.14,0.44,0.13,-0.00,0.08,0.56,0.31,0.12,0.63,0.47,0.0,0.33,0.0,0.0,0.26,0.56,0.47,0.31,0.12,0.13,0.0,0.42
0.20,0.19,0.19,0.23,0.25,1,0.36,0.17,0.13,0.19,0.04,-0.00,0.10,0.22,0.30,0.39,0.32,0.27,0.0,0.06,0.0,0.0,0.38,0.37,0.20,0.31,0.22,0.07,0.0,0.18
0.45,0.40,0.23,0.22,0.42,0.36,1,0.39,0.32,0.23,0.17,0.00,0.07,0.38,0.52,0.30,0.61,0.34,0.0,0.25,0.0,0.0,0.44,0.62,0.36,0.47,0.25,0.28,0.0,0.34
0.76,0.25,0.29,0.20,0.23,0.17,0.39,1,0.32,0.23,0.05,-0.01,0.06,0.18,0.43,0.37,0.28,0.22,0.0,0.40,0.0,0.0,0.37,0.32,0.54,0.49,0.15,0.38,0.0,0.55
0.42,0.26,0.24,0.36,0.14,0.13,0.32,0.32,1,0.21,0.08,0.00,0.17,0.12,0.47,0.40,0.27,0.13,0.0,0.17,0.0,0.0,0.20,0.33,0.20,0.30,0.27,0.17,0.0,0.23
0.30,0.36,0.16,0.09,0.44,0.19,0.23,0.23,0.21,1,0.05,-0.00,0.07,0.52,0.35,0.08,0.30,0.44,0.0,0.31,0.0,0.0,0.19,0.30,0.32,0.24,0.20,0.11,0.0,0.37
0.11,0.06,0.06,0.01,0.13,0.04,0.17,0.05,0.08,0.05,1,-0.00,0.06,0.30,0.05,0.02,0.15,0.12,0.0,0.20,0.0,0.0,0.04,0.16,0.03,0.02,0.09,0.06,0.0,0.01
0.01,-0.00,0.01,0.00,-0.00,-0.00,0.00,-0.01,0.00,-0.00,-0.00,1,0.0,-0.00,0.00,-0.01,0.01,-0.00,0.0,0.00,0.0,0.0,-0.01,0.01,-0.00,0.09,-0.02,0.00,0.0,-0.00
0.16,0.14,0.11,0.14,0.08,0.10,0.07,0.06,0.17,0.07,0.06,0.0,1,0.07,0.30,0.11,0.22,0.10,0.0,0.08,0.0,0.0,0.15,0.17,0.08,0.20,0.15,0.24,0.0,0.09
0.37,0.51,0.10,0.10,0.56,0.22,0.38,0.18,0.12,0.52,0.30,-0.00,0.07,1,0.45,0.15,0.58,0.63,0.0,0.65,0.0,0.0,0.42,0.54,0.39,0.41,0.12,0.12,0.0,0.36
0.59,0.48,0.44,0.46,0.31,0.30,0.52,0.43,0.47,0.35,0.05,0.00,0.30,0.45,1,0.58,0.36,0.30,0.0,0.53,0.0,0.0,0.48,0.45,0.32,0.35,0.41,0.23,0.0,0.31
0.45,0.29,0.48,0.45,0.12,0.39,0.30,0.37,0.40,0.08,0.02,-0.01,0.11,0.15,0.58,1,0.19,0.13,0.0,0.08,0.0,0.0,0.54,0.27,0.29,0.32,0.21,0.12,0.0,0.30
0.37,0.29,0.23,0.39,0.63,0.32,0.61,0.28,0.27,0.30,0.15,0.01,0.22,0.58,0.36,0.19,1,0.50,0.0,0.20,0.0,0.0,0.37,0.84,0.32,0.27,0.23,0.29,0.0,0.30
0.32,0.36,0.14,0.11,0.47,0.27,0.34,0.22,0.13,0.44,0.12,-0.00,0.10,0.63,0.30,0.13,0.50,1,0.0,0.33,0.0,0.0,0.18,0.47,0.32,0.27,0.16,0.12,0.0,0.28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.61,0.44,0.09,0.04,0.33,0.06,0.25,0.40,0.17,0.31,0.20,0.00,0.08,0.65,0.53,0.08,0.20,0.33,0.0,1,0.0,0.0,0.13,0.18,0.32,0.27,0.17,0.11,0.0,0.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46,0.21,0.32,0.24,0.26,0.38,0.44,0.37,0.20,0.19,0.04,-0.01,0.15,0.42,0.48,0.54,0.37,0.18,0.0,0.13,0.0,0.0,1,0.43,0.39,0.45,0.29,0.15,0.0,0.40
