1,0.09,0.19,0.12,0.19,0.27,0.09,0.20,0.08,0.12,0.20,0.13
0.09,1,0.22,0.55,0.55,0.26,0.24,0.55,0.27,0.25,0.55,0.05
0.19,0.22,1,0.44,0.32,0.19,0.11,0.62,-0.03,0.03,0.62,0.10
0.12,0.55,0.44,1,0.54,0.29,0.33,0.73,0.26,0.34,0.73,0.23
0.19,0.55,0.32,0.54,1,0.39,0.27,0.46,0.21,0.21,0.46,0.41
0.27,0.26,0.19,0.29,0.39,1,0.32,0.41,0.17,0.23,0.41,0.30
0.09,0.24,0.11,0.33,0.27,0.32,1,0.27,0.26,0.33,0.27,0.18
0.20,0.55,0.62,0.73,0.46,0.41,0.27,1,0.08,0.21,1.00,0.16
0.08,0.27,-0.03,0.26,0.21,0.17,0.26,0.08,1,0.17,0.08,0.06
0.12,0.25,0.03,0.34,0.21,0.23,0.33,0.21,0.17,1,0.21,0.13
0.20,0.55,0.62,0.73,0.46,0.41,0.27,1.00,0.08,0.21,1,0.16
0.13,0.05,0.10,0.23,0.41,0.30,0.18,0.16,0.06,0.13,0.16,1
