0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.04,0.07,0.07,0.01,0.21,0.04,0.02,0.05,0.01,0.12,-0.03,0.06,0.03,0.05,0.09,0.03,0.09,0.01,0.09,0.06,0.04,0.13,0.0,1,0.06,0.08,0.04,0.02,0.16,-0.03,0.25,-0.05,0.05,0.06,0.05,0.04,0.10,0.0,0.07,0.03,0.0,0.04,0.06,0.08,0.10,0.10,0.14,0.06,0.11,0.07,0.05,0.17,0.06,0.04
0.30,0.57,0.44,0.18,0.17,0.12,0.18,0.32,0.34,0.15,0.43,0.02,0.56,0.06,0.22,0.28,0.09,0.36,0.62,0.37,0.26,0.57,0.40,0.0,0.06,1,0.15,0.33,0.56,0.16,0.02,0.27,0.27,0.20,0.19,0.52,0.23,0.39,0.0,0.19,0.04,0.0,-0.02,0.14,0.21,0.51,0.06,0.19,0.04,0.06,0.06,0.09,0.37,0.14,0.44
0.06,0.07,0.08,0.04,0.08,0.07,0.07,0.14,0.12,0.04,0.12,0.15,0.11,0.04,0.06,0.14,0.02,0.09,0.06,0.11,0.20,0.08,0.05,0.0,0.08,0.15,1,0.19,0.09,0.10,0.15,0.04,0.06,0.03,0.08,0.05,0.09,0.11,0.0,0.03,0.02,0.0,0.03,0.09,0.12,0.14,0.02,0.16,0.03,0.21,0.07,0.04,0.08,0.17,0.04
0.31,0.30,0.38,0.15,0.22,0.35,0.17,0.26,0.30,0.17,0.48,0.07,0.31,0.05,0.16,0.34,0.16,0.56,0.03,0.39,0.29,0.30,0.34,0.0,0.04,0.33,0.19,1,0.37,0.21,0.07,0.32,0.25,0.28,0.18,0.25,0.17,0.55,0.0,0.07,0.11,0.0,0.01,0.18,0.25,0.41,0.05,0.12,0.07,0.16,0.18,0.15,0.45,0.17,0.25
0.48,0.63,0.42,0.17,0.10,0.12,0.15,0.33,0.42,0.15,0.45,-0.02,0.41,0.09,0.09,0.46,0.08,0.34,0.17,0.33,0.23,0.64,0.35,0.0,0.02,0.56,0.09,0.37,1,0.30,-0.02,0.25,0.16,0.21,0.12,0.44,0.33,0.39,0.0,0.14,0.29,0.0,0.01,0.08,0.32,0.36,0.06,0.16,0.21,0.18,0.11,0.08,0.44,0.12,0.25
0.22,0.28,0.46,0.31,0.35,0.31,0.35,0.28,0.31,0.10,0.54,0.25,0.25,0.12,0.22,0.22,0.27,0.47,0.16,0.34,0.38,0.27,0.32,0.0,0.16,0.16,0.10,0.21,0.30,1,0.25,0.34,0.17,0.31,0.39,0.13,0.33,0.53,0.0,0.16,0.48,0.0,0.08,0.07,0.11,0.38,0.12,0.23,0.33,0.08,0.33,0.15,0.42,0.24,0.26
0.02,-0.01,0.14,0.02,0.05,0.09,0.00,0.14,0.06,0.03,0.10,1.00,0.11,0.0,0.04,0.03,0.08,0.09,0.03,0.07,0.10,0.01,0.08,0.0,-0.03,0.02,0.15,0.07,-0.02,0.25,1,0.05,0.04,0.06,0.10,-0.02,0.00,0.10,0.0,0.09,0.06,0.0,-0.01,0.03,0.06,0.05,0.15,0.06,0.10,-0.08,-0.02,0.04,0.07,0.10,0.04
0.23,0.27,0.49,0.32,0.32,0.28,0.18,0.21,0.40,0.12,0.59,0.05,0.26,0.04,0.49,0.40,0.17,0.46,0.16,0.44,0.32,0.26,0.51,0.0,0.25,0.27,0.04,0.32,0.25,0.34,0.05,1,0.14,0.28,0.41,0.26,0.32,0.53,0.0,0.18,0.14,0.0,0.01,0.04,0.11,0.44,0.14,0.14,0.10,0.12,0.25,0.12,0.43,0.22,0.35
0.09,0.36,0.21,0.48,0.13,0.10,0.25,0.17,0.22,0.13,0.33,0.04,0.22,0.19,0.07,0.14,0.25,0.24,0.05,0.18,0.15,0.38,0.16,0.0,-0.05,0.27,0.06,0.25,0.16,0.17,0.04,0.14,1,0.08,0.10,0.15,0.08,0.24,0.0,0.24,0.04,0.0,0.09,0.13,0.29,0.29,0.16,0.16,0.06,0.14,0.17,0.15,0.16,0.24,0.16
0.45,0.14,0.31,0.18,0.21,0.24,0.19,0.33,0.44,0.15,0.38,0.06,0.28,0.27,0.15,0.28,0.15,0.40,0.05,0.31,0.28,0.17,0.22,0.0,0.05,0.20,0.03,0.28,0.21,0.31,0.06,0.28,0.08,1,0.21,0.17,0.15,0.38,0.0,0.24,0.21,0.0,0.06,0.10,0.23,0.26,0.12,0.17,0.05,0.13,0.26,0.07,0.35,0.15,0.23
0.14,0.19,0.42,0.22,0.50,0.25,0.21,0.20,0.27,0.15,0.53,0.10,0.21,0.12,0.17,0.17,0.26,0.46,0.04,0.40,0.36,0.20,0.29,0.0,0.06,0.19,0.08,0.18,0.12,0.39,0.10,0.41,0.10,0.21,1,0.10,0.20,0.65,0.0,0.18,0.15,0.0,0.04,0.07,0.10,0.35,0.22,0.19,0.18,0.17,0.63,0.15,0.44,0.28,0.46
0.24,0.46,0.31,0.23,0.08,0.06,0.24,0.19,0.24,0.19,0.36,-0.02,0.48,0.08,0.19,0.33,0.03,0.35,0.13,0.39,0.27,0.45,0.23,0.0,0.05,0.52,0.05,0.25,0.44,0.13,-0.02,0.26,0.15,0.17,0.10,1,0.18,0.34,0.0,0.31,0.10,0.0,0.04,0.13,0.14,0.45,0.07,0.25,0.08,0.07,0.15,0.41,0.43,0.14,0.27
0.28,0.22,0.28,0.20,0.22,0.12,0.17,0.23,0.30,0.12,0.32,0.00,0.21,0.05,0.26,0.45,0.09,0.27,0.09,0.35,0.31,0.22,0.16,0.0,0.04,0.23,0.09,0.17,0.33,0.33,0.00,0.32,0.08,0.15,0.20,0.18,1,0.29,0.0,0.09,0.15,0.0,0.05,0.06,0.07,0.27,0.07,0.11,0.04,0.06,0.17,0.00,0.31,0.18,0.22
0.42,0.44,0.69,0.39,0.60,0.31,0.50,0.39,0.55,0.16,0.91,0.10,0.43,0.16,0.25,0.38,0.28,0.98,0.11,0.59,0.48,0.45,0.46,0.0,0.10,0.39,0.11,0.55,0.39,0.53,0.10,0.53,0.24,0.38,0.65,0.34,0.29,1,0.0,0.15,0.39,0.0,0.04,0.15,0.30,0.63,0.21,0.30,0.19,0.25,0.34,0.16,0.55,0.35,0.41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.13,0.17,0.19,0.09,0.03,0.07,0.16,0.07,0.29,0.15,0.09,0.17,0.03,0.07,0.18,0.14,0.21,0.30,0.16,0.09,0.15,0.11,0.0,0.07,0.19,0.03,0.07,0.14,0.16,0.09,0.18,0.24,0.24,0.18,0.31,0.09,0.15,0.0,1,0.18,0.0,0.10,0.06,0.30,0.23,0.07,0.52,0.07,0.23,0.09,0.10,0.23,0.62,0.07
0.22,0.13,0.30,0.07,0.22,0.23,0.64,0.16,0.21,0.17,0.25,0.06,0.18,0.03,0.11,0.15,0.10,0.37,0.08,0.17,0.19,0.13,0.13,0.0,0.03,0.04,0.02,0.11,0.29,0.48,0.06,0.14,0.04,0.21,0.15,0.10,0.15,0.39,0.0,0.18,1,0.0,0.06,0.11,0.14,0.19,0.08,0.19,0.37,0.16,0.24,0.12,0.13,0.78,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.04,0.05,0.00,0.02,0.02,0.01,0.08,-0.04,-0.11,0.08,-0.01,0.04,-0.01,0.03,0.01,0.03,0.07,0.17,0.03,0.21,0.04,0.05,0.0,0.04,-0.02,0.03,0.01,0.01,0.08,-0.01,0.01,0.09,0.06,0.04,0.04,0.05,0.04,0.0,0.10,0.06,0.0,1,-0.08,0.01,0.04,0.10,0.02,0.00,0.63,0.02,-0.03,0.04,0.06,0.10
0.21,0.16,0.16,0.06,0.12,0.06,0.07,0.06,0.06,0.07,0.16,0.03,0.16,0.16,0.14,0.27,0.09,0.19,-0.03,0.20,0.02,0.15,0.18,0.0,0.06,0.14,0.09,0.18,0.08,0.07,0.03,0.04,0.13,0.10,0.07,0.13,0.06,0.15,0.0,0.06,0.11,0.0,-0.08,1,0.10,0.26,0.08,0.06,0.04,0.12,0.02,0.07,0.09,0.22,0.04
0.21,0.34,0.28,0.23,0.07,0.16,0.09,0.47,0.31,0.37,0.21,0.06,0.32,0.10,0.11,0.38,0.11,0.29,0.05,0.31,0.14,0.46,0.18,0.0,0.08,0.21,0.12,0.25,0.32,0.11,0.06,0.11,0.29,0.23,0.10,0.14,0.07,0.30,0.0,0.30,0.14,0.0,0.01,0.10,1,0.17,0.13,0.23,-0.03,0.27,0.14,0.12,0.25,0.31,0.19
0.34,0.52,0.62,0.40,0.31,0.18,0.23,0.41,0.48,0.14,0.69,0.05,0.68,0.35,0.25,0.48,0.16,0.64,0.19,0.57,0.44,0.52,0.45,0.0,0.10,0.51,0.14,0.41,0.36,0.38,0.05,0.44,0.29,0.26,0.35,0.45,0.27,0.63,0.0,0.23,0.19,0.0,0.04,0.26,0.17,1,0.14,0.23,0.07,0.08,0.19,0.07,0.46,0.30,0.50
0.12,0.11,0.17,0.16,0.22,0.05,0.15,0.12,0.16,0.05,0.19,0.15,0.10,-0.07,0.19,0.04,0.12,0.26,0.12,0.14,0.19,0.11,0.10,0.0,0.10,0.06,0.02,0.05,0.06,0.12,0.15,0.14,0.16,0.12,0.22,0.07,0.07,0.21,0.0,0.07,0.08,0.0,0.10,0.08,0.13,0.14,1,0.14,-0.03,0.11,0.17,0.06,0.10,0.71,0.10
0.18,0.18,0.27,0.19,0.18,0.17,0.13,0.25,0.17,0.22,0.33,0.06,0.21,0.04,0.25,0.16,0.26,0.30,0.26,0.23,0.17,0.17,0.15,0.0,0.14,0.19,0.16,0.12,0.16,0.23,0.06,0.14,0.16,0.17,0.19,0.25,0.11,0.30,0.0,0.52,0.19,0.0,0.02,0.06,0.23,0.23,0.14,1,0.29,0.22,0.24,0.23,0.14,0.43,0.14
0.01,0.03,0.17,0.09,0.13,0.00,0.04,0.23,0.07,0.17,0.16,0.10,0.03,0.0,0.04,0.15,0.09,0.15,0.13,0.09,0.09,0.02,0.06,0.0,0.06,0.04,0.03,0.07,0.21,0.33,0.10,0.10,0.06,0.05,0.18,0.08,0.04,0.19,0.0,0.07,0.37,0.0,0.00,0.04,-0.03,0.07,-0.03,0.29,1,0.20,0.05,0.07,0.08,0.03,0.06
0.10,0.11,0.16,0.07,0.07,0.22,0.23,0.15,0.13,0.22,0.19,-0.08,0.07,0.20,0.07,0.15,0.11,0.24,0.09,0.07,0.17,0.10,0.14,0.0,0.11,0.06,0.21,0.16,0.18,0.08,-0.08,0.12,0.14,0.13,0.17,0.07,0.06,0.25,0.0,0.23,0.16,0.0,0.63,0.12,0.27,0.08,0.11,0.22,0.20,1,0.23,0.07,0.09,0.26,0.24
0.12,0.11,0.26,0.13,0.37,0.17,0.19,0.15,0.19,0.09,0.36,-0.02,0.12,0.06,0.08,0.08,0.18,0.30,0.09,0.25,0.25,0.12,0.17,0.0,0.07,0.06,0.07,0.18,0.11,0.33,-0.02,0.25,0.17,0.26,0.63,0.15,0.17,0.34,0.0,0.09,0.24,0.0,0.02,0.02,0.14,0.19,0.17,0.24,0.05,0.23,1,0.05,0.25,0.16,0.38
0.15,0.11,0.10,0.41,0.06,0.06,0.03,0.18,0.18,0.06,0.11,0.04,0.03,0.04,0.02,0.11,0.20,0.17,0.01,0.26,0.09,0.12,0.22,0.0,0.05,0.09,0.04,0.15,0.08,0.15,0.04,0.12,0.15,0.07,0.15,0.41,0.00,0.16,0.0,0.10,0.12,0.0,-0.03,0.07,0.12,0.07,0.06,0.23,0.07,0.07,0.05,1,0.14,0.09,0.21
0.38,0.45,0.50,0.26,0.33,0.25,0.24,0.36,0.32,0.13,0.61,0.07,0.40,0.28,0.19,0.31,0.16,0.55,0.11,0.45,0.34,0.46,0.31,0.0,0.17,0.37,0.08,0.45,0.44,0.42,0.07,0.43,0.16,0.35,0.44,0.43,0.31,0.55,0.0,0.23,0.13,0.0,0.04,0.09,0.25,0.46,0.10,0.14,0.08,0.09,0.25,0.14,1,0.20,0.29
0.15,0.19,0.32,0.24,0.23,0.06,0.15,0.27,0.19,0.27,0.37,0.10,0.21,0.04,0.24,0.17,0.23,0.35,0.09,0.27,0.27,0.18,0.24,0.0,0.06,0.14,0.17,0.17,0.12,0.24,0.10,0.22,0.24,0.15,0.28,0.14,0.18,0.35,0.0,0.62,0.78,0.0,0.06,0.22,0.31,0.30,0.71,0.43,0.03,0.26,0.16,0.09,0.20,1,0.18
0.24,0.39,0.39,0.27,0.36,0.19,0.18,0.41,0.35,0.14,0.47,0.04,0.36,0.08,0.20,0.34,0.12,0.42,0.30,0.33,0.60,0.39,0.46,0.0,0.04,0.44,0.04,0.25,0.25,0.26,0.04,0.35,0.16,0.23,0.46,0.27,0.22,0.41,0.0,0.07,0.14,0.0,0.10,0.04,0.19,0.50,0.10,0.14,0.06,0.24,0.38,0.21,0.29,0.18,1
