1,0.21,0.31,0.43,0.34,0.22,0.46
0.21,1,0.25,0.22,0.29,0.23,0.29
0.31,0.25,1,0.48,0.43,0.51,0.45
0.43,0.22,0.48,1,0.55,0.42,0.76
0.34,0.29,0.43,0.55,1,0.38,0.54
0.22,0.23,0.51,0.42,0.38,1,0.45
0.46,0.29,0.45,0.76,0.54,0.45,1
