1,0.22,0.25,0.11,0.20,0.42,0.60,0.57,0.36,0.06,0.28,0.48
0.22,1,0.41,0.08,0.11,0.29,0.24,0.21,0.17,0.01,0.49,0.28
0.25,0.41,1,0.17,0.16,0.37,0.25,0.17,0.22,0.08,0.90,0.25
0.11,0.08,0.17,1,0.30,0.13,0.20,0.12,0.42,0.01,0.29,0.24
0.20,0.11,0.16,0.30,1,0.10,0.06,0.32,0.11,0.02,0.19,0.06
0.42,0.29,0.37,0.13,0.10,1,0.58,0.50,0.37,0.16,0.37,0.59
0.60,0.24,0.25,0.20,0.06,0.58,1,0.35,0.29,0.13,0.47,1.00
0.57,0.21,0.17,0.12,0.32,0.50,0.35,1,0.18,0.06,0.28,0.27
0.36,0.17,0.22,0.42,0.11,0.37,0.29,0.18,1,0.04,0.28,0.31
0.06,0.01,0.08,0.01,0.02,0.16,0.13,0.06,0.04,1,0.12,0.02
0.28,0.49,0.90,0.29,0.19,0.37,0.47,0.28,0.28,0.12,1,0.44
0.48,0.28,0.25,0.24,0.06,0.59,1.00,0.27,0.31,0.02,0.44,1
