1,0.38,0.52,0.46,0.45,0.41,0.17,0.35,0.17,0.07,0.46,-0.06,0.16,0.15,0.09,0.38,0.22,0.38,0.25
0.38,1,0.46,0.34,0.36,0.30,0.30,0.44,0.07,0.09,0.39,0.09,0.08,0.16,0.26,0.43,0.21,0.32,0.23
0.52,0.46,1,0.49,0.44,0.42,0.09,0.37,0.12,0.11,0.50,0.12,0.10,0.20,0.06,0.40,0.18,0.39,0.26
0.46,0.34,0.49,1,0.57,0.44,0.14,0.46,0.10,0.14,0.47,0.01,0.15,0.22,0.15,0.50,0.12,0.44,0.27
0.45,0.36,0.44,0.57,1,0.50,0.29,0.43,0.19,0.14,0.50,0.03,0.17,0.23,0.21,0.49,0.13,0.49,0.36
0.41,0.30,0.42,0.44,0.50,1,0.45,0.42,0.41,0.12,0.43,0.08,0.15,0.41,0.27,0.51,0.09,0.99,0.38
0.17,0.30,0.09,0.14,0.29,0.45,1,0.35,0.36,0.23,0.25,0.10,0.19,0.27,0.17,0.37,0.15,0.40,0.27
0.35,0.44,0.37,0.46,0.43,0.42,0.35,1,0.41,0.09,0.43,0.01,0.18,0.33,0.33,0.53,0.18,0.43,0.37
0.17,0.07,0.12,0.10,0.19,0.41,0.36,0.41,1,0.14,0.16,0.10,0.40,0.18,0.08,0.31,0.05,0.41,0.45
0.07,0.09,0.11,0.14,0.14,0.12,0.23,0.09,0.14,1,0.14,0.22,0.34,0.09,0.11,0.16,0.07,0.14,0.12
0.46,0.39,0.50,0.47,0.50,0.43,0.25,0.43,0.16,0.14,1,0.03,0.17,0.28,0.17,0.44,0.22,0.42,0.33
-0.06,0.09,0.12,0.01,0.03,0.08,0.10,0.01,0.10,0.22,0.03,1,0.05,0.05,0.21,0.07,-0.09,0.09,0.10
0.16,0.08,0.10,0.15,0.17,0.15,0.19,0.18,0.40,0.34,0.17,0.05,1,0.03,0.07,0.15,0.22,0.16,0.08
0.15,0.16,0.20,0.22,0.23,0.41,0.27,0.33,0.18,0.09,0.28,0.05,0.03,1,0.24,0.32,0.17,0.40,0.17
0.09,0.26,0.06,0.15,0.21,0.27,0.17,0.33,0.08,0.11,0.17,0.21,0.07,0.24,1,0.18,0.01,0.29,0.14
0.38,0.43,0.40,0.50,0.49,0.51,0.37,0.53,0.31,0.16,0.44,0.07,0.15,0.32,0.18,1,0.10,0.48,0.44
0.22,0.21,0.18,0.12,0.13,0.09,0.15,0.18,0.05,0.07,0.22,-0.09,0.22,0.17,0.01,0.10,1,0.19,0.24
0.38,0.32,0.39,0.44,0.49,0.99,0.40,0.43,0.41,0.14,0.42,0.09,0.16,0.40,0.29,0.48,0.19,1,0.43
0.25,0.23,0.26,0.27,0.36,0.38,0.27,0.37,0.45,0.12,0.33,0.10,0.08,0.17,0.14,0.44,0.24,0.43,1
