1,0.28,0.43,0.03,0.45,0.53,0.26,0.47,0.05,0.04,0.31,0.53,0.54,0.31
0.28,1,0.39,0.02,0.25,0.15,0.24,0.28,0.12,0.03,0.16,0.22,0.25,0.11
0.43,0.39,1,0.09,0.24,0.25,0.31,0.46,0.12,0.05,0.33,0.34,0.34,0.23
0.03,0.02,0.09,1,0.00,-0.00,0.00,0.05,0.04,-0.04,-0.03,0.08,0.03,0.03
0.45,0.25,0.24,0.00,1,0.43,0.31,0.29,0.03,-0.01,0.14,0.26,0.45,0.26
0.53,0.15,0.25,-0.00,0.43,1,0.35,0.26,0.07,-0.03,0.18,0.36,0.67,0.40
0.26,0.24,0.31,0.00,0.31,0.35,1,0.73,0.12,0.21,0.47,0.21,0.44,0.22
0.47,0.28,0.46,0.05,0.29,0.26,0.73,1,0.13,0.19,0.48,0.34,0.39,0.28
0.05,0.12,0.12,0.04,0.03,0.07,0.12,0.13,1,0.05,0.03,0.04,0.22,0.04
0.04,0.03,0.05,-0.04,-0.01,-0.03,0.21,0.19,0.05,1,0.03,0.06,0.09,-0.01
0.31,0.16,0.33,-0.03,0.14,0.18,0.47,0.48,0.03,0.03,1,0.24,0.27,0.16
0.53,0.22,0.34,0.08,0.26,0.36,0.21,0.34,0.04,0.06,0.24,1,0.37,0.19
0.54,0.25,0.34,0.03,0.45,0.67,0.44,0.39,0.22,0.09,0.27,0.37,1,0.40
0.31,0.11,0.23,0.03,0.26,0.40,0.22,0.28,0.04,-0.01,0.16,0.19,0.40,1
