1,0.11,0.28,0.20,0.17,0.27,0.11,0.16,0.26,0.06,0.32,0.46,0.34,0.36,0.25,0.17,0.24,0.25,0.17,0.36,0.13,0.17,0.25,0.32,0.32
0.11,1,0.09,0.08,0.13,0.39,0.04,0.03,0.11,0.15,0.18,0.09,0.25,0.06,0.40,0.05,0.03,0.25,0.16,0.25,0.05,0.07,0.29,0.02,0.11
0.28,0.09,1,0.20,0.11,0.33,0.29,0.06,0.24,0.05,0.25,0.30,0.17,0.06,0.13,0.12,0.23,0.08,0.12,0.17,0.09,0.18,0.28,0.19,0.17
0.20,0.08,0.20,1,0.19,0.17,0.16,0.14,0.18,0.13,0.32,0.36,0.19,0.12,0.12,0.07,0.10,0.13,0.14,0.15,0.08,0.14,0.26,0.13,0.15
0.17,0.13,0.11,0.19,1,0.29,0.14,0.20,0.21,0.19,0.41,0.25,0.32,0.12,0.08,0.19,0.07,0.50,0.32,0.17,0.13,0.18,0.20,0.08,0.14
0.27,0.39,0.33,0.17,0.29,1,0.41,0.07,0.23,0.22,0.23,0.28,0.26,0.38,0.38,0.18,0.22,0.27,0.15,0.20,0.12,0.10,0.31,0.25,0.26
0.11,0.04,0.29,0.16,0.14,0.41,1,0.10,0.23,0.19,0.25,0.21,0.08,0.10,0.10,0.09,0.13,0.09,0.11,0.18,0.03,0.18,0.09,0.06,0.09
0.16,0.03,0.06,0.14,0.20,0.07,0.10,1,0.18,0.04,0.41,0.18,0.05,0.46,0.15,0.21,0.39,0.28,0.18,0.09,0.15,0.11,0.44,0.02,0.12
0.26,0.11,0.24,0.18,0.21,0.23,0.23,0.18,1,0.14,0.37,0.30,0.11,0.15,0.06,0.13,0.16,0.16,0.07,0.17,0.24,0.14,0.19,0.15,0.18
0.06,0.15,0.05,0.13,0.19,0.22,0.19,0.04,0.14,1,0.13,0.11,0.07,0.07,0.09,0.00,0.05,0.16,0.05,0.14,0.11,0.06,0.03,0.02,0.70
0.32,0.18,0.25,0.32,0.41,0.23,0.25,0.41,0.37,0.13,1,0.52,0.16,0.42,0.15,0.12,0.27,0.39,0.32,0.36,0.37,0.38,0.45,0.26,0.17
0.46,0.09,0.30,0.36,0.25,0.28,0.21,0.18,0.30,0.11,0.52,1,0.15,0.19,0.10,0.17,0.14,0.30,0.25,0.44,0.19,0.20,0.35,0.36,0.15
0.34,0.25,0.17,0.19,0.32,0.26,0.08,0.05,0.11,0.07,0.16,0.15,1,0.19,0.24,0.13,0.09,0.12,0.23,0.21,0.04,0.15,0.12,0.35,0.16
0.36,0.06,0.06,0.12,0.12,0.38,0.10,0.46,0.15,0.07,0.42,0.19,0.19,1,0.78,0.25,0.39,0.26,0.16,0.16,0.25,0.19,0.26,0.15,0.18
0.25,0.40,0.13,0.12,0.08,0.38,0.10,0.15,0.06,0.09,0.15,0.10,0.24,0.78,1,0.12,0.12,0.18,0.27,0.07,0.03,0.10,0.30,0.16,0.32
0.17,0.05,0.12,0.07,0.19,0.18,0.09,0.21,0.13,0.00,0.12,0.17,0.13,0.25,0.12,1,0.13,0.05,0.05,0.06,0.18,0.24,0.13,0.13,0.07
0.24,0.03,0.23,0.10,0.07,0.22,0.13,0.39,0.16,0.05,0.27,0.14,0.09,0.39,0.12,0.13,1,0.14,0.08,0.11,0.17,0.08,0.40,0.12,0.33
0.25,0.25,0.08,0.13,0.50,0.27,0.09,0.28,0.16,0.16,0.39,0.30,0.12,0.26,0.18,0.05,0.14,1,0.06,0.24,0.31,0.15,0.17,0.05,0.15
0.17,0.16,0.12,0.14,0.32,0.15,0.11,0.18,0.07,0.05,0.32,0.25,0.23,0.16,0.27,0.05,0.08,0.06,1,0.17,0.08,0.12,0.31,0.30,0.08
0.36,0.25,0.17,0.15,0.17,0.20,0.18,0.09,0.17,0.14,0.36,0.44,0.21,0.16,0.07,0.06,0.11,0.24,0.17,1,0.15,0.19,0.21,0.16,0.17
0.13,0.05,0.09,0.08,0.13,0.12,0.03,0.15,0.24,0.11,0.37,0.19,0.04,0.25,0.03,0.18,0.17,0.31,0.08,0.15,1,0.08,0.07,0.10,0.07
0.17,0.07,0.18,0.14,0.18,0.10,0.18,0.11,0.14,0.06,0.38,0.20,0.15,0.19,0.10,0.24,0.08,0.15,0.12,0.19,0.08,1,0.30,0.15,0.07
0.25,0.29,0.28,0.26,0.20,0.31,0.09,0.44,0.19,0.03,0.45,0.35,0.12,0.26,0.30,0.13,0.40,0.17,0.31,0.21,0.07,0.30,1,0.10,0.23
0.32,0.02,0.19,0.13,0.08,0.25,0.06,0.02,0.15,0.02,0.26,0.36,0.35,0.15,0.16,0.13,0.12,0.05,0.30,0.16,0.10,0.15,0.10,1,0.03
0.32,0.11,0.17,0.15,0.14,0.26,0.09,0.12,0.18,0.70,0.17,0.15,0.16,0.18,0.32,0.07,0.33,0.15,0.08,0.17,0.07,0.07,0.23,0.03,1
