0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.15,0.0,0.10,0.31,0.09,0.00,0.0,0.10,0.06,0.12,0.11,0.09,0.23,0.31,0.13,0.20,0.32,0.07,0.12,0.0,0.05,0.10,0.0,0.04,0.29,0.26,0.10,0.12,0.14,0.13,0.0,0.06,0.54,0.14,0.58,0.09,0.21,0.39,0.18
0.0,0.15,1,0.0,0.44,0.38,0.35,0.09,0.0,0.69,0.46,0.15,0.41,0.22,0.28,0.36,0.54,0.24,0.24,0.60,0.47,0.0,0.12,0.28,0.0,0.06,0.25,0.55,0.60,0.35,0.41,0.38,0.0,0.16,0.25,0.47,0.29,0.60,0.42,0.37,0.31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10,0.44,0.0,1,0.18,0.29,0.01,0.0,0.37,0.28,0.25,0.17,0.19,0.15,0.23,0.31,0.00,0.18,0.29,0.31,0.0,0.02,0.22,0.0,0.18,0.20,0.34,0.46,0.18,0.26,0.15,0.0,0.15,0.10,0.28,0.39,0.35,0.26,0.13,0.21
0.0,0.31,0.38,0.0,0.18,1,0.20,0.00,0.0,0.35,0.19,0.03,0.44,0.14,0.71,0.22,0.22,0.01,0.12,0.20,0.29,0.0,0.05,0.27,0.0,0.25,0.38,0.32,0.26,0.30,0.22,0.26,0.0,0.11,0.34,0.30,0.19,0.23,0.21,0.65,0.17
0.0,0.09,0.35,0.0,0.29,0.20,1,0.10,0.0,0.26,0.60,0.09,0.21,0.17,0.22,0.28,0.41,0.22,0.32,0.60,0.43,0.0,0.23,0.27,0.0,0.08,0.25,0.49,0.30,0.33,0.29,0.28,0.0,0.17,0.17,0.45,0.15,0.48,0.32,0.22,0.51
0.0,0.00,0.09,0.0,0.01,0.00,0.10,1,0.0,0.15,0.09,-0.03,0.15,0.21,0.00,0.10,0.23,0.04,0.04,0.14,0.06,0.0,0.01,0.06,0.0,0.01,0.04,0.12,0.02,0.05,0.01,0.18,0.0,0.23,0.10,0.17,0.05,0.03,0.18,0.18,0.17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10,0.69,0.0,0.37,0.35,0.26,0.15,0.0,1,0.22,0.14,0.50,0.17,0.16,0.23,0.31,0.27,0.23,0.25,0.35,0.0,0.04,0.31,0.0,0.08,0.27,0.20,0.45,0.15,0.20,0.25,0.0,0.14,0.19,0.25,0.15,0.27,0.20,0.19,0.37
0.0,0.06,0.46,0.0,0.28,0.19,0.60,0.09,0.0,0.22,1,0.21,0.27,0.16,0.23,0.21,0.39,0.07,0.23,0.95,0.44,0.0,0.06,0.24,0.0,0.10,0.26,0.49,0.34,0.24,0.29,0.30,0.0,0.19,0.13,0.37,0.18,0.47,0.47,0.20,0.67
0.0,0.12,0.15,0.0,0.25,0.03,0.09,-0.03,0.0,0.14,0.21,1,0.11,0.01,0.15,0.05,0.11,0.23,0.17,0.18,0.07,0.0,0.07,0.04,0.0,0.04,0.03,0.10,0.15,0.04,0.05,0.10,0.0,0.05,0.08,0.11,0.14,0.16,0.22,0.05,0.25
0.0,0.11,0.41,0.0,0.17,0.44,0.21,0.15,0.0,0.50,0.27,0.11,1,0.17,0.28,0.21,0.46,0.20,0.21,0.24,0.26,0.0,0.05,0.23,0.0,0.08,0.18,0.28,0.31,0.46,0.15,0.38,0.0,0.23,0.18,0.38,0.33,0.38,0.28,0.40,0.29
0.0,0.09,0.22,0.0,0.19,0.14,0.17,0.21,0.0,0.17,0.16,0.01,0.17,1,0.16,0.21,0.07,0.21,0.12,0.17,0.16,0.0,0.08,0.18,0.0,0.04,0.44,0.14,0.11,0.23,0.06,0.51,0.0,0.04,0.31,0.48,0.12,0.18,0.19,0.21,0.14
0.0,0.23,0.28,0.0,0.15,0.71,0.22,0.00,0.0,0.16,0.23,0.15,0.28,0.16,1,0.17,0.30,0.15,0.21,0.26,0.26,0.0,0.05,0.15,0.0,0.05,0.29,0.24,0.26,0.19,0.11,0.15,0.0,0.05,0.34,0.19,0.65,0.25,0.24,0.69,0.23
0.0,0.31,0.36,0.0,0.23,0.22,0.28,0.10,0.0,0.23,0.21,0.05,0.21,0.21,0.17,1,0.23,0.12,0.26,0.22,0.33,0.0,0.10,0.23,0.0,0.05,0.24,0.27,0.23,0.29,0.19,0.23,0.0,0.24,0.08,0.25,0.10,0.24,0.30,0.26,0.25
0.0,0.13,0.54,0.0,0.31,0.22,0.41,0.23,0.0,0.31,0.39,0.11,0.46,0.07,0.30,0.23,1,0.11,0.26,0.51,0.45,0.0,0.06,0.26,0.0,0.10,0.21,0.66,0.50,0.38,0.50,0.29,0.0,0.38,0.21,0.48,0.24,0.60,0.39,0.24,0.49
0.0,0.20,0.24,0.0,0.00,0.01,0.22,0.04,0.0,0.27,0.07,0.23,0.20,0.21,0.15,0.12,0.11,1,0.23,0.08,0.16,0.0,0.02,0.35,0.0,0.07,0.10,0.16,0.18,0.19,0.12,0.42,0.0,0.00,0.20,0.32,0.12,0.37,0.21,0.11,0.02
0.0,0.32,0.24,0.0,0.18,0.12,0.32,0.04,0.0,0.23,0.23,0.17,0.21,0.12,0.21,0.26,0.26,0.23,1,0.23,0.38,0.0,0.05,0.30,0.0,0.12,0.16,0.43,0.32,0.31,0.13,0.14,0.0,0.14,0.09,0.27,0.11,0.35,0.32,0.23,0.25
0.0,0.07,0.60,0.0,0.29,0.20,0.60,0.14,0.0,0.25,0.95,0.18,0.24,0.17,0.26,0.22,0.51,0.08,0.23,1,0.52,0.0,0.10,0.27,0.0,0.20,0.25,0.59,0.42,0.28,0.33,0.28,0.0,0.20,0.16,0.47,0.17,0.60,0.51,0.22,0.60
0.0,0.12,0.47,0.0,0.31,0.29,0.43,0.06,0.0,0.35,0.44,0.07,0.26,0.16,0.26,0.33,0.45,0.16,0.38,0.52,1,0.0,0.15,0.33,0.0,0.11,0.36,0.51,0.41,0.33,0.24,0.22,0.0,0.28,0.14,0.43,0.19,0.44,0.47,0.22,0.39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.05,0.12,0.0,0.02,0.05,0.23,0.01,0.0,0.04,0.06,0.07,0.05,0.08,0.05,0.10,0.06,0.02,0.05,0.10,0.15,0.0,1,0.13,0.0,0.14,0.13,0.12,0.03,0.08,0.19,0.05,0.0,0.07,0.05,0.11,0.01,0.12,0.04,0.05,0.31
0.0,0.10,0.28,0.0,0.22,0.27,0.27,0.06,0.0,0.31,0.24,0.04,0.23,0.18,0.15,0.23,0.26,0.35,0.30,0.27,0.33,0.0,0.13,1,0.0,0.08,0.32,0.25,0.27,0.21,0.16,0.31,0.0,0.21,0.23,0.39,0.08,0.32,0.28,0.15,0.18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04,0.06,0.0,0.18,0.25,0.08,0.01,0.0,0.08,0.10,0.04,0.08,0.04,0.05,0.05,0.10,0.07,0.12,0.20,0.11,0.0,0.14,0.08,0.0,1,0.21,0.07,0.13,0.12,0.06,0.02,0.0,-0.10,0.03,0.08,0.06,0.02,0.05,0.15,0.06
0.0,0.29,0.25,0.0,0.20,0.38,0.25,0.04,0.0,0.27,0.26,0.03,0.18,0.44,0.29,0.24,0.21,0.10,0.16,0.25,0.36,0.0,0.13,0.32,0.0,0.21,1,0.31,0.26,0.30,0.10,0.27,0.0,0.21,0.17,0.33,0.26,0.15,0.31,0.30,0.20
0.0,0.26,0.55,0.0,0.34,0.32,0.49,0.12,0.0,0.20,0.49,0.10,0.28,0.14,0.24,0.27,0.66,0.16,0.43,0.59,0.51,0.0,0.12,0.25,0.0,0.07,0.31,1,0.50,0.23,0.45,0.29,0.0,0.21,0.19,0.47,0.16,0.61,0.47,0.24,0.45
0.0,0.10,0.60,0.0,0.46,0.26,0.30,0.02,0.0,0.45,0.34,0.15,0.31,0.11,0.26,0.23,0.50,0.18,0.32,0.42,0.41,0.0,0.03,0.27,0.0,0.13,0.26,0.50,1,0.19,0.59,0.25,0.0,0.11,0.15,0.32,0.20,0.44,0.31,0.21,0.30
0.0,0.12,0.35,0.0,0.18,0.30,0.33,0.05,0.0,0.15,0.24,0.04,0.46,0.23,0.19,0.29,0.38,0.19,0.31,0.28,0.33,0.0,0.08,0.21,0.0,0.12,0.30,0.23,0.19,1,0.16,0.14,0.0,0.09,0.15,0.45,0.15,0.19,0.24,0.21,0.23
0.0,0.14,0.41,0.0,0.26,0.22,0.29,0.01,0.0,0.20,0.29,0.05,0.15,0.06,0.11,0.19,0.50,0.12,0.13,0.33,0.24,0.0,0.19,0.16,0.0,0.06,0.10,0.45,0.59,0.16,1,0.18,0.0,0.20,0.03,0.15,0.04,0.46,0.24,0.06,0.28
0.0,0.13,0.38,0.0,0.15,0.26,0.28,0.18,0.0,0.25,0.30,0.10,0.38,0.51,0.15,0.23,0.29,0.42,0.14,0.28,0.22,0.0,0.05,0.31,0.0,0.02,0.27,0.29,0.25,0.14,0.18,1,0.0,0.16,0.19,0.26,0.34,0.36,0.25,0.32,0.34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06,0.16,0.0,0.15,0.11,0.17,0.23,0.0,0.14,0.19,0.05,0.23,0.04,0.05,0.24,0.38,0.00,0.14,0.20,0.28,0.0,0.07,0.21,0.0,-0.10,0.21,0.21,0.11,0.09,0.20,0.16,0.0,1,0.16,0.20,0.05,0.21,0.24,0.07,0.10
0.0,0.54,0.25,0.0,0.10,0.34,0.17,0.10,0.0,0.19,0.13,0.08,0.18,0.31,0.34,0.08,0.21,0.20,0.09,0.16,0.14,0.0,0.05,0.23,0.0,0.03,0.17,0.19,0.15,0.15,0.03,0.19,0.0,0.16,1,0.20,0.34,0.17,0.17,0.30,0.17
0.0,0.14,0.47,0.0,0.28,0.30,0.45,0.17,0.0,0.25,0.37,0.11,0.38,0.48,0.19,0.25,0.48,0.32,0.27,0.47,0.43,0.0,0.11,0.39,0.0,0.08,0.33,0.47,0.32,0.45,0.15,0.26,0.0,0.20,0.20,1,0.18,0.47,0.49,0.27,0.31
0.0,0.58,0.29,0.0,0.39,0.19,0.15,0.05,0.0,0.15,0.18,0.14,0.33,0.12,0.65,0.10,0.24,0.12,0.11,0.17,0.19,0.0,0.01,0.08,0.0,0.06,0.26,0.16,0.20,0.15,0.04,0.34,0.0,0.05,0.34,0.18,1,0.22,0.15,0.78,0.14
0.0,0.09,0.60,0.0,0.35,0.23,0.48,0.03,0.0,0.27,0.47,0.16,0.38,0.18,0.25,0.24,0.60,0.37,0.35,0.60,0.44,0.0,0.12,0.32,0.0,0.02,0.15,0.61,0.44,0.19,0.46,0.36,0.0,0.21,0.17,0.47,0.22,1,0.47,0.21,0.43
0.0,0.21,0.42,0.0,0.26,0.21,0.32,0.18,0.0,0.20,0.47,0.22,0.28,0.19,0.24,0.30,0.39,0.21,0.32,0.51,0.47,0.0,0.04,0.28,0.0,0.05,0.31,0.47,0.31,0.24,0.24,0.25,0.0,0.24,0.17,0.49,0.15,0.47,1,0.19,0.41
0.0,0.39,0.37,0.0,0.13,0.65,0.22,0.18,0.0,0.19,0.20,0.05,0.40,0.21,0.69,0.26,0.24,0.11,0.23,0.22,0.22,0.0,0.05,0.15,0.0,0.15,0.30,0.24,0.21,0.21,0.06,0.32,0.0,0.07,0.30,0.27,0.78,0.21,0.19,1,0.24
0.0,0.18,0.31,0.0,0.21,0.17,0.51,0.17,0.0,0.37,0.67,0.25,0.29,0.14,0.23,0.25,0.49,0.02,0.25,0.60,0.39,0.0,0.31,0.18,0.0,0.06,0.20,0.45,0.30,0.23,0.28,0.34,0.0,0.10,0.17,0.31,0.14,0.43,0.41,0.24,1
