1,0.0,0.13,0.23,0.48,0.18,0.13,0.31,0.23,0.13,0.21,0.06,0.33,0.06,0.29,0.35,0.08,0.33,0.48,0.20,0.56,0.05,0.28,0.11,0.56,0.08,0.47,0.47,0.28,0.17,0.24,0.0,0.37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.0,1,0.13,0.14,0.42,0.99,0.23,0.02,0.09,0.15,1.00,0.09,0.16,0.24,0.33,0.13,0.29,0.14,0.11,0.27,0.29,0.15,0.13,0.21,0.04,0.15,0.22,0.04,0.80,0.27,0.0,0.33
0.23,0.0,0.13,1,0.70,0.17,0.08,0.26,0.21,0.17,0.31,0.21,0.13,0.05,0.37,0.40,0.17,0.32,0.70,0.21,0.36,0.08,0.16,0.10,0.28,0.24,0.23,0.36,0.18,0.08,0.11,0.0,0.28
0.48,0.0,0.14,0.70,1,0.16,0.14,0.22,0.22,0.13,0.30,0.21,0.43,0.06,0.26,0.39,0.10,0.26,1.00,0.24,0.48,0.11,0.31,0.16,0.43,0.23,0.32,0.34,0.14,0.25,0.31,0.0,0.34
0.18,0.0,0.42,0.17,0.16,1,0.36,0.16,0.08,0.84,0.12,0.26,0.11,0.04,0.18,0.28,0.22,0.21,0.16,0.20,0.28,0.11,0.26,0.07,0.24,0.15,0.28,0.28,0.03,0.40,0.16,0.0,0.21
0.13,0.0,0.99,0.08,0.14,0.36,1,0.19,0.02,0.13,0.14,0.23,0.09,0.17,0.21,0.27,0.12,0.25,0.14,0.09,0.22,0.12,0.07,0.13,0.20,0.04,0.11,0.19,0.09,0.82,0.27,0.0,0.27
0.31,0.0,0.23,0.26,0.22,0.16,0.19,1,0.15,0.18,0.32,0.22,0.26,0.10,0.80,0.49,0.18,0.77,0.22,0.35,0.70,0.14,0.29,0.26,0.27,0.29,0.45,0.68,0.15,0.25,0.37,0.0,0.71
0.23,0.0,0.02,0.21,0.22,0.08,0.02,0.15,1,0.07,0.26,0.05,0.14,0.23,0.16,0.24,0.23,0.16,0.22,0.17,0.30,0.20,0.15,0.19,0.27,0.21,0.16,0.17,0.24,0.07,0.11,0.0,0.27
0.13,0.0,0.09,0.17,0.13,0.84,0.13,0.18,0.07,1,0.11,0.08,0.11,0.01,0.10,0.28,0.08,0.10,0.13,0.06,0.22,0.04,0.07,0.07,0.13,0.14,0.10,0.13,0.05,0.26,0.08,0.0,0.14
0.21,0.0,0.15,0.31,0.30,0.12,0.14,0.32,0.26,0.11,1,0.23,0.15,0.18,0.29,0.42,0.15,0.33,0.30,0.23,0.51,0.07,0.35,0.06,0.25,0.34,0.31,0.42,0.13,0.13,0.25,0.0,0.44
0.06,0.0,1.00,0.21,0.21,0.26,0.23,0.22,0.05,0.08,0.23,1,0.05,0.08,0.17,0.23,0.12,0.20,0.21,0.17,0.22,0.36,0.22,0.13,0.25,0.13,0.13,0.25,0.04,0.30,0.23,0.0,0.34
0.33,0.0,0.09,0.13,0.43,0.11,0.09,0.26,0.14,0.11,0.15,0.05,1,0.06,0.25,0.22,0.11,0.23,0.43,0.13,0.35,0.11,0.08,0.09,0.25,0.10,0.23,0.25,0.02,0.14,0.03,0.0,0.25
0.06,0.0,0.16,0.05,0.06,0.04,0.17,0.10,0.23,0.01,0.18,0.08,0.06,1,0.15,0.16,0.03,0.14,0.06,0.03,0.22,0.07,0.30,0.04,0.06,0.05,0.14,0.14,0.18,0.06,0.05,0.0,0.17
0.29,0.0,0.24,0.37,0.26,0.18,0.21,0.80,0.16,0.10,0.29,0.17,0.25,0.15,1,0.46,0.20,0.75,0.26,0.31,0.75,0.16,0.27,0.22,0.24,0.21,0.47,0.70,0.11,0.28,0.35,0.0,0.75
0.35,0.0,0.33,0.40,0.39,0.28,0.27,0.49,0.24,0.28,0.42,0.23,0.22,0.16,0.46,1,0.16,0.52,0.39,0.36,0.63,0.24,0.41,0.25,0.27,0.20,0.54,0.58,0.16,0.25,0.33,0.0,0.47
0.08,0.0,0.13,0.17,0.10,0.22,0.12,0.18,0.23,0.08,0.15,0.12,0.11,0.03,0.20,0.16,1,0.32,0.10,0.34,0.23,0.08,0.24,0.17,0.19,0.10,0.09,0.19,0.05,0.19,0.12,0.0,0.26
