1,0.03,0.02,0.26,0.07,0.07,0.07,0.04,0.38,0.18,0.11,0.31,0.0,0.12,0.13,0.02,0.05,0.08,0.18,0.04,0.14,0.09,0.24,0.11,0.43,0.17,0.09
0.03,1,-0.05,0.19,0.01,0.01,0.05,0.07,-0.06,0.12,-0.03,0.04,0.0,0.04,0.11,0.12,0.05,0.04,0.01,0.01,0.01,0.07,0.08,0.02,0.08,0.58,0.08
0.02,-0.05,1,0.07,0.05,0.15,0.06,0.03,-0.02,0.36,0.33,0.05,0.0,0.03,0.02,0.10,0.06,0.67,0.58,0.04,0.87,0.04,0.61,0.04,0.68,0.07,0.04
0.26,0.19,0.07,1,0.03,0.21,0.33,0.49,0.49,0.49,0.16,0.22,0.0,0.30,0.27,0.20,0.19,0.42,0.39,0.34,0.18,0.27,0.45,0.24,0.30,0.48,0.19
0.07,0.01,0.05,0.03,1,0.12,0.14,0.02,0.27,0.17,0.19,-0.07,0.0,0.04,0.13,0.02,0.08,-0.05,0.26,0.06,0.21,0.11,0.12,0.01,0.14,0.05,0.02
0.07,0.01,0.15,0.21,0.12,1,0.16,0.26,0.14,0.29,0.06,0.11,0.0,0.09,0.12,0.15,0.14,0.26,0.24,0.11,0.31,0.11,0.45,0.17,0.38,0.31,0.18
0.07,0.05,0.06,0.33,0.14,0.16,1,0.22,0.25,0.38,0.06,0.13,0.0,0.25,0.39,0.04,0.19,0.41,0.31,0.40,0.17,0.33,0.25,0.21,0.10,0.23,0.38
0.04,0.07,0.03,0.49,0.02,0.26,0.22,1,0.37,0.45,0.26,0.13,0.0,0.37,0.30,0.12,0.21,0.26,0.44,0.38,0.21,0.67,0.26,0.12,0.44,0.31,0.24
0.38,-0.06,-0.02,0.49,0.27,0.14,0.25,0.37,1,0.44,0.18,0.10,0.0,0.26,0.05,0.13,0.22,0.21,0.37,0.21,0.14,0.29,0.20,0.31,0.27,0.32,0.72
0.18,0.12,0.36,0.49,0.17,0.29,0.38,0.45,0.44,1,0.20,0.10,0.0,0.30,0.08,0.18,0.56,0.33,0.41,0.33,0.46,0.29,0.38,0.27,0.23,0.30,0.29
0.11,-0.03,0.33,0.16,0.19,0.06,0.06,0.26,0.18,0.20,1,0.03,0.0,0.09,0.02,0.06,0.23,0.14,0.30,0.10,0.21,0.01,0.11,0.15,0.09,0.08,0.01
0.31,0.04,0.05,0.22,-0.07,0.11,0.13,0.13,0.10,0.10,0.03,1,0.0,0.06,0.05,0.09,0.11,0.05,0.12,0.13,0.05,0.07,0.22,0.09,0.13,0.17,0.11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.04,0.03,0.30,0.04,0.09,0.25,0.37,0.26,0.30,0.09,0.06,0.0,1,0.12,0.08,0.21,0.17,0.27,0.29,0.15,0.31,0.10,0.84,0.22,0.29,0.16
0.13,0.11,0.02,0.27,0.13,0.12,0.39,0.30,0.05,0.08,0.02,0.05,0.0,0.12,1,0.07,0.22,0.11,0.09,0.03,0.08,0.18,0.04,0.08,0.04,0.13,0.39
0.02,0.12,0.10,0.20,0.02,0.15,0.04,0.12,0.13,0.18,0.06,0.09,0.0,0.08,0.07,1,0.10,0.19,0.10,0.03,0.14,0.09,0.10,0.06,0.12,0.16,0.07
0.05,0.05,0.06,0.19,0.08,0.14,0.19,0.21,0.22,0.56,0.23,0.11,0.0,0.21,0.22,0.10,1,0.23,0.21,0.08,0.46,0.16,0.13,0.08,0.18,0.11,0.22
0.08,0.04,0.67,0.42,-0.05,0.26,0.41,0.26,0.21,0.33,0.14,0.05,0.0,0.17,0.11,0.19,0.23,1,0.54,0.23,0.71,0.23,0.56,0.28,0.38,0.35,0.13
0.18,0.01,0.58,0.39,0.26,0.24,0.31,0.44,0.37,0.41,0.30,0.12,0.0,0.27,0.09,0.10,0.21,0.54,1,0.23,0.65,0.13,0.58,0.17,0.32,0.35,0.17
0.04,0.01,0.04,0.34,0.06,0.11,0.40,0.38,0.21,0.33,0.10,0.13,0.0,0.29,0.03,0.03,0.08,0.23,0.23,1,0.10,0.32,0.14,0.06,0.27,0.16,0.10
0.14,0.01,0.87,0.18,0.21,0.31,0.17,0.21,0.14,0.46,0.21,0.05,0.0,0.15,0.08,0.14,0.46,0.71,0.65,0.10,1,0.12,0.66,0.08,0.59,0.23,0.08
0.09,0.07,0.04,0.27,0.11,0.11,0.33,0.67,0.29,0.29,0.01,0.07,0.0,0.31,0.18,0.09,0.16,0.23,0.13,0.32,0.12,1,0.09,0.26,0.21,0.22,0.12
0.24,0.08,0.61,0.45,0.12,0.45,0.25,0.26,0.20,0.38,0.11,0.22,0.0,0.10,0.04,0.10,0.13,0.56,0.58,0.14,0.66,0.09,1,0.19,0.33,0.24,0.08
0.11,0.02,0.04,0.24,0.01,0.17,0.21,0.12,0.31,0.27,0.15,0.09,0.0,0.84,0.08,0.06,0.08,0.28,0.17,0.06,0.08,0.26,0.19,1,0.08,0.15,0.41
0.43,0.08,0.68,0.30,0.14,0.38,0.10,0.44,0.27,0.23,0.09,0.13,0.0,0.22,0.04,0.12,0.18,0.38,0.32,0.27,0.59,0.21,0.33,0.08,1,0.22,0.13
0.17,0.58,0.07,0.48,0.05,0.31,0.23,0.31,0.32,0.30,0.08,0.17,0.0,0.29,0.13,0.16,0.11,0.35,0.35,0.16,0.23,0.22,0.24,0.15,0.22,1,0.17
0.09,0.08,0.04,0.19,0.02,0.18,0.38,0.24,0.72,0.29,0.01,0.11,0.0,0.16,0.39,0.07,0.22,0.13,0.17,0.10,0.08,0.12,0.08,0.41,0.13,0.17,1
