1,0.34,0.0,0.40,0.31,0.27
0.34,1,0.0,0.53,0.37,0.37
0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.53,0.0,1,0.55,0.33
0.31,0.37,0.0,0.55,1,0.20
0.27,0.37,0.0,0.33,0.20,1
