1,0.22,0.22,0.08,0.24,0.12,0.32,0.23,0.17,0.24,0.35,0.60,0.38,0.22,0.21,0.16,0.15,0.35,0.19,0.37,0.0,0.15,0.0,0.17,0.22,0.47,0.19,0.12,0.15,0.15,0.06,0.46,0.30,0.29,0.12,0.25,0.20,0.30,0.11,0.30,0.23,0.28,0.40
0.22,1,0.11,0.37,0.26,0.19,0.22,0.34,0.20,0.08,0.31,0.27,0.46,0.29,0.10,0.26,0.19,0.41,0.30,0.36,0.0,0.19,0.0,0.23,0.27,0.29,0.20,0.17,0.28,0.16,0.03,0.57,0.34,0.34,0.29,0.43,0.34,0.35,0.04,0.34,0.27,0.35,0.43
0.22,0.11,1,0.05,0.17,0.17,0.13,0.17,0.05,0.16,0.20,0.19,0.26,0.09,0.09,0.31,0.09,0.13,0.06,0.23,0.0,0.09,0.0,0.03,0.15,0.25,0.09,0.12,0.12,0.20,0.16,0.15,0.19,0.17,0.10,0.17,0.11,0.11,0.05,0.21,0.12,0.14,0.19
0.08,0.37,0.05,1,0.26,0.23,0.20,0.34,0.23,0.36,0.33,0.27,0.30,0.14,0.12,0.17,0.40,0.22,0.24,0.34,0.0,0.40,0.0,0.24,0.14,0.16,0.11,0.13,0.31,0.14,0.26,0.31,0.21,0.18,0.11,0.32,0.22,0.28,0.05,0.29,0.35,0.45,0.28
0.24,0.26,0.17,0.26,1,0.35,0.31,0.57,0.18,0.21,0.21,0.36,0.33,0.41,0.20,0.27,0.13,0.35,0.49,0.61,0.0,0.13,0.0,0.14,0.13,0.41,0.21,0.31,0.48,0.23,0.02,0.18,0.60,0.51,0.39,0.35,0.46,0.14,0.02,0.46,0.26,0.33,0.50
0.12,0.19,0.17,0.23,0.35,1,0.20,0.27,0.17,0.20,0.20,0.24,0.25,0.19,0.16,0.26,0.13,0.21,0.29,0.38,0.0,0.13,0.0,0.10,0.16,0.20,0.20,0.33,0.27,0.10,0.08,0.21,0.33,0.27,0.28,0.20,0.24,0.30,0.07,0.36,0.21,0.26,0.34
0.32,0.22,0.13,0.20,0.31,0.20,1,0.43,0.12,0.28,0.27,0.32,0.27,0.46,0.24,0.29,0.08,0.31,0.29,0.48,0.0,0.08,0.0,0.16,0.20,0.39,0.16,0.15,0.21,0.17,0.04,0.31,0.39,0.39,0.16,0.31,0.31,0.24,0.12,0.36,0.27,0.39,0.47
0.23,0.34,0.17,0.34,0.57,0.27,0.43,1,0.10,0.49,0.28,0.48,0.45,0.29,0.22,0.39,0.11,0.48,0.55,0.80,0.0,0.11,0.0,0.19,0.27,0.59,0.37,0.39,0.49,0.27,0.18,0.40,0.79,0.70,0.49,0.46,0.58,0.26,0.19,0.65,0.39,0.49,0.73
0.17,0.20,0.05,0.23,0.18,0.17,0.12,0.10,1,0.18,0.56,0.16,0.09,0.21,0.10,0.07,0.87,0.31,0.17,0.10,0.0,0.87,0.0,0.01,0.15,0.26,0.04,0.13,0.21,0.07,0.52,0.08,0.16,0.13,0.13,0.16,0.05,0.28,0.05,0.28,0.15,0.19,0.13
0.24,0.08,0.16,0.36,0.21,0.20,0.28,0.49,0.18,1,0.15,0.34,0.26,0.11,0.13,0.32,0.14,0.31,0.23,0.42,0.0,0.14,0.0,0.21,0.17,0.24,0.31,0.23,0.42,0.17,0.05,0.19,0.35,0.26,0.11,0.28,0.21,0.17,0.17,0.38,0.19,0.46,0.40
0.35,0.31,0.20,0.33,0.21,0.20,0.27,0.28,0.56,0.15,1,0.25,0.37,0.35,0.21,0.20,0.55,0.28,0.22,0.35,0.0,0.55,0.0,0.12,0.18,0.24,0.49,0.23,0.27,0.08,0.37,0.49,0.20,0.23,0.08,0.21,0.22,0.30,0.07,0.30,0.33,0.41,0.38
0.60,0.27,0.19,0.27,0.36,0.24,0.32,0.48,0.16,0.34,0.25,1,0.43,0.28,0.17,0.33,0.11,0.33,0.37,0.48,0.0,0.11,0.0,0.23,0.21,0.43,0.13,0.17,0.24,0.24,0.10,0.38,0.48,0.47,0.33,0.35,0.35,0.27,0.10,0.41,0.29,0.40,0.49
0.38,0.46,0.26,0.30,0.33,0.25,0.27,0.45,0.09,0.26,0.37,0.43,1,0.33,0.25,0.45,0.11,0.46,0.39,0.56,0.0,0.11,0.0,0.22,0.30,0.60,0.36,0.26,0.31,0.18,0.14,0.60,0.46,0.55,0.24,0.47,0.46,0.20,0.09,0.49,0.32,0.45,0.59
0.22,0.29,0.09,0.14,0.41,0.19,0.46,0.29,0.21,0.11,0.35,0.28,0.33,1,0.21,0.33,0.26,0.27,0.30,0.36,0.0,0.26,0.0,0.03,0.24,0.35,0.14,0.20,0.12,0.32,0.09,0.19,0.29,0.30,0.26,0.23,0.22,0.13,0.16,0.24,0.16,0.33,0.41
0.21,0.10,0.09,0.12,0.20,0.16,0.24,0.22,0.10,0.13,0.21,0.17,0.25,0.21,1,0.17,0.07,0.33,0.13,0.25,0.0,0.07,0.0,0.09,0.36,0.26,0.04,0.07,0.14,0.23,0.04,0.26,0.19,0.23,0.09,0.30,0.15,0.16,0.10,0.28,0.10,0.29,0.30
0.16,0.26,0.31,0.17,0.27,0.26,0.29,0.39,0.07,0.32,0.20,0.33,0.45,0.33,0.17,1,0.14,0.23,0.26,0.39,0.0,0.14,0.0,0.10,0.26,0.37,0.44,0.20,0.26,0.33,0.14,0.21,0.37,0.35,0.22,0.28,0.33,0.16,0.11,0.35,0.22,0.20,0.38
0.15,0.19,0.09,0.40,0.13,0.13,0.08,0.11,0.87,0.14,0.55,0.11,0.11,0.26,0.07,0.14,1,0.18,0.06,0.13,0.0,1.00,0.0,0.07,0.14,0.25,0.16,0.10,0.08,0.09,0.52,0.11,0.11,0.14,0.05,0.03,0.06,0.26,0.14,0.15,0.08,0.22,0.16
