1,0.44,0.24,0.42,0.67,0.21
0.44,1,0.45,0.91,0.25,0.34
0.24,0.45,1,0.45,0.32,0.41
0.42,0.91,0.45,1,0.22,0.31
0.67,0.25,0.32,0.22,1,0.12
0.21,0.34,0.41,0.31,0.12,1
