1,0.16,0.67,0.29,0.17,0.28,0.54,0.08,0.33,0.76,0.26
0.16,1,0.15,0.15,0.19,0.31,0.19,0.09,0.12,0.17,0.25
0.67,0.15,1,0.18,0.13,0.33,0.55,0.13,0.27,0.56,0.37
0.29,0.15,0.18,1,0.15,0.53,0.25,0.10,0.22,0.27,0.21
0.17,0.19,0.13,0.15,1,0.25,0.07,0.19,0.15,0.17,0.10
0.28,0.31,0.33,0.53,0.25,1,0.24,0.11,0.28,0.29,0.29
0.54,0.19,0.55,0.25,0.07,0.24,1,0.06,0.41,0.57,0.32
0.08,0.09,0.13,0.10,0.19,0.11,0.06,1,0.22,0.06,0.02
0.33,0.12,0.27,0.22,0.15,0.28,0.41,0.22,1,0.38,0.20
0.76,0.17,0.56,0.27,0.17,0.29,0.57,0.06,0.38,1,0.27
0.26,0.25,0.37,0.21,0.10,0.29,0.32,0.02,0.20,0.27,1
