1,0.08,0.15,0.03,0.06,0.06,0.24,0.14,0.05,0.10,0.32,0.0
0.08,1,0.05,0.11,0.09,0.11,0.15,0.07,0.11,0.02,0.15,0.0
0.15,0.05,1,0.17,0.21,0.15,0.48,0.12,0.31,0.26,0.26,0.0
0.03,0.11,0.17,1,0.07,0.00,0.04,-0.02,0.16,0.13,0.04,0.0
0.06,0.09,0.21,0.07,1,0.09,0.37,-0.03,0.09,0.04,0.18,0.0
0.06,0.11,0.15,0.00,0.09,1,0.25,-0.02,0.29,0.23,0.11,0.0
0.24,0.15,0.48,0.04,0.37,0.25,1,0.14,0.30,0.24,0.30,0.0
0.14,0.07,0.12,-0.02,-0.03,-0.02,0.14,1,-0.02,-0.07,-0.02,0.0
0.05,0.11,0.31,0.16,0.09,0.29,0.30,-0.02,1,0.19,0.49,0.0
0.10,0.02,0.26,0.13,0.04,0.23,0.24,-0.07,0.19,1,0.08,0.0
0.32,0.15,0.26,0.04,0.18,0.11,0.30,-0.02,0.49,0.08,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
