1,0.27,0.27,0.56,0.04,0.03,0.33,0.39,0.27,0.27,0.10,0.25,0.16,0.41,0.35
0.27,1,0.34,0.55,0.03,0.05,0.35,0.33,0.22,0.31,0.06,0.36,0.27,0.36,0.28
0.27,0.34,1,0.46,0.08,0.15,0.26,0.34,0.26,0.33,0.15,0.36,0.40,0.55,0.37
0.56,0.55,0.46,1,0.12,0.13,0.30,0.48,0.39,0.32,0.15,0.29,0.33,0.68,0.40
0.04,0.03,0.08,0.12,1,0.12,0.15,0.08,0.09,0.09,0.04,0.07,0.04,0.18,0.06
0.03,0.05,0.15,0.13,0.12,1,0.06,0.09,0.15,0.00,0.05,0.02,-0.02,0.11,0.03
0.33,0.35,0.26,0.30,0.15,0.06,1,0.39,0.16,0.28,0.09,0.20,0.14,0.26,0.51
0.39,0.33,0.34,0.48,0.08,0.09,0.39,1,0.24,0.41,0.13,0.20,0.17,0.46,0.44
0.27,0.22,0.26,0.39,0.09,0.15,0.16,0.24,1,0.24,0.11,0.25,0.37,0.34,0.15
0.27,0.31,0.33,0.32,0.09,0.00,0.28,0.41,0.24,1,0.08,0.16,0.12,0.26,0.38
0.10,0.06,0.15,0.15,0.04,0.05,0.09,0.13,0.11,0.08,1,0.26,0.30,0.22,0.14
0.25,0.36,0.36,0.29,0.07,0.02,0.20,0.20,0.25,0.16,0.26,1,0.25,0.32,0.25
0.16,0.27,0.40,0.33,0.04,-0.02,0.14,0.17,0.37,0.12,0.30,0.25,1,0.52,0.21
0.41,0.36,0.55,0.68,0.18,0.11,0.26,0.46,0.34,0.26,0.22,0.32,0.52,1,0.38
0.35,0.28,0.37,0.40,0.06,0.03,0.51,0.44,0.15,0.38,0.14,0.25,0.21,0.38,1
