1,0.47,-0.03,0.37,0.29,0.48,0.20,0.20,0.28,0.76,0.38,0.51,0.49,0.37,0.22,0.29,0.38,0.0,0.0,0.23,0.29,0.51,0.59,0.0,0.01,0.0,0.19,0.54,0.08,0.29,0.28,0.14,0.19
0.47,1,0.08,0.29,0.24,0.32,0.20,0.30,0.21,0.37,0.39,0.33,0.18,0.39,0.17,0.24,0.25,0.0,0.0,0.18,0.35,0.25,0.27,0.0,0.03,0.0,0.24,0.38,0.27,0.36,0.39,0.13,0.24
-0.03,0.08,1,0.30,0.03,0.05,0.03,0.00,0.09,0.06,0.05,0.26,0.01,0.12,0.06,0.00,0.05,0.0,0.0,0.05,0.07,0.00,0.02,0.0,-0.02,0.0,0.02,0.09,0.06,0.09,0.05,-0.03,0.04
0.37,0.29,0.30,1,0.26,0.27,0.18,0.17,0.28,0.35,0.20,0.25,0.27,0.28,0.25,0.16,0.17,0.0,0.0,0.19,0.21,0.37,0.30,0.0,0.10,0.0,0.05,0.20,0.09,0.33,0.38,0.11,0.19
0.29,0.24,0.03,0.26,1,0.42,0.40,0.44,0.39,0.27,0.35,0.26,0.20,0.51,0.37,0.32,0.22,0.0,0.0,0.14,0.24,0.43,0.26,0.0,0.08,0.0,0.17,0.25,0.10,0.36,0.33,0.14,0.26
0.48,0.32,0.05,0.27,0.42,1,0.27,0.28,0.38,0.24,0.58,0.29,0.14,0.52,0.21,0.24,0.17,0.0,0.0,0.29,0.36,0.19,0.32,0.0,0.06,0.0,0.10,0.18,0.15,0.36,0.29,0.25,0.30
0.20,0.20,0.03,0.18,0.40,0.27,1,0.26,0.29,0.15,0.23,0.18,0.26,0.70,0.16,0.21,0.15,0.0,0.0,0.17,0.43,0.27,0.16,0.0,0.08,0.0,0.21,0.18,0.11,0.27,0.23,0.14,0.27
0.20,0.30,0.00,0.17,0.44,0.28,0.26,1,0.30,0.17,0.27,0.12,0.09,0.45,0.23,0.33,0.27,0.0,0.0,0.23,0.21,0.31,0.11,0.0,0.33,0.0,0.11,0.20,0.12,0.33,0.39,0.12,0.23
0.28,0.21,0.09,0.28,0.39,0.38,0.29,0.30,1,0.30,0.30,0.31,0.25,0.59,0.21,0.29,0.34,0.0,0.0,0.32,0.21,0.28,0.31,0.0,0.04,0.0,0.09,0.20,0.18,0.37,0.26,0.26,0.33
0.76,0.37,0.06,0.35,0.27,0.24,0.15,0.17,0.30,1,0.31,0.47,0.41,0.30,0.18,0.25,0.47,0.0,0.0,0.23,0.24,0.49,0.49,0.0,0.02,0.0,0.18,0.57,0.06,0.27,0.30,0.17,0.12
0.38,0.39,0.05,0.20,0.35,0.58,0.23,0.27,0.30,0.31,1,0.31,0.08,0.45,0.18,0.32,0.30,0.0,0.0,0.31,0.22,0.20,0.35,0.0,0.27,0.0,0.19,0.21,0.16,0.36,0.16,0.27,0.18
