1,0.36,0.10,0.04,0.10,0.05,0.11,0.18,0.02,0.21,0.38,N/A,0.34,0.04,0.17,0.14,0.38,0.52,0.36,N/A,0.13,0.15,0.12,0.36,N/A,0.29,0.28,0.12
0.36,1,0.15,0.11,0.11,0.03,0.24,0.19,0.11,0.23,0.48,N/A,0.49,0.07,0.13,0.18,0.36,0.53,0.39,N/A,0.14,0.17,0.31,0.22,N/A,0.60,0.39,0.25
0.10,0.15,1,0.01,0.98,0.01,0.19,0.05,-0.01,0.08,0.07,N/A,0.07,0.00,0.00,0.02,0.07,0.24,0.08,N/A,0.09,0.04,0.15,0.14,N/A,0.14,0.04,0.05
0.04,0.11,0.01,1,-0.03,0.03,0.09,0.03,-0.08,0.05,0.07,N/A,0.04,0.08,-0.05,-0.05,0.21,0.04,0.04,N/A,-0.03,0.01,0.05,0.06,N/A,0.12,0.04,0.04
0.10,0.11,0.98,-0.03,1,0.01,0.16,0.03,-0.00,0.07,0.04,N/A,0.05,-0.01,0.01,0.02,0.06,0.22,0.08,N/A,0.09,0.04,0.11,0.12,N/A,0.08,0.04,0.04
0.05,0.03,0.01,0.03,0.01,1,0.00,0.10,0.09,-0.01,0.11,N/A,-0.05,-0.04,-0.05,-0.00,-0.00,0.19,0.03,N/A,0.02,-0.04,0.03,0.02,N/A,0.02,0.04,-0.00
0.11,0.24,0.19,0.09,0.16,0.00,1,0.19,0.01,0.24,0.08,N/A,0.13,0.02,0.01,0.08,0.09,0.21,0.13,N/A,0.11,0.11,0.40,0.16,N/A,0.38,0.11,0.25
0.18,0.19,0.05,0.03,0.03,0.10,0.19,1,0.00,0.37,0.27,N/A,0.11,0.04,0.11,0.11,0.11,0.25,0.18,N/A,0.05,0.12,0.18,0.42,N/A,0.27,0.25,0.14
0.02,0.11,-0.01,-0.08,-0.00,0.09,0.01,0.00,1,0.10,0.06,N/A,0.08,-0.03,0.01,0.01,-0.01,0.07,0.10,N/A,0.34,0.03,0.03,0.03,N/A,0.09,0.07,0.08
0.21,0.23,0.08,0.05,0.07,-0.01,0.24,0.37,0.10,1,0.32,N/A,0.15,0.02,0.04,0.04,0.23,0.30,0.23,N/A,0.09,0.16,0.17,0.20,N/A,0.25,0.26,0.34
0.38,0.48,0.07,0.07,0.04,0.11,0.08,0.27,0.06,0.32,1,N/A,0.30,-0.00,0.05,0.08,0.37,0.44,0.26,N/A,0.06,0.09,0.22,0.27,N/A,0.31,0.37,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.34,0.49,0.07,0.04,0.05,-0.05,0.13,0.11,0.08,0.15,0.30,N/A,1,0.05,0.08,0.10,0.33,0.41,0.35,N/A,0.09,0.11,0.30,0.19,N/A,0.31,0.35,0.11
0.04,0.07,0.00,0.08,-0.01,-0.04,0.02,0.04,-0.03,0.02,-0.00,N/A,0.05,1,0.07,0.06,-0.04,0.15,0.14,N/A,0.14,0.01,0.02,-0.02,N/A,0.05,0.01,0.00
