0.03,0.08,0.32,0.33,0.19,0.15,0.16,0.13,0.45,0.37,-0.00,0.00,N/A,0.21,0.33,N/A,0.31,N/A,0.24,0.34,0.31,0.05,0.49,0.04,0.09,N/A,0.22,0.37,N/A,0.18,0.18,0.50,0.47,0.20,0.11,0.22,N/A,1,0.21,0.14,0.30,0.27,0.14,0.15,0.29,0.10,0.49,0.09,0.16,0.52,0.20,0.43
0.04,-0.00,0.12,0.13,0.11,-0.02,0.05,0.12,0.18,0.29,-0.03,0.04,N/A,0.23,0.04,N/A,-0.02,N/A,0.13,0.14,0.08,-0.03,0.24,0.01,-0.02,N/A,0.21,0.18,N/A,0.06,0.01,0.26,0.22,0.10,0.07,0.10,N/A,0.21,1,0.01,0.15,0.19,0.05,0.04,0.23,0.15,0.26,-0.00,0.03,0.28,0.09,0.24
0.01,0.13,0.10,0.08,0.03,0.17,0.17,0.07,0.26,0.14,0.17,-0.01,N/A,0.09,0.11,N/A,-0.01,N/A,0.08,0.13,0.22,0.04,0.15,-0.00,0.19,N/A,0.02,0.06,N/A,0.03,0.29,0.19,0.25,0.18,0.02,0.24,N/A,0.14,0.01,1,0.10,0.05,0.04,0.02,0.03,0.02,0.15,0.04,0.03,0.17,0.14,0.22
-0.01,0.09,0.34,0.42,0.21,0.10,0.11,0.22,0.41,0.31,0.01,-0.02,N/A,0.29,0.15,N/A,0.02,N/A,0.13,0.35,0.32,0.06,0.47,0.00,0.07,N/A,0.19,0.38,N/A,0.25,0.12,0.47,0.42,0.13,0.19,0.41,N/A,0.30,0.15,0.10,1,0.26,0.10,0.19,0.26,0.15,0.44,-0.00,0.03,0.47,0.19,0.38
0.10,0.02,0.24,0.23,0.16,0.07,0.04,0.22,0.30,0.23,0.05,-0.08,N/A,0.21,0.11,N/A,-0.01,N/A,0.18,0.29,0.19,0.07,0.37,0.02,0.10,N/A,0.25,0.23,N/A,0.13,0.06,0.32,0.35,0.12,0.10,0.24,N/A,0.27,0.19,0.05,0.26,1,0.04,0.14,0.18,0.02,0.35,0.03,0.04,0.33,0.04,0.29
0.03,0.01,0.05,0.05,-0.01,0.06,-0.01,0.04,0.15,0.03,0.01,0.04,N/A,0.07,-0.01,N/A,-0.01,N/A,0.13,0.05,0.15,0.07,0.14,0.02,0.05,N/A,-0.04,0.07,N/A,0.05,0.02,0.15,0.15,0.05,0.04,0.14,N/A,0.14,0.05,0.04,0.10,0.04,1,0.02,-0.01,0.01,0.11,0.03,-0.00,0.15,0.03,0.09
-0.03,0.02,0.17,0.11,-0.00,0.05,0.01,0.06,0.21,0.10,0.02,-0.01,N/A,0.13,0.01,N/A,0.03,N/A,0.02,0.20,0.16,0.06,0.21,0.03,0.06,N/A,0.10,0.20,N/A,0.06,0.02,0.23,0.26,0.09,0.08,0.09,N/A,0.15,0.04,0.02,0.19,0.14,0.02,1,0.17,0.01,0.23,0.02,-0.01,0.25,0.07,0.19
0.11,0.02,0.14,0.18,0.13,0.16,0.09,0.20,0.33,0.38,0.02,0.05,N/A,0.22,0.08,N/A,0.13,N/A,0.16,0.31,0.19,0.05,0.35,0.03,0.03,N/A,0.14,0.29,N/A,0.10,0.04,0.36,0.38,0.22,0.22,0.22,N/A,0.29,0.23,0.03,0.26,0.18,-0.01,0.17,1,0.03,0.39,0.00,0.05,0.35,0.24,0.42
0.02,0.01,0.27,0.08,0.09,0.01,0.03,0.09,0.16,0.01,0.01,-0.06,N/A,0.01,0.11,N/A,0.00,N/A,0.24,0.03,0.16,0.04,0.09,-0.00,-0.00,N/A,0.01,0.03,N/A,0.03,0.02,0.14,0.13,0.06,0.04,0.11,N/A,0.10,0.15,0.02,0.15,0.02,0.01,0.01,0.03,1,0.10,-0.01,0.02,0.09,0.17,0.11
0.14,0.11,0.40,0.51,0.37,0.25,0.23,0.30,0.69,0.45,0.13,0.04,N/A,0.46,0.34,N/A,0.11,N/A,0.26,0.48,0.46,0.18,0.90,0.11,0.15,N/A,0.36,0.56,N/A,0.23,0.22,0.90,0.86,0.38,0.23,0.42,N/A,0.49,0.26,0.15,0.44,0.35,0.11,0.23,0.39,0.10,1,0.04,0.16,0.85,0.31,0.70
-0.04,-0.02,0.00,-0.02,-0.03,0.02,-0.02,-0.01,0.02,0.04,-0.00,0.06,N/A,0.02,0.03,N/A,0.18,N/A,-0.01,0.02,-0.01,-0.05,0.02,0.06,0.00,N/A,-0.01,0.07,N/A,-0.02,0.06,0.04,0.02,0.06,-0.01,0.00,N/A,0.09,-0.00,0.04,-0.00,0.03,0.03,0.02,0.00,-0.01,0.04,1,0.02,0.02,-0.03,0.11
0.16,0.42,0.09,0.05,0.02,0.10,0.12,-0.00,0.22,0.04,-0.01,-0.02,N/A,0.11,0.08,N/A,-0.02,N/A,0.04,0.10,0.17,0.00,0.14,0.03,0.30,N/A,0.05,0.04,N/A,0.21,0.40,0.16,0.20,0.19,0.03,0.03,N/A,0.16,0.03,0.03,0.03,0.04,-0.00,-0.01,0.05,0.02,0.16,0.02,1,0.12,0.05,0.14
0.14,0.12,0.43,0.52,0.40,0.26,0.20,0.33,0.69,0.47,0.12,0.07,N/A,0.41,0.39,N/A,0.08,N/A,0.23,0.44,0.49,0.13,0.92,0.08,0.15,N/A,0.32,0.58,N/A,0.20,0.20,0.82,0.75,0.38,0.27,0.41,N/A,0.52,0.28,0.17,0.47,0.33,0.15,0.25,0.35,0.09,0.85,0.02,0.12,1,0.25,0.70
-0.01,0.21,0.10,0.15,0.17,0.29,0.16,0.17,0.39,0.14,0.04,0.05,N/A,0.14,0.11,N/A,0.02,N/A,0.21,0.23,0.30,0.09,0.26,0.10,0.04,N/A,0.15,0.18,N/A,0.07,0.13,0.37,0.44,0.35,0.23,0.17,N/A,0.20,0.09,0.14,0.19,0.04,0.03,0.07,0.24,0.17,0.31,-0.03,0.05,0.25,1,0.34
0.06,0.08,0.35,0.47,0.32,0.31,0.24,0.24,0.62,0.44,0.11,0.04,N/A,0.43,0.31,N/A,0.08,N/A,0.27,0.46,0.40,0.12,0.68,0.07,0.14,N/A,0.28,0.49,N/A,0.18,0.16,0.71,0.71,0.38,0.26,0.34,N/A,0.43,0.24,0.22,0.38,0.29,0.09,0.19,0.42,0.11,0.70,0.11,0.14,0.70,0.34,1
