1,N/A,0.00,N/A,0.01,0.09,0.07,0.10,0.07,0.05,0.14,0.12,0.08,0.04,-0.04,N/A,0.03,0.09,0.04,0.07,0.03,-0.02,0.04,0.04,0.07,0.10,0.07,0.05,-0.02,0.02,0.05,0.04,0.06,0.09,0.08,-0.02,-0.00,0.20,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.00,N/A,1,N/A,-0.01,0.07,-0.01,0.09,0.07,0.06,0.03,0.12,-0.01,0.07,-0.03,N/A,0.01,0.07,0.01,0.07,0.03,0.01,0.10,0.10,-0.00,0.11,0.08,-0.00,-0.06,0.07,0.05,-0.02,0.08,0.12,0.08,-0.02,0.03,0.09,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,N/A,-0.01,N/A,1,0.00,0.00,0.01,0.15,0.17,0.02,0.04,0.01,0.18,0.02,N/A,0.14,-0.00,0.42,0.17,-0.00,0.00,0.00,0.17,0.02,0.58,0.17,-0.01,-0.01,0.02,0.17,-0.00,0.03,0.09,0.12,0.01,0.05,0.02,N/A,N/A
0.09,N/A,0.07,N/A,0.00,1,0.08,0.12,0.06,0.06,0.02,0.15,0.13,0.04,0.06,N/A,0.07,0.01,0.03,0.06,-0.01,0.15,0.12,0.07,0.13,0.01,0.05,0.03,0.03,-0.01,0.05,0.01,0.18,0.01,0.09,0.03,-0.05,-0.00,N/A,N/A
0.07,N/A,-0.01,N/A,0.00,0.08,1,0.06,0.14,0.15,0.05,0.14,0.18,0.15,0.01,N/A,0.12,0.01,0.12,0.14,0.00,0.18,0.11,0.15,0.08,-0.00,0.14,0.01,0.06,0.05,0.14,0.00,0.18,0.12,0.16,-0.01,0.04,0.06,N/A,N/A
0.10,N/A,0.09,N/A,0.01,0.12,0.06,1,0.12,0.10,0.27,0.42,0.30,0.25,0.02,N/A,0.08,0.08,0.13,0.10,0.44,0.26,0.09,0.11,0.26,0.19,0.10,0.22,0.09,0.10,0.10,0.00,0.41,0.18,0.29,0.03,-0.00,0.09,N/A,N/A
0.07,N/A,0.07,N/A,0.15,0.06,0.14,0.12,1,0.94,0.25,0.37,0.42,0.65,0.25,N/A,0.35,0.13,0.86,0.94,0.02,0.32,0.16,0.91,0.21,0.16,0.94,0.12,0.04,0.10,0.94,0.03,0.40,0.37,0.73,0.02,0.14,0.09,N/A,N/A
0.05,N/A,0.06,N/A,0.17,0.06,0.15,0.10,0.94,1,0.20,0.36,0.41,0.69,0.28,N/A,0.37,0.16,0.90,0.99,0.01,0.28,0.18,0.95,0.21,0.17,0.99,0.12,0.06,0.12,1.00,0.02,0.37,0.38,0.74,0.01,0.15,0.10,N/A,N/A
0.14,N/A,0.03,N/A,0.02,0.02,0.05,0.27,0.25,0.20,1,0.37,0.31,0.21,0.02,N/A,0.18,0.14,0.19,0.20,0.25,0.22,0.11,0.22,0.11,0.25,0.20,0.24,0.16,0.08,0.20,0.34,0.36,0.25,0.32,0.02,0.05,0.08,N/A,N/A
0.12,N/A,0.12,N/A,0.04,0.15,0.14,0.42,0.37,0.36,0.37,1,0.65,0.51,0.14,N/A,0.29,0.21,0.34,0.36,0.14,0.49,0.24,0.39,0.34,0.15,0.36,0.27,0.20,0.23,0.35,0.02,0.81,0.41,0.74,0.07,0.14,0.15,N/A,N/A
0.08,N/A,-0.01,N/A,0.01,0.13,0.18,0.30,0.42,0.41,0.31,0.65,1,0.42,0.10,N/A,0.30,0.25,0.40,0.42,0.09,0.56,0.15,0.44,0.42,0.08,0.42,0.26,0.20,0.14,0.42,0.12,0.66,0.41,0.62,0.09,0.09,0.12,N/A,N/A
0.04,N/A,0.07,N/A,0.18,0.04,0.15,0.25,0.65,0.69,0.21,0.51,0.42,1,0.18,N/A,0.36,0.16,0.66,0.69,0.00,0.32,0.15,0.68,0.22,0.19,0.69,0.18,0.05,0.15,0.70,0.01,0.48,0.44,0.70,0.04,0.11,0.05,N/A,N/A
-0.04,N/A,-0.03,N/A,0.02,0.06,0.01,0.02,0.25,0.28,0.02,0.14,0.10,0.18,1,N/A,0.25,0.03,0.25,0.28,-0.00,0.11,0.04,0.27,0.25,0.06,0.28,0.03,0.01,0.03,0.28,-0.01,0.06,0.12,0.20,0.04,0.07,-0.01,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,N/A,0.01,N/A,0.14,0.07,0.12,0.08,0.35,0.37,0.18,0.29,0.30,0.36,0.25,N/A,1,0.11,0.34,0.37,0.00,0.21,0.07,0.42,0.19,0.29,0.38,0.16,-0.03,0.10,0.37,-0.01,0.26,0.30,0.38,0.26,0.27,0.02,N/A,N/A
0.09,N/A,0.07,N/A,-0.00,0.01,0.01,0.08,0.13,0.16,0.14,0.21,0.25,0.16,0.03,N/A,0.11,1,0.16,0.16,0.00,0.20,0.09,0.17,0.19,-0.01,0.16,0.05,0.05,0.20,0.16,-0.02,0.17,0.08,0.19,0.10,0.01,0.03,N/A,N/A
0.04,N/A,0.01,N/A,0.42,0.03,0.12,0.13,0.86,0.90,0.19,0.34,0.40,0.66,0.25,N/A,0.34,0.16,1,0.91,0.01,0.28,0.17,0.87,0.18,0.30,0.90,0.10,0.08,0.14,0.91,0.02,0.37,0.36,0.68,0.01,0.12,0.09,N/A,N/A
0.07,N/A,0.07,N/A,0.17,0.06,0.14,0.10,0.94,0.99,0.20,0.36,0.42,0.69,0.28,N/A,0.37,0.16,0.91,1,0.02,0.28,0.18,0.95,0.21,0.19,0.99,0.12,0.05,0.13,1.00,0.02,0.37,0.39,0.74,0.00,0.14,0.10,N/A,N/A
