1,N/A,0.09,0.18,0.07,0.07,0.26,0.19,0.19,0.09,0.31,0.29,0.31
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,N/A,1,0.22,0.15,0.06,0.29,0.21,0.06,0.02,0.26,0.31,0.28
0.18,N/A,0.22,1,0.46,0.25,0.21,0.96,0.12,0.13,0.37,0.35,0.25
0.07,N/A,0.15,0.46,1,0.24,0.19,0.48,0.20,0.18,0.31,0.31,0.24
0.07,N/A,0.06,0.25,0.24,1,0.37,0.29,0.22,0.23,0.38,0.37,0.27
0.26,N/A,0.29,0.21,0.19,0.37,1,0.23,0.22,0.12,0.68,0.70,0.56
0.19,N/A,0.21,0.96,0.48,0.29,0.23,1,0.15,0.42,0.39,0.37,0.27
0.19,N/A,0.06,0.12,0.20,0.22,0.22,0.15,1,0.14,0.34,0.33,0.28
0.09,N/A,0.02,0.13,0.18,0.23,0.12,0.42,0.14,1,0.18,0.18,0.12
0.31,N/A,0.26,0.37,0.31,0.38,0.68,0.39,0.34,0.18,1,0.93,0.68
0.29,N/A,0.31,0.35,0.31,0.37,0.70,0.37,0.33,0.18,0.93,1,0.71
0.31,N/A,0.28,0.25,0.24,0.27,0.56,0.27,0.28,0.12,0.68,0.71,1
