1,0.93,0.91,0.87,0.87,0.89,0.89,0.85,0.86,0.93,0.85,0.84
0.93,1,0.93,0.89,0.90,0.91,0.91,0.90,0.88,0.94,0.86,0.83
0.91,0.93,1,0.91,0.91,0.93,0.93,0.86,0.90,0.93,0.86,0.80
0.87,0.89,0.91,1,0.84,0.88,0.90,0.83,0.83,0.87,0.82,0.77
0.87,0.90,0.91,0.84,1,0.87,0.89,0.83,0.88,0.89,0.83,0.77
0.89,0.91,0.93,0.88,0.87,1,0.92,0.84,0.86,0.89,0.83,0.81
0.89,0.91,0.93,0.90,0.89,0.92,1,0.85,0.87,0.90,0.83,0.80
0.85,0.90,0.86,0.83,0.83,0.84,0.85,1,0.81,0.86,0.83,0.87
0.86,0.88,0.90,0.83,0.88,0.86,0.87,0.81,1,0.88,0.80,0.77
0.93,0.94,0.93,0.87,0.89,0.89,0.90,0.86,0.88,1,0.84,0.82
0.85,0.86,0.86,0.82,0.83,0.83,0.83,0.83,0.80,0.84,1,0.74
0.84,0.83,0.80,0.77,0.77,0.81,0.80,0.87,0.77,0.82,0.74,1
