1,0.13,0.17,0.14,0.26,0.33,0.11,0.36,0.06
0.13,1,0.05,0.06,0.38,0.08,0.03,0.07,0.01
0.17,0.05,1,0.07,0.19,0.10,0.03,0.10,0.03
0.14,0.06,0.07,1,0.13,0.18,0.02,0.04,0.12
0.26,0.38,0.19,0.13,1,0.17,0.08,0.16,0.08
0.33,0.08,0.10,0.18,0.17,1,0.12,0.20,0.29
0.11,0.03,0.03,0.02,0.08,0.12,1,0.03,0.03
0.36,0.07,0.10,0.04,0.16,0.20,0.03,1,0.06
0.06,0.01,0.03,0.12,0.08,0.29,0.03,0.06,1
