1,0.13,N/A,0.22,0.37,0.18,0.23,0.28,0.33,0.06,0.04,0.13,0.38,0.22,0.25,0.29,0.01,0.16,0.16,0.30,0.26,N/A,0.29,0.22
0.13,1,N/A,0.61,0.12,0.04,0.15,0.40,0.35,0.02,0.08,0.15,0.41,0.23,0.42,0.16,-0.00,0.05,0.03,0.40,0.03,N/A,0.26,0.33
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.22,0.61,N/A,1,0.22,0.14,0.19,0.47,0.44,0.06,0.10,0.20,0.52,0.37,0.43,0.30,0.02,0.11,0.10,0.48,0.12,N/A,0.39,0.39
0.37,0.12,N/A,0.22,1,0.13,0.21,0.18,0.25,0.03,0.06,0.03,0.24,0.22,0.12,0.38,0.00,0.20,0.09,0.21,0.25,N/A,0.19,0.13
0.18,0.04,N/A,0.14,0.13,1,0.18,0.22,0.22,0.16,0.21,0.12,0.29,0.22,0.23,0.11,0.00,0.21,0.12,0.25,0.12,N/A,0.28,0.26
0.23,0.15,N/A,0.19,0.21,0.18,1,0.21,0.33,0.04,-0.00,0.07,0.33,0.20,0.27,0.25,0.15,0.11,0.10,0.20,0.12,N/A,0.25,0.25
0.28,0.40,N/A,0.47,0.18,0.22,0.21,1,0.60,0.04,0.06,0.43,0.65,0.23,0.48,0.27,0.06,0.23,0.05,0.72,0.14,N/A,0.47,0.53
0.33,0.35,N/A,0.44,0.25,0.22,0.33,0.60,1,0.08,0.03,0.21,0.81,0.45,0.51,0.33,0.07,0.23,0.10,0.56,0.17,N/A,0.56,0.54
0.06,0.02,N/A,0.06,0.03,0.16,0.04,0.04,0.08,1,0.01,-0.00,0.10,0.12,0.04,0.12,-0.01,0.14,0.24,0.07,0.14,N/A,0.06,0.05
0.04,0.08,N/A,0.10,0.06,0.21,-0.00,0.06,0.03,0.01,1,0.01,0.07,0.10,0.02,0.07,-0.00,0.03,0.04,0.09,0.01,N/A,0.03,0.11
0.13,0.15,N/A,0.20,0.03,0.12,0.07,0.43,0.21,-0.00,0.01,1,0.24,0.05,0.16,0.07,0.01,-0.00,0.01,0.47,0.12,N/A,0.20,0.17
0.38,0.41,N/A,0.52,0.24,0.29,0.33,0.65,0.81,0.10,0.07,0.24,1,0.43,0.56,0.30,0.03,0.27,0.16,0.65,0.16,N/A,0.63,0.66
0.22,0.23,N/A,0.37,0.22,0.22,0.20,0.23,0.45,0.12,0.10,0.05,0.43,1,0.34,0.25,0.01,0.15,0.12,0.29,0.08,N/A,0.31,0.30
0.25,0.42,N/A,0.43,0.12,0.23,0.27,0.48,0.51,0.04,0.02,0.16,0.56,0.34,1,0.20,-0.00,0.20,0.05,0.44,0.10,N/A,0.37,0.40
0.29,0.16,N/A,0.30,0.38,0.11,0.25,0.27,0.33,0.12,0.07,0.07,0.30,0.25,0.20,1,0.09,0.23,0.15,0.26,0.28,N/A,0.25,0.24
0.01,-0.00,N/A,0.02,0.00,0.00,0.15,0.06,0.07,-0.01,-0.00,0.01,0.03,0.01,-0.00,0.09,1,-0.01,0.06,0.03,0.00,N/A,0.10,0.04
0.16,0.05,N/A,0.11,0.20,0.21,0.11,0.23,0.23,0.14,0.03,-0.00,0.27,0.15,0.20,0.23,-0.01,1,0.03,0.16,0.17,N/A,0.15,0.26
0.16,0.03,N/A,0.10,0.09,0.12,0.10,0.05,0.10,0.24,0.04,0.01,0.16,0.12,0.05,0.15,0.06,0.03,1,0.08,0.01,N/A,0.11,0.07
0.30,0.40,N/A,0.48,0.21,0.25,0.20,0.72,0.56,0.07,0.09,0.47,0.65,0.29,0.44,0.26,0.03,0.16,0.08,1,0.25,N/A,0.44,0.49
0.26,0.03,N/A,0.12,0.25,0.12,0.12,0.14,0.17,0.14,0.01,0.12,0.16,0.08,0.10,0.28,0.00,0.17,0.01,0.25,1,N/A,0.14,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.29,0.26,N/A,0.39,0.19,0.28,0.25,0.47,0.56,0.06,0.03,0.20,0.63,0.31,0.37,0.25,0.10,0.15,0.11,0.44,0.14,N/A,1,0.52
0.22,0.33,N/A,0.39,0.13,0.26,0.25,0.53,0.54,0.05,0.11,0.17,0.66,0.30,0.40,0.24,0.04,0.26,0.07,0.49,0.11,N/A,0.52,1
