1,0.01,0.04,0.30,0.08,0.20,0.09,0.05,0.35,0.03,0.04,0.05,0.04,N/A,0.03,0.06,-0.01,0.24
0.01,1,-0.01,0.06,0.06,0.11,0.05,0.02,0.13,0.01,0.01,0.02,0.07,N/A,0.05,-0.00,0.00,0.15
0.04,-0.01,1,0.12,0.07,-0.00,0.02,-0.01,0.05,0.02,-0.03,-0.06,0.02,N/A,0.02,-0.02,0.05,0.09
0.30,0.06,0.12,1,0.27,0.38,0.12,0.14,0.48,0.03,0.04,0.19,0.15,N/A,0.14,0.06,0.04,0.45
0.08,0.06,0.07,0.27,1,0.22,0.03,0.01,0.25,-0.01,0.05,0.07,0.04,N/A,0.05,0.01,0.02,0.23
0.20,0.11,-0.00,0.38,0.22,1,0.07,0.39,0.56,0.09,-0.01,0.17,0.12,N/A,0.18,0.12,0.12,0.38
0.09,0.05,0.02,0.12,0.03,0.07,1,0.00,0.16,0.01,0.06,0.02,0.01,N/A,0.01,-0.00,-0.02,0.03
0.05,0.02,-0.01,0.14,0.01,0.39,0.00,1,0.20,0.16,-0.01,0.09,0.05,N/A,0.01,-0.00,0.17,0.15
0.35,0.13,0.05,0.48,0.25,0.56,0.16,0.20,1,0.03,0.11,0.19,0.19,N/A,0.34,0.08,0.11,0.47
0.03,0.01,0.02,0.03,-0.01,0.09,0.01,0.16,0.03,1,0.04,-0.01,0.04,N/A,-0.03,-0.00,0.00,-0.00
0.04,0.01,-0.03,0.04,0.05,-0.01,0.06,-0.01,0.11,0.04,1,-0.02,0.04,N/A,0.07,0.01,0.06,0.13
0.05,0.02,-0.06,0.19,0.07,0.17,0.02,0.09,0.19,-0.01,-0.02,1,0.03,N/A,0.12,0.00,-0.01,0.26
0.04,0.07,0.02,0.15,0.04,0.12,0.01,0.05,0.19,0.04,0.04,0.03,1,N/A,0.12,-0.00,-0.00,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.05,0.02,0.14,0.05,0.18,0.01,0.01,0.34,-0.03,0.07,0.12,0.12,N/A,1,-0.00,0.09,0.13
0.06,-0.00,-0.02,0.06,0.01,0.12,-0.00,-0.00,0.08,-0.00,0.01,0.00,-0.00,N/A,-0.00,1,-0.00,0.05
-0.01,0.00,0.05,0.04,0.02,0.12,-0.02,0.17,0.11,0.00,0.06,-0.01,-0.00,N/A,0.09,-0.00,1,0.04
0.24,0.15,0.09,0.45,0.23,0.38,0.03,0.15,0.47,-0.00,0.13,0.26,0.08,N/A,0.13,0.05,0.04,1
