1,0.54,0.06,0.29,0.46,0.01,0.19,0.32,0.24,0.01,0.21,0.35,0.13,0.45,0.20,0.17,0.28,0.36,0.43,0.17,0.27
0.54,1,0.25,0.34,0.91,0.07,0.27,0.35,0.23,0.09,0.17,0.48,0.17,0.54,0.19,0.23,0.37,0.49,0.62,0.34,0.36
0.06,0.25,1,0.08,0.27,-0.01,0.08,0.03,0.07,0.05,0.07,0.05,0.09,0.12,-0.01,0.09,0.06,0.21,0.08,0.04,0.02
0.29,0.34,0.08,1,0.33,0.01,0.13,0.30,0.11,0.08,0.26,0.12,0.11,0.24,0.08,0.10,0.22,0.19,0.21,0.16,0.13
0.46,0.91,0.27,0.33,1,0.09,0.26,0.34,0.23,0.12,0.18,0.37,0.18,0.48,0.16,0.26,0.29,0.43,0.48,0.32,0.30
0.01,0.07,-0.01,0.01,0.09,1,0.02,0.14,-0.00,0.03,0.02,0.01,0.03,0.04,0.07,0.01,-0.01,0.13,0.07,0.10,0.13
0.19,0.27,0.08,0.13,0.26,0.02,1,0.17,0.06,0.02,0.05,0.12,-0.04,0.15,-0.01,0.16,0.25,0.15,0.15,0.18,0.13
0.32,0.35,0.03,0.30,0.34,0.14,0.17,1,0.14,0.00,0.32,0.14,0.05,0.25,0.14,0.15,0.09,0.30,0.26,0.24,0.22
0.24,0.23,0.07,0.11,0.23,-0.00,0.06,0.14,1,-0.02,0.15,0.13,0.07,0.20,0.09,0.06,0.13,0.18,0.21,0.13,0.11
0.01,0.09,0.05,0.08,0.12,0.03,0.02,0.00,-0.02,1,0.05,0.02,0.01,0.06,-0.02,0.04,-0.04,0.07,0.03,-0.01,0.10
0.21,0.17,0.07,0.26,0.18,0.02,0.05,0.32,0.15,0.05,1,0.09,0.04,0.25,-0.00,0.06,0.05,0.12,0.10,0.02,0.05
0.35,0.48,0.05,0.12,0.37,0.01,0.12,0.14,0.13,0.02,0.09,1,0.04,0.39,0.19,0.11,0.28,0.27,0.37,0.24,0.17
0.13,0.17,0.09,0.11,0.18,0.03,-0.04,0.05,0.07,0.01,0.04,0.04,1,0.11,0.01,0.07,0.04,0.08,0.13,0.02,0.10
0.45,0.54,0.12,0.24,0.48,0.04,0.15,0.25,0.20,0.06,0.25,0.39,0.11,1,0.23,0.12,0.25,0.42,0.40,0.32,0.34
0.20,0.19,-0.01,0.08,0.16,0.07,-0.01,0.14,0.09,-0.02,-0.00,0.19,0.01,0.23,1,0.06,0.06,0.17,0.19,0.15,0.01
0.17,0.23,0.09,0.10,0.26,0.01,0.16,0.15,0.06,0.04,0.06,0.11,0.07,0.12,0.06,1,0.15,0.22,0.15,0.05,0.19
0.28,0.37,0.06,0.22,0.29,-0.01,0.25,0.09,0.13,-0.04,0.05,0.28,0.04,0.25,0.06,0.15,1,0.12,0.23,0.07,0.10
0.36,0.49,0.21,0.19,0.43,0.13,0.15,0.30,0.18,0.07,0.12,0.27,0.08,0.42,0.17,0.22,0.12,1,0.36,0.29,0.37
0.43,0.62,0.08,0.21,0.48,0.07,0.15,0.26,0.21,0.03,0.10,0.37,0.13,0.40,0.19,0.15,0.23,0.36,1,0.22,0.29
0.17,0.34,0.04,0.16,0.32,0.10,0.18,0.24,0.13,-0.01,0.02,0.24,0.02,0.32,0.15,0.05,0.07,0.29,0.22,1,0.20
0.27,0.36,0.02,0.13,0.30,0.13,0.13,0.22,0.11,0.10,0.05,0.17,0.10,0.34,0.01,0.19,0.10,0.37,0.29,0.20,1
