1,0.37,0.24,N/A,0.19,N/A,0.15,0.30,0.19,0.13,0.15,N/A,0.28,0.07,0.13,0.10,0.05,0.09,0.30,0.19,N/A,0.52,0.10,0.07,N/A,N/A,0.02,0.87,0.87
0.37,1,0.37,N/A,0.31,N/A,0.16,0.44,0.09,0.08,0.32,N/A,0.40,0.27,0.25,0.24,0.07,0.22,0.43,0.20,N/A,0.33,0.27,0.24,N/A,N/A,0.01,0.47,0.47
0.24,0.37,1,N/A,0.39,N/A,0.23,0.68,0.53,0.34,0.38,N/A,0.48,0.24,0.33,0.25,0.03,0.26,0.60,0.21,N/A,0.25,0.24,0.26,N/A,N/A,0.05,0.46,0.46
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.19,0.31,0.39,N/A,1,N/A,0.16,0.48,0.22,0.26,0.20,N/A,0.42,0.21,0.22,0.12,0.09,0.16,0.39,0.25,N/A,0.18,0.27,0.13,N/A,N/A,0.03,0.36,0.36
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,0.16,0.23,N/A,0.16,N/A,1,0.29,0.19,0.27,0.12,N/A,0.14,0.03,0.12,0.11,0.04,0.16,0.27,0.15,N/A,0.13,0.15,0.12,N/A,N/A,0.05,0.45,0.45
0.30,0.44,0.68,N/A,0.48,N/A,0.29,1,0.54,0.29,0.41,N/A,0.57,0.26,0.39,0.31,0.06,0.28,0.75,0.32,N/A,0.34,0.29,0.22,N/A,N/A,0.08,0.63,0.63
0.19,0.09,0.53,N/A,0.22,N/A,0.19,0.54,1,0.32,0.21,N/A,0.24,0.07,0.16,0.28,-0.00,0.18,0.34,0.08,N/A,0.14,0.16,0.11,N/A,N/A,-0.02,0.29,0.29
0.13,0.08,0.34,N/A,0.26,N/A,0.27,0.29,0.32,1,0.06,N/A,0.15,0.03,0.07,0.12,0.01,0.06,0.26,0.13,N/A,0.09,0.15,0.06,N/A,N/A,0.03,0.24,0.24
0.15,0.32,0.38,N/A,0.20,N/A,0.12,0.41,0.21,0.06,1,N/A,0.30,0.27,0.22,0.26,0.12,0.13,0.36,0.15,N/A,0.20,0.13,0.20,N/A,N/A,0.04,0.26,0.26
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.28,0.40,0.48,N/A,0.42,N/A,0.14,0.57,0.24,0.15,0.30,N/A,1,0.28,0.38,0.12,0.03,0.15,0.47,0.30,N/A,0.26,0.29,0.14,N/A,N/A,0.01,0.48,0.48
0.07,0.27,0.24,N/A,0.21,N/A,0.03,0.26,0.07,0.03,0.27,N/A,0.28,1,0.12,0.05,0.02,0.04,0.25,0.17,N/A,0.18,0.13,0.16,N/A,N/A,-0.01,0.17,0.17
0.13,0.25,0.33,N/A,0.22,N/A,0.12,0.39,0.16,0.07,0.22,N/A,0.38,0.12,1,0.22,0.09,0.07,0.40,0.19,N/A,0.14,0.10,0.13,N/A,N/A,0.18,0.27,0.27
0.10,0.24,0.25,N/A,0.12,N/A,0.11,0.31,0.28,0.12,0.26,N/A,0.12,0.05,0.22,1,0.04,0.15,0.28,0.06,N/A,0.14,0.08,0.14,N/A,N/A,0.03,0.17,0.17
0.05,0.07,0.03,N/A,0.09,N/A,0.04,0.06,-0.00,0.01,0.12,N/A,0.03,0.02,0.09,0.04,1,0.00,0.14,0.02,N/A,0.02,0.06,0.04,N/A,N/A,-0.00,0.08,0.08
0.09,0.22,0.26,N/A,0.16,N/A,0.16,0.28,0.18,0.06,0.13,N/A,0.15,0.04,0.07,0.15,0.00,1,0.27,0.07,N/A,0.11,0.06,0.12,N/A,N/A,-0.01,0.21,0.21
0.30,0.43,0.60,N/A,0.39,N/A,0.27,0.75,0.34,0.26,0.36,N/A,0.47,0.25,0.40,0.28,0.14,0.27,1,0.35,N/A,0.34,0.26,0.22,N/A,N/A,0.11,0.56,0.56
0.19,0.20,0.21,N/A,0.25,N/A,0.15,0.32,0.08,0.13,0.15,N/A,0.30,0.17,0.19,0.06,0.02,0.07,0.35,1,N/A,0.23,0.13,0.09,N/A,N/A,0.02,0.31,0.31
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.52,0.33,0.25,N/A,0.18,N/A,0.13,0.34,0.14,0.09,0.20,N/A,0.26,0.18,0.14,0.14,0.02,0.11,0.34,0.23,N/A,1,0.12,0.06,N/A,N/A,0.01,0.53,0.53
0.10,0.27,0.24,N/A,0.27,N/A,0.15,0.29,0.16,0.15,0.13,N/A,0.29,0.13,0.10,0.08,0.06,0.06,0.26,0.13,N/A,0.12,1,0.13,N/A,N/A,0.08,0.22,0.22
0.07,0.24,0.26,N/A,0.13,N/A,0.12,0.22,0.11,0.06,0.20,N/A,0.14,0.16,0.13,0.14,0.04,0.12,0.22,0.09,N/A,0.06,0.13,1,N/A,N/A,0.04,0.16,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.01,0.05,N/A,0.03,N/A,0.05,0.08,-0.02,0.03,0.04,N/A,0.01,-0.01,0.18,0.03,-0.00,-0.01,0.11,0.02,N/A,0.01,0.08,0.04,N/A,N/A,1,0.06,0.06
0.87,0.47,0.46,N/A,0.36,N/A,0.45,0.63,0.29,0.24,0.26,N/A,0.48,0.17,0.27,0.17,0.08,0.21,0.56,0.31,N/A,0.53,0.22,0.16,N/A,N/A,0.06,1,1.00
0.87,0.47,0.46,N/A,0.36,N/A,0.45,0.63,0.29,0.24,0.26,N/A,0.48,0.17,0.27,0.17,0.08,0.21,0.56,0.31,N/A,0.53,0.22,0.16,N/A,N/A,0.06,1.00,1
