1,0.05,-0.06,0.05,0.11,N/A,0.04,-0.02,0.00,-0.05,-0.06,-0.03,0.02,-0.01,N/A,-0.02,-0.10,0.19,-0.03,-0.07,0.00,0.04,0.14,0.38,-0.02,0.01,N/A,-0.00,0.08,-0.04,-0.06,N/A,0.10,0.02,-0.03,-0.01,0.02,-0.01,-0.04,-0.03,0.21,0.02,0.09,-0.05,0.07,-0.01,-0.09,0.07,0.30,0.07,-0.10,N/A
0.05,1,0.01,0.06,0.04,N/A,0.03,-0.00,0.02,-0.00,-0.03,0.02,0.30,0.03,N/A,-0.05,0.00,0.08,-0.01,-0.02,-0.02,-0.00,0.81,0.28,0.00,-0.03,N/A,-0.01,0.68,-0.01,0.00,N/A,0.05,0.02,0.04,-0.00,0.01,0.03,0.01,0.03,0.30,0.05,0.71,-0.02,0.02,0.09,-0.01,0.01,0.23,0.19,-0.01,N/A
-0.06,0.01,1,0.14,0.06,N/A,0.14,0.07,0.02,0.04,0.06,0.04,0.10,0.03,N/A,0.13,0.06,0.12,0.02,-0.05,0.02,0.10,0.04,0.01,-0.02,0.03,N/A,0.00,0.02,0.00,-0.02,N/A,-0.02,-0.02,0.04,0.02,0.11,-0.02,-0.02,0.05,0.04,0.00,0.03,0.04,0.05,0.12,0.08,0.05,0.01,0.06,0.09,N/A
0.05,0.06,0.14,1,0.34,N/A,0.14,0.28,0.15,0.18,0.13,0.03,0.26,0.12,N/A,0.06,0.11,0.13,0.04,0.30,0.09,0.07,0.12,0.26,0.26,0.06,N/A,0.04,0.06,0.00,0.18,N/A,0.12,-0.03,0.12,0.06,0.09,0.27,-0.01,0.11,0.29,0.14,0.18,0.12,0.04,0.14,-0.05,0.09,0.30,0.20,0.16,N/A
0.11,0.04,0.06,0.34,1,N/A,0.21,0.16,0.05,0.09,0.13,-0.06,0.30,0.11,N/A,0.12,0.12,0.11,0.09,0.18,0.09,0.08,0.09,-0.02,0.30,0.07,N/A,0.03,0.02,-0.01,0.30,N/A,0.02,0.07,0.11,0.10,-0.06,0.27,0.07,0.17,0.07,0.05,0.03,0.02,0.10,0.06,0.03,0.11,0.14,0.13,0.22,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.03,0.14,0.14,0.21,N/A,1,0.15,0.04,0.16,0.14,0.03,0.14,0.19,N/A,0.17,0.02,0.05,0.02,0.02,0.15,0.15,0.07,0.07,0.10,0.05,N/A,0.10,0.03,0.01,0.11,N/A,0.03,0.04,0.16,0.07,0.06,0.09,0.05,0.38,0.06,0.13,0.06,0.08,0.07,0.15,-0.00,0.17,0.10,0.31,0.09,N/A
-0.02,-0.00,0.07,0.28,0.16,N/A,0.15,1,0.31,0.18,0.03,0.15,0.06,0.23,N/A,-0.03,0.05,0.04,0.02,-0.03,0.28,0.02,0.00,0.02,0.45,0.09,N/A,0.00,-0.01,0.03,0.34,N/A,0.23,0.02,0.15,0.14,0.00,0.45,-0.02,0.36,0.13,0.02,0.02,0.04,0.07,0.08,0.02,0.18,0.13,0.05,0.33,N/A
0.00,0.02,0.02,0.15,0.05,N/A,0.04,0.31,1,0.01,-0.01,-0.05,0.03,0.04,N/A,-0.01,0.04,0.04,-0.02,-0.11,0.02,0.06,0.07,0.01,0.19,0.07,N/A,-0.01,-0.03,-0.01,0.13,N/A,0.02,-0.02,0.05,0.06,-0.00,0.17,-0.01,0.06,0.05,0.04,0.02,-0.03,-0.00,0.03,-0.03,0.07,0.22,0.04,0.22,N/A
-0.05,-0.00,0.04,0.18,0.09,N/A,0.16,0.18,0.01,1,0.10,0.08,0.13,0.15,N/A,0.09,0.52,0.08,0.03,0.14,0.05,0.05,0.02,0.02,0.08,0.06,N/A,0.00,-0.01,0.07,0.07,N/A,0.03,0.01,0.10,0.03,-0.00,0.03,-0.02,0.10,0.10,0.03,0.01,0.20,0.01,0.06,0.07,0.14,0.08,0.05,0.07,N/A
