1,0.16,0.36,0.41,0.36,0.73,0.18,0.55,0.58,0.44,0.21,0.38,0.17,0.29,0.40,0.48,0.89,0.38,0.13,0.20,0.32,0.25,0.07,0.34,0.15,0.37,0.07,0.38,0.21,0.20,0.26
0.16,1,0.16,0.01,0.05,0.16,0.07,0.11,0.09,0.05,-0.01,-0.00,0.17,0.02,0.02,0.15,0.23,0.06,0.00,0.02,0.02,-0.01,0.29,0.07,0.01,0.08,0.08,0.02,0.04,0.04,0.10
0.36,0.16,1,0.18,0.15,0.38,0.12,0.21,0.20,0.15,0.01,0.22,0.01,0.12,0.21,0.19,0.44,0.12,0.03,0.05,0.21,0.06,0.03,0.19,0.06,0.20,0.02,0.22,0.12,0.16,0.06
0.41,0.01,0.18,1,0.22,0.34,0.12,0.40,0.43,0.39,0.16,0.11,0.06,0.17,0.33,0.45,0.33,0.29,0.08,0.08,0.16,0.19,0.04,0.20,0.07,0.19,0.02,0.25,0.20,0.13,0.27
0.36,0.05,0.15,0.22,1,0.35,0.21,0.38,0.42,0.25,0.14,0.16,0.05,0.18,0.23,0.20,0.31,0.34,0.02,0.14,0.14,0.26,0.02,0.16,0.35,0.14,0.08,0.23,0.14,0.12,0.18
0.73,0.16,0.38,0.34,0.35,1,0.24,0.54,0.54,0.42,0.20,0.41,0.16,0.35,0.39,0.40,0.74,0.34,0.09,0.20,0.38,0.21,0.09,0.41,0.15,0.38,0.15,0.56,0.22,0.21,0.25
0.18,0.07,0.12,0.12,0.21,0.24,1,0.19,0.18,0.10,0.02,0.10,-0.00,0.06,0.18,0.07,0.21,0.15,0.04,0.05,0.08,0.08,0.21,0.23,0.09,0.13,0.04,0.20,0.19,0.05,0.13
0.55,0.11,0.21,0.40,0.38,0.54,0.19,1,0.91,0.41,0.04,0.31,0.14,0.33,0.35,0.50,0.45,0.41,0.04,0.23,0.28,0.24,0.04,0.27,0.11,0.27,0.13,0.36,0.23,0.11,0.27
0.58,0.09,0.20,0.43,0.42,0.54,0.18,0.91,1,0.45,0.11,0.31,0.18,0.30,0.35,0.54,0.44,0.49,0.06,0.25,0.26,0.23,0.03,0.27,0.14,0.25,0.09,0.36,0.24,0.15,0.28
0.44,0.05,0.15,0.39,0.25,0.42,0.10,0.41,0.45,1,0.05,0.30,0.14,0.28,0.25,0.43,0.34,0.37,0.04,0.21,0.25,0.13,0.03,0.16,0.08,0.20,0.01,0.31,0.09,0.11,0.22
0.21,-0.01,0.01,0.16,0.14,0.20,0.02,0.04,0.11,0.05,1,0.11,0.12,0.13,0.12,0.07,0.20,0.17,-0.00,0.13,0.03,0.12,0.01,0.09,0.52,0.07,-0.00,0.09,0.12,0.18,0.09
