1,0.24,0.30,0.36,N/A,0.32,0.09,0.03,0.15,0.30,0.33,0.01,0.31,0.26,0.15,0.39,0.09,0.16,0.29,0.18,0.32,0.01,0.16,-0.01,0.17,0.33,0.22,0.13,0.07,N/A,0.38,0.22,0.31,N/A,0.28,0.06,0.25,0.20
0.24,1,0.51,0.41,N/A,0.59,0.09,0.10,0.10,0.28,0.39,0.01,0.49,0.31,0.18,0.52,0.12,0.30,0.27,0.27,0.32,0.19,0.26,0.09,0.38,0.46,0.26,0.15,0.08,N/A,0.61,0.22,0.44,N/A,0.31,0.06,0.30,0.35
0.30,0.51,1,0.39,N/A,0.54,0.06,0.07,0.08,0.19,0.38,0.02,0.39,0.36,0.18,0.49,0.09,0.24,0.21,0.35,0.32,0.18,0.30,0.16,0.34,0.39,0.21,0.12,0.14,N/A,0.53,0.21,0.37,N/A,0.33,0.13,0.27,0.41
0.36,0.41,0.39,1,N/A,0.38,0.03,-0.01,0.13,0.15,0.25,0.01,0.37,0.23,0.25,0.46,0.06,0.20,0.28,0.22,0.29,0.15,0.26,0.04,0.29,0.35,0.23,0.02,0.04,N/A,0.42,0.12,0.31,N/A,0.24,0.05,0.28,0.31
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.32,0.59,0.54,0.38,N/A,1,0.12,0.11,0.09,0.24,0.29,-0.01,0.52,0.36,0.22,0.58,0.03,0.28,0.31,0.31,0.38,0.15,0.28,0.10,0.43,0.50,0.30,0.15,0.08,N/A,0.63,0.20,0.48,N/A,0.29,0.11,0.32,0.33
0.09,0.09,0.06,0.03,N/A,0.12,1,0.03,0.00,0.06,0.11,0.02,0.12,0.01,0.02,0.15,0.12,0.06,0.07,0.15,0.21,0.06,0.03,-0.02,0.14,0.09,0.07,0.07,0.03,N/A,0.19,0.06,0.04,N/A,0.01,-0.05,0.01,0.09
0.03,0.10,0.07,-0.01,N/A,0.11,0.03,1,0.01,0.02,0.04,0.01,0.07,0.04,-0.00,0.08,-0.01,0.02,0.02,0.03,0.05,0.01,0.01,-0.01,0.04,0.05,0.04,-0.01,-0.02,N/A,0.06,0.03,0.05,N/A,0.02,0.00,0.01,0.02
0.15,0.10,0.08,0.13,N/A,0.09,0.00,0.01,1,0.01,0.14,0.00,0.11,-0.00,0.01,0.10,0.02,0.00,0.00,0.23,0.11,0.01,0.00,0.01,0.00,0.03,-0.00,0.00,-0.01,N/A,0.03,0.20,0.17,N/A,-0.00,-0.02,0.16,0.13
0.30,0.28,0.19,0.15,N/A,0.24,0.06,0.02,0.01,1,0.15,0.19,0.31,0.12,0.15,0.34,0.02,0.17,0.15,0.20,0.22,0.02,0.06,0.02,0.20,0.20,0.17,0.04,0.05,N/A,0.33,0.18,0.20,N/A,0.09,0.04,0.13,0.24
0.33,0.39,0.38,0.25,N/A,0.29,0.11,0.04,0.14,0.15,1,0.01,0.35,0.21,0.14,0.35,-0.02,0.21,0.24,0.23,0.29,0.04,0.16,-0.00,0.22,0.34,0.25,0.14,0.02,N/A,0.36,0.16,0.24,N/A,0.23,0.08,0.17,0.31
0.01,0.01,0.02,0.01,N/A,-0.01,0.02,0.01,0.00,0.19,0.01,1,0.03,-0.00,-0.01,0.07,0.03,0.00,-0.00,0.01,0.11,-0.00,-0.01,-0.00,-0.01,0.09,-0.00,0.02,-0.01,N/A,0.03,0.00,0.10,N/A,0.01,0.01,-0.00,0.01
0.31,0.49,0.39,0.37,N/A,0.52,0.12,0.07,0.11,0.31,0.35,0.03,1,0.35,0.18,0.52,0.00,0.31,0.33,0.18,0.35,0.15,0.22,0.08,0.39,0.52,0.38,0.22,0.04,N/A,0.57,0.13,0.36,N/A,0.22,0.09,0.32,0.30
0.26,0.31,0.36,0.23,N/A,0.36,0.01,0.04,-0.00,0.12,0.21,-0.00,0.35,1,0.19,0.37,0.10,0.17,0.21,0.05,0.25,0.08,0.10,0.08,0.20,0.36,0.31,0.08,0.05,N/A,0.43,0.02,0.32,N/A,0.24,0.06,0.16,0.24
0.15,0.18,0.18,0.25,N/A,0.22,0.02,-0.00,0.01,0.15,0.14,-0.01,0.18,0.19,1,0.25,0.13,0.12,0.27,0.18,0.26,0.03,0.06,-0.02,0.24,0.19,0.16,0.06,0.00,N/A,0.23,0.09,0.15,N/A,0.10,0.02,0.10,0.20
0.39,0.52,0.49,0.46,N/A,0.58,0.15,0.08,0.10,0.34,0.35,0.07,0.52,0.37,0.25,1,0.08,0.37,0.38,0.35,0.45,0.13,0.25,0.10,0.42,0.48,0.35,0.08,0.09,N/A,0.61,0.27,0.43,N/A,0.25,0.10,0.25,0.46
0.09,0.12,0.09,0.06,N/A,0.03,0.12,-0.01,0.02,0.02,-0.02,0.03,0.00,0.10,0.13,0.08,1,0.16,0.07,0.05,0.26,0.18,0.11,-0.05,0.14,0.09,-0.01,-0.02,0.07,N/A,0.11,0.02,0.04,N/A,0.09,-0.03,0.02,0.03
0.16,0.30,0.24,0.20,N/A,0.28,0.06,0.02,0.00,0.17,0.21,0.00,0.31,0.17,0.12,0.37,0.16,1,0.21,0.11,0.15,0.01,0.15,0.00,0.35,0.22,0.41,0.03,0.02,N/A,0.29,0.09,0.13,N/A,0.26,0.03,0.16,0.13
0.29,0.27,0.21,0.28,N/A,0.31,0.07,0.02,0.00,0.15,0.24,-0.00,0.33,0.21,0.27,0.38,0.07,0.21,1,0.09,0.33,0.00,0.13,0.12,0.21,0.29,0.19,0.13,0.02,N/A,0.34,0.15,0.23,N/A,0.12,0.02,0.10,0.18
