1,0.14,0.02,N/A,0.08,N/A,0.02,0.28,0.02,0.02,0.07,-0.00,-0.00,-0.04,0.05,-0.01,0.00,N/A,0.01,N/A,-0.01,0.16,0.30,-0.00,0.06,0.03,-0.06,0.02,-0.04,0.03,0.04,0.01,0.00,N/A,-0.00,0.03,0.03,0.02,0.02,0.02,0.00,N/A,0.26,0.03,0.03,N/A,0.01,0.18,-0.02
0.14,1,0.17,N/A,0.74,N/A,0.16,0.36,0.24,0.17,0.19,0.17,0.15,0.27,0.19,0.07,0.17,N/A,0.19,N/A,0.12,0.16,0.19,0.10,0.22,0.16,0.11,0.06,0.15,0.08,0.11,0.38,0.14,N/A,0.05,0.04,0.07,0.20,0.08,0.10,0.27,N/A,0.22,0.36,0.12,N/A,0.09,0.22,0.08
0.02,0.17,1,N/A,0.17,N/A,-0.02,0.14,0.10,-0.01,0.08,0.04,0.04,0.05,0.02,-0.02,0.03,N/A,0.03,N/A,0.03,0.02,0.07,-0.02,0.06,-0.01,-0.05,-0.04,0.10,0.01,-0.04,0.28,0.05,N/A,-0.00,0.00,0.10,0.05,0.01,0.04,0.04,N/A,0.05,0.10,0.00,N/A,0.00,0.05,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.74,0.17,N/A,1,N/A,0.12,0.30,0.23,0.19,0.16,0.20,0.16,0.24,0.10,0.05,0.10,N/A,0.15,N/A,0.13,0.10,0.16,0.07,0.15,0.19,0.13,0.08,0.15,0.06,0.19,0.35,0.13,N/A,0.03,0.07,0.04,0.15,0.10,0.04,0.16,N/A,0.20,0.23,0.13,N/A,0.06,0.21,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.16,-0.02,N/A,0.12,N/A,1,0.03,0.03,0.04,0.02,0.03,-0.04,0.02,0.02,-0.00,0.08,N/A,0.07,N/A,-0.01,0.02,0.03,0.00,0.02,0.19,0.15,0.03,0.03,0.01,0.01,0.03,0.03,N/A,-0.02,0.01,0.00,-0.02,0.01,-0.01,0.02,N/A,0.03,0.10,0.03,N/A,-0.00,0.03,0.00
0.28,0.36,0.14,N/A,0.30,N/A,0.03,1,0.15,0.13,0.07,0.16,0.05,0.09,0.09,0.10,0.02,N/A,0.03,N/A,0.05,0.18,0.16,0.10,0.21,0.08,0.06,-0.01,0.08,0.02,0.02,0.15,0.09,N/A,-0.03,0.15,0.03,0.07,0.00,0.15,0.08,N/A,0.38,0.14,0.01,N/A,0.01,0.17,0.03
0.02,0.24,0.10,N/A,0.23,N/A,0.03,0.15,1,0.11,0.05,0.05,-0.01,0.15,0.04,0.04,0.01,N/A,0.01,N/A,0.07,0.06,0.03,0.08,0.08,0.05,0.04,-0.00,0.10,-0.02,0.11,0.13,0.05,N/A,0.01,0.04,0.03,0.13,0.11,0.04,0.07,N/A,0.19,0.14,0.06,N/A,0.06,0.13,0.11
0.02,0.17,-0.01,N/A,0.19,N/A,0.04,0.13,0.11,1,0.04,0.12,0.01,0.02,0.05,0.03,0.13,N/A,0.13,N/A,0.09,0.07,0.13,0.02,0.05,0.01,0.06,0.05,0.02,0.02,0.06,0.11,-0.01,N/A,0.04,0.03,-0.01,0.08,0.00,-0.00,0.07,N/A,0.04,0.15,0.01,N/A,-0.01,0.04,-0.01
0.07,0.19,0.08,N/A,0.16,N/A,0.02,0.07,0.05,0.04,1,0.06,-0.02,0.04,0.02,0.03,-0.02,N/A,0.07,N/A,-0.02,-0.01,0.08,0.04,-0.02,0.00,0.06,0.06,0.00,0.02,0.09,0.17,-0.02,N/A,0.02,-0.02,0.20,0.25,0.06,0.00,0.05,N/A,0.07,0.02,0.09,N/A,0.03,0.06,0.01
-0.00,0.17,0.04,N/A,0.20,N/A,0.03,0.16,0.05,0.12,0.06,1,0.06,0.07,0.07,0.05,0.06,N/A,0.05,N/A,0.03,0.16,0.04,0.08,0.09,0.06,0.07,0.01,0.02,0.01,0.01,0.11,0.09,N/A,0.01,0.03,0.04,0.01,-0.00,0.21,0.20,N/A,0.10,0.13,0.02,N/A,0.03,0.14,0.03
-0.00,0.15,0.04,N/A,0.16,N/A,-0.04,0.05,-0.01,0.01,-0.02,0.06,1,-0.02,0.00,0.15,0.06,N/A,-0.01,N/A,0.05,0.00,0.05,0.14,0.09,-0.06,-0.04,-0.01,0.06,-0.03,0.15,0.13,0.06,N/A,0.12,0.04,0.09,0.08,-0.06,0.01,0.06,N/A,0.04,0.09,0.02,N/A,0.07,0.01,0.06
-0.04,0.27,0.05,N/A,0.24,N/A,0.02,0.09,0.15,0.02,0.04,0.07,-0.02,1,-0.00,0.04,0.00,N/A,-0.00,N/A,0.17,-0.01,-0.02,0.03,0.06,0.06,-0.02,0.14,0.20,0.01,0.03,0.05,0.01,N/A,-0.09,0.03,0.04,0.07,0.06,0.04,0.15,N/A,0.09,0.13,0.01,N/A,0.03,0.06,0.06
0.05,0.19,0.02,N/A,0.10,N/A,0.02,0.09,0.04,0.05,0.02,0.07,0.00,-0.00,1,0.02,0.02,N/A,0.01,N/A,-0.02,-0.00,0.03,0.02,0.08,0.03,0.04,0.04,0.04,-0.02,0.04,0.05,0.02,N/A,0.02,0.00,0.03,0.04,0.04,0.02,0.06,N/A,0.03,0.38,0.02,N/A,0.01,0.03,-0.00
-0.01,0.07,-0.02,N/A,0.05,N/A,-0.00,0.10,0.04,0.03,0.03,0.05,0.15,0.04,0.02,1,0.04,N/A,0.03,N/A,0.01,-0.01,0.08,0.96,0.28,-0.03,0.02,0.06,-0.01,-0.01,0.07,0.30,0.08,N/A,-0.01,0.00,-0.01,-0.02,-0.00,0.01,0.05,N/A,0.32,0.06,-0.01,N/A,-0.02,-0.01,0.03
0.00,0.17,0.03,N/A,0.10,N/A,0.08,0.02,0.01,0.13,-0.02,0.06,0.06,0.00,0.02,0.04,1,N/A,0.65,N/A,-0.01,0.03,0.10,0.04,0.12,0.14,0.13,-0.01,0.06,-0.03,0.04,0.03,0.18,N/A,0.03,0.01,-0.05,-0.02,0.00,-0.00,0.08,N/A,0.11,0.21,0.06,N/A,0.05,0.04,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.19,0.03,N/A,0.15,N/A,0.07,0.03,0.01,0.13,0.07,0.05,-0.01,-0.00,0.01,0.03,0.65,N/A,1,N/A,0.04,0.13,0.12,0.04,0.06,0.18,0.06,0.01,0.03,0.00,-0.01,0.08,-0.03,N/A,0.04,0.03,0.08,0.01,0.04,0.00,0.04,N/A,0.08,0.12,0.04,N/A,0.02,0.05,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.12,0.03,N/A,0.13,N/A,-0.01,0.05,0.07,0.09,-0.02,0.03,0.05,0.17,-0.02,0.01,-0.01,N/A,0.04,N/A,1,0.02,0.06,0.01,0.04,-0.02,-0.04,0.02,0.05,0.01,0.07,-0.01,-0.03,N/A,-0.03,0.00,-0.02,0.41,0.03,-0.01,0.07,N/A,0.02,0.04,-0.04,N/A,0.00,0.13,-0.02
0.16,0.16,0.02,N/A,0.10,N/A,0.02,0.18,0.06,0.07,-0.01,0.16,0.00,-0.01,-0.00,-0.01,0.03,N/A,0.13,N/A,0.02,1,0.02,0.01,0.05,-0.03,0.07,0.00,0.00,-0.01,0.02,0.02,0.04,N/A,0.03,0.01,0.01,0.00,-0.02,0.25,0.02,N/A,0.12,0.05,0.01,N/A,0.02,0.09,0.04
0.30,0.19,0.07,N/A,0.16,N/A,0.03,0.16,0.03,0.13,0.08,0.04,0.05,-0.02,0.03,0.08,0.10,N/A,0.12,N/A,0.06,0.02,1,0.08,0.12,0.03,0.08,0.02,-0.01,0.30,0.09,0.06,0.12,N/A,0.06,0.03,0.01,0.08,-0.05,0.02,0.07,N/A,0.11,0.16,0.07,N/A,0.02,0.11,-0.06
